Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ETH,Volume_in_BTC,Volume_in_XRP,Volume_in_ADA,Volume_in_DOGE,Volume_in_LTC,Volume_in_SOL
2022-04-20,Bitfinex,BTC/USD,41514.0,42223.0,40905.0,41364.0,154373690.0888107,,3732.07837948,,,,,
2022-04-19,Bitfinex,BTC/USD,40823.0,41777.0,40601.0,41518.32114382,98761708.17833236,,2378.75004233,,,,,
2022-04-18,Bitfinex,BTC/USD,39699.71930283,41127.50821203,38547.0,40822.0,203779996.43179747,,4991.91603625,,,,,
2022-04-17,Bitfinex,BTC/USD,40408.0,40624.0,39563.0,39707.55271232,65791015.49961668,,1656.88920635,,,,,
2022-04-16,Bitfinex,BTC/USD,40575.0,40717.0,40014.0,40408.0,60055123.93371544,,1486.21866793,,,,,
2022-04-15,Bitfinex,BTC/USD,39948.01234606,40873.0,39777.0,40586.355501,89503879.16720855,,2205.27017177,,,,,
2022-04-14,Bitfinex,BTC/USD,41166.0,41511.0,39575.0,39948.0,126451551.66274044,,3165.40381653,,,,,
2022-04-13,Bitfinex,BTC/USD,40096.0,41555.0,39607.0,41155.0,188001513.3055144,,4568.13299248,,,,,
2022-04-12,Bitfinex,BTC/USD,39560.17805141,40770.0,39300.0,40088.0,164653031.71647957,,4107.28975545,,,,,
2022-04-11,Bitfinex,BTC/USD,42181.0,42437.0,39223.0,39566.0,265182705.24313903,,6702.28744991,,,,,
2022-04-10,Bitfinex,BTC/USD,42780.0798286,44023.0,41933.0,42177.51505057,127719606.55038922,,3028.1444129,,,,,
2022-04-09,Bitfinex,BTC/USD,42249.61563447,42824.0,42137.0,42780.0,82248224.3404038,,1922.58588921,,,,,
2022-04-08,Bitfinex,BTC/USD,43441.0,43985.0,42137.0,42250.0,184441573.63242,,4365.48103272,,,,,
2022-04-07,Bitfinex,BTC/USD,43194.82132932,43901.0,42804.0,43458.0,104357263.65841608,,2401.33608676,,,,,
2022-04-06,Bitfinex,BTC/USD,45490.44735913,45520.0,43162.0,43195.91199284,252418973.62645128,,5843.58477414,,,,,
2022-04-05,Bitfinex,BTC/USD,46594.0,47173.0,45359.0,45481.0,117611463.5425831,,2585.94717668,,,,,
2022-04-04,Bitfinex,BTC/USD,46388.0,46900.0,45111.0,46611.0,160625846.14923897,,3446.09311427,,,,,
2022-04-03,Bitfinex,BTC/USD,45820.0,47600.0,45505.0,46390.0,139775284.7601941,,3013.04774219,,,,,
2022-04-02,Bitfinex,BTC/USD,46301.01257854,47240.0,45636.0,45823.0,104213561.8483559,,2274.2631833,,,,,
2022-04-01,Bitfinex,BTC/USD,45535.78349408,46740.70525005,44234.0,46301.0,183397941.49115232,,3960.99309931,,,,,
2022-03-31,Bitfinex,BTC/USD,47048.94776884,47665.0,45190.19424317,45536.0,212097139.44277537,,4657.79030751,,,,,
2022-03-30,Bitfinex,BTC/USD,47423.96908156,47675.0,46446.0,47049.0,202203863.10873997,,4297.72924204,,,,,
2022-03-29,Bitfinex,BTC/USD,47120.0,48102.0,46952.0,47422.0,160233208.76845062,,3378.87918621,,,,,
2022-03-28,Bitfinex,BTC/USD,46810.0,48192.0,46663.38081286,47120.0,300843664.218964,,6384.62784845,,,,,
2022-03-27,Bitfinex,BTC/USD,44536.21835356,46864.0,44439.0,46813.0,264723369.30204505,,5654.91144131,,,,,
2022-03-26,Bitfinex,BTC/USD,44336.0,44785.0,44112.0,44536.4262433,58508017.7524056,,1313.71155451,,,,,
2022-03-25,Bitfinex,BTC/USD,44000.0,45082.0,43606.0,44337.0,193399113.42811328,,4362.02524817,,,,,
2022-03-24,Bitfinex,BTC/USD,42886.85386804,44241.0,42587.0,44000.0,166415331.66235998,,3782.16662869,,,,,
2022-03-23,Bitfinex,BTC/USD,42370.0,42995.0,41750.0,42885.0,118037463.11702146,,2752.41840077,,,,,
2022-03-22,Bitfinex,BTC/USD,41010.41264944,43333.0,40878.0,42371.0,211796897.6510453,,4998.62872368,,,,,
2022-03-21,Bitfinex,BTC/USD,41263.0,41544.0,40544.0,41011.0,107564305.3556554,,2622.81596049,,,,,
2022-03-20,Bitfinex,BTC/USD,42212.66398374,42292.0,40931.0,41264.0,74659628.2199664,,1809.3163101,,,,,
2022-03-19,Bitfinex,BTC/USD,41772.27591881,42425.0,41438.0,42213.0,90198029.11225031,,2136.73581864,,,,,
2022-03-18,Bitfinex,BTC/USD,40949.46502595,42427.0,40161.0,41780.0,157634233.01041642,,3772.95914338,,,,,
2022-03-17,Bitfinex,BTC/USD,41139.0,41499.0,40542.0,40942.58383825,93557532.2681032,,2285.09105917,,,,,
2022-03-16,Bitfinex,BTC/USD,39323.0,41788.0,38878.0,41138.0,351470590.1112617,,8543.69658494,,,,,
2022-03-15,Bitfinex,BTC/USD,39717.0,39966.0,38168.0,39316.64988671,208486640.27001724,,5302.75699661,,,,,
2022-03-14,Bitfinex,BTC/USD,37779.0,40005.03139151,37450.0,39711.32170449,319548886.1750792,,8046.79553486,,,,,
2022-03-13,Bitfinex,BTC/USD,38815.0,39325.0,37577.0,37776.0,129233743.94613265,,3421.05421289,,,,,
2022-03-12,Bitfinex,BTC/USD,38739.0,39447.0,38679.0,38814.0,70185705.95331293,,1808.25748321,,,,,
2022-03-11,Bitfinex,BTC/USD,39454.0,40239.0,38230.0,38737.0,370585129.7010606,,9566.69669053,,,,,
2022-03-10,Bitfinex,BTC/USD,41968.0,42069.0,38633.0,39455.0,263340133.66324103,,6674.44262231,,,,,
2022-03-09,Bitfinex,BTC/USD,38764.0,42607.0,38692.1802019,41976.0,250376258.46576816,,5964.74791466,,,,,
2022-03-08,Bitfinex,BTC/USD,38018.58365775,39398.0,37888.0,38757.0,213644255.9564768,,5512.40436454,,,,,
2022-03-07,Bitfinex,BTC/USD,38437.04838587,39583.0,37181.75600117,38021.0,257960072.5962824,,6784.67353821,,,,,
2022-03-06,Bitfinex,BTC/USD,39414.0,39716.0,38120.0,38437.04838587,129459990.88626917,,3368.10437645,,,,,
2022-03-05,Bitfinex,BTC/USD,39170.82640044,39628.0,38625.0,39419.0,86286701.54993148,,2188.96221492,,,,,
2022-03-04,Bitfinex,BTC/USD,42489.0,42559.00615524,38621.0,39171.0,249927887.75359645,,6380.43163957,,,,,
2022-03-03,Bitfinex,BTC/USD,43946.0,44112.33989793,41856.0,42489.0,165169406.37199175,,3887.34510984,,,,,
2022-03-02,Bitfinex,BTC/USD,44442.0,45470.0,43378.82822903,43952.0,244939341.39470688,,5572.88272194,,,,,
2022-03-01,Bitfinex,BTC/USD,43208.0,44952.0,42862.0,44441.0,281955191.1359512,,6344.48349803,,,,,
2022-02-28,Bitfinex,BTC/USD,37739.64675691,44268.0,37496.0,43202.0,365009956.9750844,,8448.91340621,,,,,
2022-02-27,Bitfinex,BTC/USD,39157.95514117,39892.0,37051.0,37734.2155012,206708503.4717892,,5478.01248088,,,,,
2022-02-26,Bitfinex,BTC/USD,39252.0,40330.0,38633.0,39137.11917015,140497515.70252153,,3589.87883323,,,,,
2022-02-25,Bitfinex,BTC/USD,38380.0,39744.30276268,38058.0,39253.0,252406059.04052007,,6430.23613585,,,,,
2022-02-24,Bitfinex,BTC/USD,37305.0,39926.0,34425.0,38383.0,686109113.7987558,,17875.33839978,,,,,
2022-02-23,Bitfinex,BTC/USD,38294.0,39310.0,37117.0,37305.0,216653436.63077536,,5807.62462487,,,,,
2022-02-22,Bitfinex,BTC/USD,37078.0,38485.0,36402.0,38299.0,237639528.2965906,,6204.8494294,,,,,
2022-02-21,Bitfinex,BTC/USD,38437.0,39555.0,36829.0,37060.861799,315267462.6417056,,8506.7493668,,,,,
2022-02-20,Bitfinex,BTC/USD,40130.0,40164.0547683,38038.0,38439.0,135567634.3317558,,3526.8252122,,,,,
2022-02-19,Bitfinex,BTC/USD,40027.0,40482.0,39673.0,40128.0,58758260.09657472,,1464.27083574,,,,,
2022-02-18,Bitfinex,BTC/USD,40555.0,40984.0,39521.0,40027.47722701,187211656.3018533,,4677.0785788,,,,,
2022-02-17,Bitfinex,BTC/USD,43896.94591367,44189.0,40117.0,40555.0,273825481.71504694,,6751.95368549,,,,,
2022-02-16,Bitfinex,BTC/USD,44567.0,44584.0,43352.0,43909.0,143648727.02936423,,3271.50987336,,,,,
2022-02-15,Bitfinex,BTC/USD,42567.0,44762.0,42463.0,44563.0,183308212.8457144,,4113.4621288,,,,,
2022-02-14,Bitfinex,BTC/USD,42090.0,42863.0,41545.0,42554.0,203647560.6373708,,4785.62674807,,,,,
2022-02-13,Bitfinex,BTC/USD,42241.0,42789.0,41915.0,42090.0,82113012.1973184,,1950.89123776,,,,,
2022-02-12,Bitfinex,BTC/USD,42422.0,43036.0,41715.0,42244.0,112483230.26417288,,2662.70311202,,,,,
2022-02-11,Bitfinex,BTC/USD,43549.0,43965.0,42010.0,42418.0,237971105.85188597,,5610.14441633,,,,,
2022-02-10,Bitfinex,BTC/USD,44437.0,45899.0,43222.0,43545.0,319115175.8950347,,7328.39995166,,,,,
2022-02-09,Bitfinex,BTC/USD,44079.55202568,44865.0,43160.0,44431.0,165012503.3952563,,3713.90478259,,,,,
2022-02-08,Bitfinex,BTC/USD,43865.0,45400.0,42709.0,44077.0,335877250.2483632,,7620.23845199,,,,,
2022-02-07,Bitfinex,BTC/USD,42421.82387236,44540.0,41699.5447648,43865.0,241961414.77633747,,5516.04729913,,,,,
2022-02-06,Bitfinex,BTC/USD,41441.0,42739.0,41169.0,42412.0,100237041.58712688,,2363.41227924,,,,,
2022-02-05,Bitfinex,BTC/USD,41588.0,41956.0,40979.80786121,41438.0,107675460.2123751,,2598.47145645,,,,,
2022-02-04,Bitfinex,BTC/USD,37367.0,41753.0,37070.0,41588.0,344152359.1433991,,8275.28034874,,,,,
2022-02-03,Bitfinex,BTC/USD,36923.0,37410.0,36267.47644877,37366.0,188366209.8696769,,5041.11250521,,,,,
2022-02-02,Bitfinex,BTC/USD,38717.60475262,38879.0,36633.0,36913.0,154705905.46178365,,4191.09542605,,,,,
2022-02-01,Bitfinex,BTC/USD,38501.0,39416.42020804,38000.0,38713.0,166093102.29550248,,4290.37021919,,,,,
2022-01-31,Bitfinex,BTC/USD,37914.0,38785.0,36674.0,38500.0,183486501.00319,,4765.88314294,,,,,
2022-01-30,Bitfinex,BTC/USD,38201.60978983,38403.0,37386.0,37914.38083181,77750763.9249904,,2050.69322561,,,,,
2022-01-29,Bitfinex,BTC/USD,37748.0,38898.0,37347.69182748,38179.91123381,135401967.24606606,,3546.41912122,,,,,
2022-01-28,Bitfinex,BTC/USD,37187.0,38055.0,36197.0,37759.82718923,173079893.40047628,,4583.70459518,,,,,
2022-01-27,Bitfinex,BTC/USD,36847.6476148,37275.0,35504.0,37194.0,258159853.7973112,,6940.90051614,,,,,
2022-01-26,Bitfinex,BTC/USD,36995.0,38935.0,36291.6959393,36828.54217638,392078971.2773454,,10646.06275751,,,,,
2022-01-25,Bitfinex,BTC/USD,36706.0,37584.0,35751.0,36986.0,327817327.37645614,,8863.28144099,,,,,
2022-01-24,Bitfinex,BTC/USD,36302.0,37596.0,32937.0,36702.0,847978447.0339584,,23104.4206592,,,,,
2022-01-23,Bitfinex,BTC/USD,35108.0,36556.0,34654.0,36308.0,316458961.78325635,,8715.95686304,,,,,
2022-01-22,Bitfinex,BTC/USD,36463.16076078,36861.57424928,33854.97502491,35104.74628423,617224811.1979212,,17582.37493587,,,,,
2022-01-21,Bitfinex,BTC/USD,40690.34893641,41132.0,35471.0,36467.0,591653999.9281127,,16224.36723416,,,,,
2022-01-20,Bitfinex,BTC/USD,41677.0,43591.0,40568.39019693,40692.20981196,208033254.6091178,,5112.3607091,,,,,
2022-01-19,Bitfinex,BTC/USD,42373.0,42596.0,41158.0,41676.0,268913341.6360524,,6452.4748449,,,,,
2022-01-18,Bitfinex,BTC/USD,42221.0,42690.0,41204.0,42376.97315245,183937769.69955575,,4340.51221728,,,,,
2022-01-17,Bitfinex,BTC/USD,43084.0,43194.0,41465.0,42223.0,123326960.50675976,,2920.84789112,,,,,
2022-01-16,Bitfinex,BTC/USD,43074.0,43487.39375881,42603.0,43084.0,68163742.10797577,,1582.11266614,,,,,
2022-01-15,Bitfinex,BTC/USD,43090.0,43816.0,42575.0,43069.0,137627302.71973318,,3195.50727251,,,,,
2022-01-14,Bitfinex,BTC/USD,42585.0,43468.0,41736.0,43091.0,185934390.1792311,,4314.92400221,,,,,
2022-01-13,Bitfinex,BTC/USD,43909.0,44445.0,42334.0,42583.0,159317414.3433985,,3741.3384295,,,,,
2022-01-12,Bitfinex,BTC/USD,42744.0,44315.0,42468.0,43909.0,165525257.69950995,,3769.73417066,,,,,
2022-01-11,Bitfinex,BTC/USD,41839.0,43119.19618143,41265.0,42741.74663693,204614301.93218485,,4787.22368719,,,,,
2022-01-10,Bitfinex,BTC/USD,41861.0,42270.0,39672.88479242,41847.0,399779596.0530489,,9553.3633487,,,,,
2022-01-09,Bitfinex,BTC/USD,41687.21240698,42801.0,41240.0,41856.0,155598886.22481793,,3717.48103557,,,,,
2022-01-08,Bitfinex,BTC/USD,41555.41669034,42319.82508013,40556.0,41682.0,172815070.7955205,,4146.03595786,,,,,
2022-01-07,Bitfinex,BTC/USD,43101.35518617,43135.77081015,40586.0,41548.0,307629482.27475566,,7404.19472116,,,,,
2022-01-06,Bitfinex,BTC/USD,43457.0,43781.0,42412.0,43103.47161129,146771716.74313265,,3405.10198498,,,,,
2022-01-05,Bitfinex,BTC/USD,45830.0,47058.0,42505.0,43455.0,301235688.81957823,,6932.12953215,,,,,
2022-01-04,Bitfinex,BTC/USD,46449.61555627,47671.86280513,45568.0,45834.0,173639924.98835802,,3788.45234953,,,,,
2022-01-03,Bitfinex,BTC/USD,47304.23510549,47578.0,45689.0,46448.0,119740625.84581168,,2577.95009141,,,,,
2022-01-02,Bitfinex,BTC/USD,47746.0,48012.0,46648.0,47302.0,87259964.83404952,,1844.74155076,,,,,
2022-01-01,Bitfinex,BTC/USD,46209.0,47957.0,46203.0,47747.0,103961332.17483784,,2177.33746989,,,,,
2021-12-31,Bitfinex,BTC/USD,47148.0,48650.0,45664.14362225,46218.0,196538079.5811033,,4252.41420185,,,,,
2021-12-30,Bitfinex,BTC/USD,46464.0,47911.0,45947.0,47156.0,150796169.0805341,,3197.81510477,,,,,
2021-12-29,Bitfinex,BTC/USD,47556.0,48166.0,46079.0,46465.0,191620482.9718525,,4123.9746685,,,,,
2021-12-28,Bitfinex,BTC/USD,50713.70862195,50714.0,47321.0,47556.0,258291251.7041052,,5431.3073367,,,,,
2021-12-27,Bitfinex,BTC/USD,50805.0,52085.0,50482.47485727,50690.0,178365794.6257501,,3518.75704529,,,,,
2021-12-26,Bitfinex,BTC/USD,50435.06967051,51300.0,49433.0,50797.0,147518338.8748527,,2904.0758091,,,,,
2021-12-25,Bitfinex,BTC/USD,50830.0,51171.0,50182.0,50435.2441132,100374317.64274427,,1990.162225,,,,,
2021-12-24,Bitfinex,BTC/USD,50834.0,51842.0,50405.0,50830.0,131918410.24384227,,2595.28644981,,,,,
2021-12-23,Bitfinex,BTC/USD,48625.0,51413.12295813,48078.0,50833.0,225269220.26029876,,4431.55470384,,,,,
2021-12-22,Bitfinex,BTC/USD,48926.48057156,49588.0,48459.75038112,48626.0,152816860.6638475,,3142.69856998,,,,,
2021-12-21,Bitfinex,BTC/USD,46915.0,49369.0,46683.0,48923.0,230580251.5843661,,4713.12576057,,,,,
2021-12-20,Bitfinex,BTC/USD,46698.0,47541.0,45600.0,46901.0,265153910.1916613,,5653.48095332,,,,,
2021-12-19,Bitfinex,BTC/USD,46869.78960743,48364.0,46458.0,46704.0,244546599.03991637,,5236.09538883,,,,,
2021-12-18,Bitfinex,BTC/USD,46163.0,47483.0,45523.0,46873.0,175352411.13367328,,3741.01105399,,,,,
2021-12-17,Bitfinex,BTC/USD,47659.0,48038.0,45539.0,46180.73115089,270395837.40523344,,5855.16579462,,,,,
2021-12-16,Bitfinex,BTC/USD,48901.82763469,49480.0,47543.0,47665.0,168076224.64565575,,3526.19793655,,,,,
2021-12-15,Bitfinex,BTC/USD,48392.0,49520.0,46600.0,48901.0,344032694.32611585,,7035.28955085,,,,,
2021-12-14,Bitfinex,BTC/USD,46757.79747071,48684.0,46356.20997454,48399.0,265029063.94065893,,5475.92024506,,,,,
2021-12-13,Bitfinex,BTC/USD,50116.77552521,50234.0,45788.0,46748.99252241,407577302.2446888,,8718.4189488,,,,,
2021-12-12,Bitfinex,BTC/USD,49427.0,50800.0,48690.0,50123.0,194029027.7085083,,3871.0577521,,,,,
2021-12-11,Bitfinex,BTC/USD,47195.0,49522.0,46872.0,49426.0,261465555.2660684,,5290.0407734,,,,,
2021-12-10,Bitfinex,BTC/USD,47598.0,50212.0,47051.0,47208.0,385703687.3730768,,8170.3034946,,,,,
2021-12-09,Bitfinex,BTC/USD,50506.0,50844.0,47408.0,47610.10671846,252540320.5247552,,5304.34266863,,,,,
2021-12-08,Bitfinex,BTC/USD,50641.0,51275.0,48726.0,50503.43470097,203766252.1471969,,4034.70087438,,,,,
2021-12-07,Bitfinex,BTC/USD,50504.57178257,51970.0,50095.0,50634.0,197782671.2891742,,3906.1237763,,,,,
2021-12-06,Bitfinex,BTC/USD,49475.49285585,50988.0,47167.0,50513.0,406483509.94157887,,8047.10688222,,,,,
2021-12-05,Bitfinex,BTC/USD,49243.0,49769.0,47860.0,49474.0,236560725.81910488,,4781.51606539,,,,,
2021-12-04,Bitfinex,BTC/USD,53667.0,53879.0,41634.0,49249.0,1111884407.7477484,,22576.79156425,,,,,
2021-12-03,Bitfinex,BTC/USD,56520.0,57599.0,51333.0,53687.0,576135836.0727246,,10731.38443334,,,,,
2021-12-02,Bitfinex,BTC/USD,57239.0,57390.0,55842.0,56517.0,249079335.39207128,,4407.15776478,,,,,
2021-12-01,Bitfinex,BTC/USD,56988.82934176,59055.0,56505.0,57240.0,296573382.5398344,,5181.22611006,,,,,
2021-11-30,Bitfinex,BTC/USD,57841.0,59174.0,55899.0,56966.0,368857962.6672431,,6475.05464079,,,,,
2021-11-29,Bitfinex,BTC/USD,57329.0,58888.0,56764.0,57840.0,293082979.0355496,,5067.13310919,,,,,
2021-11-28,Bitfinex,BTC/USD,54781.0,57469.0,53458.0,57356.0,283089615.5970392,,4935.65826761,,,,,
2021-11-27,Bitfinex,BTC/USD,53825.0,55329.0,53711.0,54791.0,169603049.18226922,,3095.45453053,,,,,
2021-11-26,Bitfinex,BTC/USD,59017.11364499,59238.0,53555.0,53839.0,656433044.4784424,,12192.51926073,,,,,
2021-11-25,Bitfinex,BTC/USD,57159.0,59423.42625193,57067.0,59015.78236183,234940668.00253844,,3980.98031747,,,,,
2021-11-24,Bitfinex,BTC/USD,57579.62257756,57762.0,55894.51623388,57166.0,279810655.0064867,,4894.70410745,,,,,
2021-11-23,Bitfinex,BTC/USD,56282.0,57869.0,55453.0,57577.0,492657730.7029005,,8556.50226137,,,,,
2021-11-22,Bitfinex,BTC/USD,58702.0,59456.0,55714.0,56281.06370152,497032622.5131986,,8831.25850551,,,,,
2021-11-21,Bitfinex,BTC/USD,59774.0,60050.0,58603.0,58691.0,143295253.25865835,,2441.52005007,,,,,
2021-11-20,Bitfinex,BTC/USD,58122.0,59886.0,57450.0,59766.0,187216493.626612,,3132.49161106,,,,,
2021-11-19,Bitfinex,BTC/USD,56929.0,58379.0,55653.0,58130.0,301052600.7232983,,5178.95408091,,,,,
2021-11-18,Bitfinex,BTC/USD,60354.56777918,60945.0,56555.0,56963.0,657561297.5946862,,11543.65636632,,,,,
2021-11-17,Bitfinex,BTC/USD,60069.0,60851.0,58368.0,60352.81595949,405715118.25480896,,6722.38920098,,,,,
2021-11-16,Bitfinex,BTC/USD,63560.0,63561.99202931,58625.68734157,60068.0,784932415.4228678,,13067.39720688,,,,,
2021-11-15,Bitfinex,BTC/USD,65474.0,66343.87555372,63351.0,63561.0,335054048.52938503,,5271.37786582,,,,,
2021-11-14,Bitfinex,BTC/USD,64395.0,65474.0,63564.0,65474.0,143689598.313621,,2194.6054665,,,,,
2021-11-13,Bitfinex,BTC/USD,64134.0,64988.98628182,63405.0,64398.0,120309117.23313738,,1868.21201331,,,,,
2021-11-12,Bitfinex,BTC/USD,64785.0,65421.0,62255.0,64134.0,328314220.1945197,,5119.19138358,,,,,
2021-11-11,Bitfinex,BTC/USD,64871.0,65541.0,64079.0,64791.0,185627494.69870335,,2865.01975118,,,,,
2021-11-10,Bitfinex,BTC/USD,66937.19022637,68958.0,62866.0,64871.0,793693585.1048834,,12234.95221447,,,,,
2021-11-09,Bitfinex,BTC/USD,67526.0,68444.0,66326.0,66938.0,432722748.7726511,,6464.53059208,,,,,
2021-11-08,Bitfinex,BTC/USD,63277.0,67665.0,63277.0,67526.0,606485965.0292904,,8981.51771213,,,,,
2021-11-07,Bitfinex,BTC/USD,61495.04388678,63279.0,61400.0,63263.0,204629120.1079877,,3234.57819117,,,,,
2021-11-06,Bitfinex,BTC/USD,60995.0,61583.0,60100.0,61495.04388678,180293993.30259937,,2931.84591647,,,,,
2021-11-05,Bitfinex,BTC/USD,61410.0,62600.0,60735.0,61005.0,137627802.12776384,,2256.00855877,,,,,
2021-11-04,Bitfinex,BTC/USD,62893.0,63067.0,60700.0,61414.88951003,180024077.14187422,,2931.27739182,,,,,
2021-11-03,Bitfinex,BTC/USD,63249.0,63565.0,60175.0,62900.0,299687939.526139,,4764.51414191,,,,,
2021-11-02,Bitfinex,BTC/USD,60923.30466641,64313.0,60661.0,63249.0,328996313.5235952,,5201.60498227,,,,,
2021-11-01,Bitfinex,BTC/USD,61326.0,62491.21298363,59522.0,60949.0,293321326.78947115,,4812.56996488,,,,,
2021-10-31,Bitfinex,BTC/USD,61879.0,62415.0,60005.0,61330.0,148355799.214605,,2418.9760185,,,,,
2021-10-30,Bitfinex,BTC/USD,62264.0,62353.0,60755.0,61880.0,138656330.32036242,,2240.72931998,,,,,
2021-10-29,Bitfinex,BTC/USD,60579.0,62980.0,60188.0,62257.71552291,244304044.30301955,,3924.07659438,,,,,
2021-10-28,Bitfinex,BTC/USD,58438.0,62444.0,57606.0,60598.0,488766852.0841502,,8065.72580092,,,,,
2021-10-27,Bitfinex,BTC/USD,60285.0,61450.0,57950.0,58449.27880851,417086138.4194436,,7135.86458074,,,,,
2021-10-26,Bitfinex,BTC/USD,63100.0,63332.60744575,59766.0,60288.0,286318945.23876864,,4749.18632628,,,,,
2021-10-25,Bitfinex,BTC/USD,60832.0,63666.0,60632.0,63100.0,234382150.619611,,3714.45563581,,,,,
2021-10-24,Bitfinex,BTC/USD,61296.0,61476.0,59533.0,60847.0,175062085.55367187,,2877.08655404,,,,,
2021-10-23,Bitfinex,BTC/USD,60706.0,61764.0,59755.0,61302.0,166203400.1712003,,2711.22312765,,,,,
2021-10-22,Bitfinex,BTC/USD,62199.0,63729.0,60013.0,60706.0,385658320.01667887,,6352.88637065,,,,,
2021-10-21,Bitfinex,BTC/USD,66021.0,66643.0,61855.0,62219.4946565,832170423.0558827,,13374.75380747,,,,,
2021-10-20,Bitfinex,BTC/USD,64263.93176072,66958.0,63535.0,66021.0,611462536.414632,,9261.63700057,,,,,
2021-10-19,Bitfinex,BTC/USD,62007.0,64421.0,61368.0,64263.0,587843711.4687005,,9147.46761696,,,,,
2021-10-18,Bitfinex,BTC/USD,61508.0,62682.0,59883.0,61994.0,530689291.8578797,,8560.33312672,,,,,
2021-10-17,Bitfinex,BTC/USD,60867.0,61698.0,59019.0,61504.0,316342369.13703805,,5143.44382702,,,,,
2021-10-16,Bitfinex,BTC/USD,61686.0,62333.0,60171.0,60868.0,260688993.3424512,,4282.8578784,,,,,
2021-10-15,Bitfinex,BTC/USD,57352.0,62900.0,56881.0,61680.0,733022378.0818872,,11884.27980029,,,,,
2021-10-14,Bitfinex,BTC/USD,57369.0,58488.0,56855.0,57354.0,263516961.685564,,4594.56989374,,,,,
2021-10-13,Bitfinex,BTC/USD,56000.0,57775.0,54300.0,57368.0,175415053.20789263,,3057.71602998,,,,,
2021-10-12,Bitfinex,BTC/USD,57470.0,57661.0,53837.51997218,56009.0,332640175.4665103,,5939.04864337,,,,,
2021-10-11,Bitfinex,BTC/USD,54679.0,57821.0,54430.0,57489.0,432248022.1175192,,7518.79528462,,,,,
2021-10-10,Bitfinex,BTC/USD,54978.0,56450.0,54114.0,54691.0,319261461.0590996,,5837.55025615,,,,,
2021-10-09,Bitfinex,BTC/USD,53947.0,55475.0,53678.0,54968.0,134229574.51743078,,2441.95849435,,,,,
2021-10-08,Bitfinex,BTC/USD,53797.0,56000.0,53628.0,53947.0,295796270.8415449,,5483.09027085,,,,,
2021-10-07,Bitfinex,BTC/USD,55335.0,55349.0,53429.0,53797.03310738,266043091.3243945,,4945.31158983,,,,,
2021-10-06,Bitfinex,BTC/USD,51497.0,55743.0,50438.0,55335.0,582244349.9650859,,10522.17131951,,,,,
2021-10-05,Bitfinex,BTC/USD,49252.0,51922.0,49065.0,51508.0,344160670.1475096,,6681.6935262,,,,,
2021-10-04,Bitfinex,BTC/USD,48241.0,49503.0,46897.0,49252.0,304859583.7058834,,6189.79094668,,,,,
2021-10-03,Bitfinex,BTC/USD,47649.0,49196.0,47120.0,48242.0,173862948.96856022,,3603.97473091,,,,,
2021-10-02,Bitfinex,BTC/USD,48157.0,48350.0,47438.0,47649.0,98363985.21767308,,2064.34521643,,,,,
2021-10-01,Bitfinex,BTC/USD,43829.0,48464.0,43311.0,48151.0,400652918.75460696,,8320.76008296,,,,,
2021-09-30,Bitfinex,BTC/USD,41539.0,44122.0,41432.0,43830.0,222564882.3998526,,5077.91198722,,,,,
2021-09-29,Bitfinex,BTC/USD,41046.0,42606.0,40804.0,41530.0,182270090.3298969,,4388.87768673,,,,,
2021-09-28,Bitfinex,BTC/USD,42181.0,42777.0,40928.0,41064.0,253092960.70557168,,6163.37815862,,,,,
2021-09-27,Bitfinex,BTC/USD,43188.0,44355.99143738,42135.0,42181.0,179876054.8643516,,4264.38573918,,,,,
2021-09-26,Bitfinex,BTC/USD,42714.0,43963.0,40800.0,43190.0,238642990.229707,,5525.4223253,,,,,
2021-09-25,Bitfinex,BTC/USD,42861.0,42986.84667145,41728.0,42714.0,126452916.2256948,,2960.4559682,,,,,
2021-09-24,Bitfinex,BTC/USD,44893.0,45164.4867643,40755.0,42856.0,504097238.3439273,,11762.58256356,,,,,
2021-09-23,Bitfinex,BTC/USD,43575.0,45000.0,43102.0,44884.68321336,237288079.80306956,,5286.6158969,,,,,
2021-09-22,Bitfinex,BTC/USD,40748.0,44000.0,40601.0,43574.0,367495242.015669,,8433.81929627,,,,,
2021-09-21,Bitfinex,BTC/USD,43025.0,43625.0,39678.0,40747.95941373,609586672.098684,,14959.93126697,,,,,
2021-09-20,Bitfinex,BTC/USD,47244.0,47327.0,42567.0,43025.0,543257469.6790538,,12626.55362415,,,,,
2021-09-19,Bitfinex,BTC/USD,48319.0,48370.29414611,46837.0,47239.0,107581202.19179122,,2277.38102398,,,,,
2021-09-18,Bitfinex,BTC/USD,47296.15646179,48819.0,47066.0,48308.0,98879736.25672428,,2046.86048391,,,,,
2021-09-17,Bitfinex,BTC/USD,47782.0,48183.0,46771.0,47296.0,117868683.36820737,,2492.14909016,,,,,
2021-09-16,Bitfinex,BTC/USD,48137.76809977,48530.0,47061.0,47782.0,172346432.9068031,,3606.93216916,,,,,
2021-09-15,Bitfinex,BTC/USD,47134.0,48444.0,46724.0,48137.0,191820976.5477283,,3984.89678517,,,,,
2021-09-14,Bitfinex,BTC/USD,44958.0,47238.51708787,44699.0,47152.0,166084443.68111232,,3522.32023416,,,,,
