Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_MATIC,Volume_USD
2022-12-24 05:00:00,Gemini,MATIC/USD,0.79938,0.80059,0.79619,0.7977,559.74025,446.50479742499994
2022-12-24 04:00:00,Gemini,MATIC/USD,0.79843,0.80142,0.79843,0.79938,5351.799971,4278.121860817981
2022-12-24 03:00:00,Gemini,MATIC/USD,0.79834,0.8,0.79748,0.79843,909.393181,726.08679750583
2022-12-24 02:00:00,Gemini,MATIC/USD,0.79772,0.79847,0.79636,0.79834,853.026885,681.0054833709
2022-12-24 01:00:00,Gemini,MATIC/USD,0.79839,0.79931,0.7969,0.79772,2008.551564,1602.2617536340802
2022-12-24 00:00:00,Gemini,MATIC/USD,0.7994,0.8,0.79647,0.79839,3399.740676,2714.31895831164
2022-12-23 23:00:00,Gemini,MATIC/USD,0.79867,0.80005,0.79683,0.7994,982.805076,785.6543777544
2022-12-23 22:00:00,Gemini,MATIC/USD,0.79992,0.80048,0.7968,0.79867,530.133142,423.40143652114
2022-12-23 21:00:00,Gemini,MATIC/USD,0.79831,0.80018,0.79671,0.79992,40944.129592,32752.028143232637
2022-12-23 20:00:00,Gemini,MATIC/USD,0.80198,0.80225,0.79798,0.79831,5972.728561,4768.088937531909
2022-12-23 19:00:00,Gemini,MATIC/USD,0.79999,0.803,0.79938,0.80198,641.9608,514.839722384
2022-12-23 18:00:00,Gemini,MATIC/USD,0.79915,0.80185,0.79915,0.79999,2363.465063,1890.74841574937
2022-12-23 17:00:00,Gemini,MATIC/USD,0.79983,0.80177,0.79841,0.79915,6805.936006,5438.9637591949
2022-12-23 16:00:00,Gemini,MATIC/USD,0.79869,0.79989,0.79691,0.79983,12064.641964,9649.662582066121
2022-12-23 15:00:00,Gemini,MATIC/USD,0.79487,0.80114,0.79281,0.79869,697.737076,557.27562523044
2022-12-23 14:00:00,Gemini,MATIC/USD,0.80079,0.80079,0.79279,0.79487,1857.878028,1476.77150811636
2022-12-23 13:00:00,Gemini,MATIC/USD,0.80339,0.80396,0.79248,0.80079,2457.160305,1967.66940064095
2022-12-23 12:00:00,Gemini,MATIC/USD,0.80159,0.80441,0.80159,0.80339,885.354819,711.28520803641
2022-12-23 11:00:00,Gemini,MATIC/USD,0.80398,0.80398,0.80148,0.80159,41.306072,33.11053425448
2022-12-23 10:00:00,Gemini,MATIC/USD,0.80203,0.80546,0.80203,0.80398,195.639215,157.2900160757
2022-12-23 09:00:00,Gemini,MATIC/USD,0.80227,0.80282,0.80004,0.80203,45.35784,36.3783484152
2022-12-23 08:00:00,Gemini,MATIC/USD,0.7998,0.80319,0.797,0.80227,632.853907,507.7197039688901
2022-12-23 07:00:00,Gemini,MATIC/USD,0.79927,0.80015,0.79892,0.7998,234.675757,187.6936704486
2022-12-23 06:00:00,Gemini,MATIC/USD,0.80053,0.80078,0.79811,0.79927,1328.806813,1062.07542142651
2022-12-23 05:00:00,Gemini,MATIC/USD,0.80021,0.80255,0.80021,0.80053,4436.962373,3551.92148845769
2022-12-23 04:00:00,Gemini,MATIC/USD,0.80159,0.80159,0.79874,0.80021,659.519563,527.75414950823
2022-12-23 03:00:00,Gemini,MATIC/USD,0.8024,0.80606,0.80092,0.80159,1037.372352,831.5473036396801
2022-12-23 02:00:00,Gemini,MATIC/USD,0.79655,0.8025,0.79508,0.8024,9176.634047,7363.3311593128
2022-12-23 01:00:00,Gemini,MATIC/USD,0.79282,0.79655,0.7923,0.79655,6009.010847,4786.477590177849
2022-12-23 00:00:00,Gemini,MATIC/USD,0.79546,0.7964,0.7914,0.79282,3643.050134,2888.28300723788
2022-12-22 23:00:00,Gemini,MATIC/USD,0.79167,0.79556,0.79119,0.79546,3734.53245,2970.6711826769997
2022-12-22 22:00:00,Gemini,MATIC/USD,0.795,0.79718,0.79034,0.79167,34232.610446,27100.93071178482
2022-12-22 21:00:00,Gemini,MATIC/USD,0.79238,0.795,0.79184,0.795,3239.361332,2575.29225894
2022-12-22 20:00:00,Gemini,MATIC/USD,0.77877,0.79706,0.77872,0.79238,20865.613844,16533.495097708717
2022-12-22 19:00:00,Gemini,MATIC/USD,0.77424,0.78029,0.7718,0.77877,11525.071416,8975.37986663832
2022-12-22 18:00:00,Gemini,MATIC/USD,0.77223,0.77631,0.77086,0.77424,2207.133987,1708.8514180948803
2022-12-22 17:00:00,Gemini,MATIC/USD,0.77744,0.77825,0.77076,0.77223,7886.393427,6090.10959613221
2022-12-22 16:00:00,Gemini,MATIC/USD,0.77557,0.77891,0.77557,0.77744,1900.510934,1477.5332205289599
2022-12-22 15:00:00,Gemini,MATIC/USD,0.77717,0.78156,0.77417,0.77557,9210.002363,7143.001532671909
2022-12-22 14:00:00,Gemini,MATIC/USD,0.78686,0.78814,0.7762,0.77717,25632.946057,19921.15668711869
2022-12-22 13:00:00,Gemini,MATIC/USD,0.79323,0.79323,0.78685,0.78686,1773.204639,1395.26380224354
2022-12-22 12:00:00,Gemini,MATIC/USD,0.79436,0.79615,0.79155,0.79323,1736.822404,1377.69963552492
2022-12-22 11:00:00,Gemini,MATIC/USD,0.79294,0.79472,0.79084,0.79436,4827.697993,3834.9301777194796
2022-12-22 10:00:00,Gemini,MATIC/USD,0.7939,0.79579,0.79159,0.79294,185.738837,147.27975341078
2022-12-22 09:00:00,Gemini,MATIC/USD,0.78964,0.79555,0.78964,0.7939,3262.091794,2589.7746752566
2022-12-22 08:00:00,Gemini,MATIC/USD,0.78818,0.79088,0.78687,0.78964,2124.949644,1677.9452368881598
2022-12-22 07:00:00,Gemini,MATIC/USD,0.78657,0.78858,0.78427,0.78818,3409.751054,2687.49758574172
2022-12-22 06:00:00,Gemini,MATIC/USD,0.78843,0.78997,0.78657,0.78657,121.742051,95.75864505507
2022-12-22 05:00:00,Gemini,MATIC/USD,0.78905,0.78997,0.78843,0.78843,1726.184367,1360.97554047381
2022-12-22 04:00:00,Gemini,MATIC/USD,0.79143,0.79222,0.78905,0.78905,839.607742,662.4924888251
2022-12-22 03:00:00,Gemini,MATIC/USD,0.79088,0.79175,0.78917,0.79143,1733.559769,1371.99120797967
2022-12-22 02:00:00,Gemini,MATIC/USD,0.78966,0.79141,0.7872,0.79088,16865.423104,13338.525824491522
2022-12-22 01:00:00,Gemini,MATIC/USD,0.79498,0.79551,0.78939,0.78966,1528.826077,1207.25279996382
2022-12-22 00:00:00,Gemini,MATIC/USD,0.79436,0.79505,0.79211,0.79498,702.851974,558.7532622905201
2022-12-21 23:00:00,Gemini,MATIC/USD,0.78965,0.79436,0.78899,0.79436,2328.017536,1849.2840098969598
2022-12-21 22:00:00,Gemini,MATIC/USD,0.78956,0.79132,0.78838,0.78965,816.581389,644.81349382385
2022-12-21 21:00:00,Gemini,MATIC/USD,0.78895,0.7908,0.78721,0.78956,10010.397954,7903.8098085602405
2022-12-21 20:00:00,Gemini,MATIC/USD,0.78892,0.78935,0.78646,0.78895,1297.875179,1023.9586224720499
2022-12-21 19:00:00,Gemini,MATIC/USD,0.79342,0.79532,0.78685,0.78892,20226.958722,15957.452274960238
2022-12-21 18:00:00,Gemini,MATIC/USD,0.79109,0.79455,0.79109,0.79342,2827.815535,2243.6454017797
2022-12-21 17:00:00,Gemini,MATIC/USD,0.79304,0.79304,0.79015,0.79109,7209.030512,5702.99194773808
2022-12-21 16:00:00,Gemini,MATIC/USD,0.79545,0.79723,0.79231,0.79304,5249.008829,4162.67396175016
2022-12-21 15:00:00,Gemini,MATIC/USD,0.79103,0.79736,0.79103,0.79545,8095.95935,6439.9308649575
2022-12-21 14:00:00,Gemini,MATIC/USD,0.79566,0.79848,0.78992,0.79103,2961.782072,2342.85847241416
2022-12-21 13:00:00,Gemini,MATIC/USD,0.79607,0.79749,0.79266,0.79566,2236.079218,1779.15879059388
2022-12-21 12:00:00,Gemini,MATIC/USD,0.80049,0.80049,0.79542,0.79607,144.460026,115.00029289782
2022-12-21 11:00:00,Gemini,MATIC/USD,0.79807,0.80049,0.79634,0.80049,733.319766,587.01513948534
2022-12-21 10:00:00,Gemini,MATIC/USD,0.79839,0.79897,0.79563,0.79807,2187.005128,1745.3831825029597
2022-12-21 09:00:00,Gemini,MATIC/USD,0.79735,0.79869,0.79535,0.79839,1123.753357,897.1934426952301
2022-12-21 08:00:00,Gemini,MATIC/USD,0.79467,0.79893,0.78949,0.79735,8498.20149,6776.0409580515
2022-12-21 07:00:00,Gemini,MATIC/USD,0.7937,0.79557,0.79285,0.79467,278.229835,221.10090297944998
2022-12-21 06:00:00,Gemini,MATIC/USD,0.79396,0.79436,0.79148,0.7937,642.256365,509.75887690049996
2022-12-21 05:00:00,Gemini,MATIC/USD,0.79065,0.79396,0.787,0.79396,517.188242,410.62677661832
2022-12-21 04:00:00,Gemini,MATIC/USD,0.7935,0.79399,0.79065,0.79065,729.190747,576.53466411555
2022-12-21 03:00:00,Gemini,MATIC/USD,0.79501,0.79634,0.78934,0.7935,6572.730366,5215.461545421
2022-12-21 02:00:00,Gemini,MATIC/USD,0.79792,0.7991,0.795,0.79501,3597.160957,2859.77893242457
2022-12-21 01:00:00,Gemini,MATIC/USD,0.7968,0.79974,0.79635,0.79792,2218.40128,1770.1067493376
2022-12-21 00:00:00,Gemini,MATIC/USD,0.80224,0.80479,0.79677,0.7968,2074.689521,1653.1126103327997
2022-12-20 23:00:00,Gemini,MATIC/USD,0.80025,0.80464,0.80025,0.80224,4729.236263,3793.9824996291195
2022-12-20 22:00:00,Gemini,MATIC/USD,0.8,0.80309,0.79741,0.80025,1349.23343,1079.7240523575
2022-12-20 21:00:00,Gemini,MATIC/USD,0.79659,0.80074,0.79532,0.8,5232.902568,4186.3220544000005
2022-12-20 20:00:00,Gemini,MATIC/USD,0.79999,0.80364,0.79614,0.79659,10011.324922,7974.92131961598
2022-12-20 19:00:00,Gemini,MATIC/USD,0.79658,0.80136,0.75734,0.79999,22871.587568,18297.04133852432
2022-12-20 18:00:00,Gemini,MATIC/USD,0.80221,0.8053,0.79517,0.79658,412.120916,328.28727926728
2022-12-20 17:00:00,Gemini,MATIC/USD,0.80221,0.80221,0.80221,0.80221,0.0,0.0
2022-12-20 16:00:00,Gemini,MATIC/USD,0.80221,0.80221,0.80221,0.80221,0.0,0.0
2022-12-20 15:00:00,Gemini,MATIC/USD,0.80221,0.80221,0.80221,0.80221,0.0,0.0
2022-12-20 14:00:00,Gemini,MATIC/USD,0.79755,0.80396,0.79126,0.80221,1179.626749,946.3083743152899
2022-12-20 13:00:00,Gemini,MATIC/USD,0.80148,0.8016,0.79704,0.79755,2214.966931,1766.54687581905
2022-12-20 12:00:00,Gemini,MATIC/USD,0.80207,0.80467,0.79997,0.80148,735.719644,589.66458027312
2022-12-20 11:00:00,Gemini,MATIC/USD,0.80008,0.80396,0.79907,0.80207,5006.562204,4015.6133469622796
2022-12-20 10:00:00,Gemini,MATIC/USD,0.79814,0.80056,0.79814,0.80008,40.653653,32.52617469224
2022-12-20 09:00:00,Gemini,MATIC/USD,0.80154,0.80155,0.79814,0.79814,1036.364879,827.1642645250599
2022-12-20 08:00:00,Gemini,MATIC/USD,0.79941,0.80154,0.79613,0.80154,143.216344,114.79362836976
2022-12-20 07:00:00,Gemini,MATIC/USD,0.80372,0.80372,0.79659,0.79941,22689.598594,18138.29201202954
2022-12-20 06:00:00,Gemini,MATIC/USD,0.79726,0.80372,0.79691,0.80372,2992.977513,2405.5158867483597
2022-12-20 05:00:00,Gemini,MATIC/USD,0.80401,0.80401,0.79653,0.79726,5893.48867,4698.6427770442
2022-12-20 04:00:00,Gemini,MATIC/USD,0.79395,0.80684,0.79341,0.80401,1542.721679,1240.36365713279
2022-12-20 03:00:00,Gemini,MATIC/USD,0.79453,0.79914,0.78992,0.79395,1056.725633,838.98731632035
2022-12-20 02:00:00,Gemini,MATIC/USD,0.78387,0.80258,0.78377,0.79453,11711.393476,9305.05345848628
2022-12-20 01:00:00,Gemini,MATIC/USD,0.77479,0.78805,0.77444,0.78387,35220.73945,27608.481032671498
2022-12-20 00:00:00,Gemini,MATIC/USD,0.77539,0.77881,0.76931,0.77479,1992.199764,1543.53645514956
2022-12-19 23:00:00,Gemini,MATIC/USD,0.76929,0.77539,0.76785,0.77539,8439.36423,6543.7986302997
2022-12-19 22:00:00,Gemini,MATIC/USD,0.78203,0.78203,0.75762,0.76929,39748.149943,30577.85426965047
2022-12-19 21:00:00,Gemini,MATIC/USD,0.78328,0.78532,0.78029,0.78203,29033.686219,22705.21363384457
2022-12-19 20:00:00,Gemini,MATIC/USD,0.77666,0.78368,0.77666,0.78328,12162.802239,9526.87973776392
2022-12-19 19:00:00,Gemini,MATIC/USD,0.77155,0.78156,0.77155,0.77666,14053.905845,10915.106513577699
2022-12-19 18:00:00,Gemini,MATIC/USD,0.78156,0.78306,0.77127,0.77155,2405.959628,1856.3181509833998
2022-12-19 17:00:00,Gemini,MATIC/USD,0.78325,0.78339,0.77166,0.78156,12586.372636,9837.00539739216
2022-12-19 16:00:00,Gemini,MATIC/USD,0.78901,0.79193,0.77982,0.78325,18133.116737,14202.763684255251
2022-12-19 15:00:00,Gemini,MATIC/USD,0.79004,0.7956,0.78901,0.78901,6814.447997,5376.66761411297
2022-12-19 14:00:00,Gemini,MATIC/USD,0.7921,0.79701,0.78768,0.79004,51215.289613,40462.12740585452
2022-12-19 13:00:00,Gemini,MATIC/USD,0.79527,0.79754,0.79115,0.7921,2125.305766,1683.4546972486
2022-12-19 12:00:00,Gemini,MATIC/USD,0.79214,0.79608,0.79036,0.79527,697.641468,554.81333025636
2022-12-19 11:00:00,Gemini,MATIC/USD,0.8024,0.80245,0.79064,0.79214,8909.917813,7057.90229638982
2022-12-19 10:00:00,Gemini,MATIC/USD,0.8006,0.80438,0.79908,0.8024,1141.536887,915.9691981288
2022-12-19 09:00:00,Gemini,MATIC/USD,0.80173,0.80314,0.80038,0.8006,840.627918,673.0067111508
2022-12-19 08:00:00,Gemini,MATIC/USD,0.79909,0.80316,0.79846,0.80173,158.297119,126.91154921587001
2022-12-19 07:00:00,Gemini,MATIC/USD,0.8013,0.80562,0.79811,0.79909,894.466371,714.7591324023899
2022-12-19 06:00:00,Gemini,MATIC/USD,0.80039,0.80475,0.80039,0.8013,1514.925173,1213.9095411249
2022-12-19 05:00:00,Gemini,MATIC/USD,0.80661,0.80661,0.80039,0.80039,268.247656,214.70274138584003
2022-12-19 04:00:00,Gemini,MATIC/USD,0.8025,0.80661,0.80159,0.80661,2531.845929,2042.2122447906902
2022-12-19 03:00:00,Gemini,MATIC/USD,0.81,0.81069,0.79776,0.8025,2986.633432,2396.77332918
2022-12-19 02:00:00,Gemini,MATIC/USD,0.81927,0.81927,0.81,0.81,2237.906854,1812.70455174
2022-12-19 01:00:00,Gemini,MATIC/USD,0.8178,0.82202,0.81485,0.81927,2927.53228,2398.4393710356003
2022-12-19 00:00:00,Gemini,MATIC/USD,0.81195,0.82056,0.81162,0.8178,379.739494,310.55095819319996
2022-12-18 23:00:00,Gemini,MATIC/USD,0.81322,0.82294,0.81174,0.81195,2020.395983,1640.4605183968497
2022-12-18 22:00:00,Gemini,MATIC/USD,0.81114,0.81657,0.81,0.81322,950.948951,773.33070593222
2022-12-18 21:00:00,Gemini,MATIC/USD,0.81499,0.81499,0.80859,0.81114,6275.075947,5089.96510364958
2022-12-18 20:00:00,Gemini,MATIC/USD,0.8131,0.8162,0.8131,0.81499,2703.135804,2203.02864890196
2022-12-18 19:00:00,Gemini,MATIC/USD,0.8136,0.81449,0.81082,0.8131,3720.739884,3025.3335996804003
2022-12-18 18:00:00,Gemini,MATIC/USD,0.80844,0.81712,0.80798,0.8136,3101.326704,2523.2394063744
2022-12-18 17:00:00,Gemini,MATIC/USD,0.8054,0.80976,0.8054,0.80844,4126.305192,3335.87016942048
2022-12-18 16:00:00,Gemini,MATIC/USD,0.80745,0.80832,0.80507,0.8054,1256.961363,1012.3566817601999
2022-12-18 15:00:00,Gemini,MATIC/USD,0.80638,0.80912,0.80566,0.80745,260.291212,210.17213912939997
2022-12-18 14:00:00,Gemini,MATIC/USD,0.81216,0.81216,0.80638,0.80638,7560.546105,6096.6731681499
2022-12-18 13:00:00,Gemini,MATIC/USD,0.81373,0.81434,0.81094,0.81216,386.002173,313.49552482368
2022-12-18 12:00:00,Gemini,MATIC/USD,0.81144,0.81587,0.81135,0.81373,2236.996957,1820.3115338196098
2022-12-18 11:00:00,Gemini,MATIC/USD,0.81039,0.814,0.81017,0.81144,12644.527271,10260.275208780242
2022-12-18 10:00:00,Gemini,MATIC/USD,0.80716,0.81102,0.80716,0.81039,1130.335695,916.01274387105
2022-12-18 09:00:00,Gemini,MATIC/USD,0.81672,0.81672,0.80426,0.80716,1574.928814,1271.2195415082401
2022-12-18 08:00:00,Gemini,MATIC/USD,0.81587,0.81736,0.81441,0.81672,2625.130188,2143.9963271433603
2022-12-18 07:00:00,Gemini,MATIC/USD,0.81636,0.81836,0.81587,0.81587,225.78495,184.2111671565
2022-12-18 06:00:00,Gemini,MATIC/USD,0.81776,0.81855,0.81446,0.81636,3325.00718,2714.4028614648
2022-12-18 05:00:00,Gemini,MATIC/USD,0.82289,0.82289,0.81776,0.81776,923.131757,754.90022560432
2022-12-18 04:00:00,Gemini,MATIC/USD,0.81662,0.8248,0.81662,0.82289,8405.636461,6916.91418739229
2022-12-18 03:00:00,Gemini,MATIC/USD,0.816,0.81662,0.81401,0.81662,536.818528,438.37674633536
2022-12-18 02:00:00,Gemini,MATIC/USD,0.8134,0.816,0.81238,0.816,514.104438,419.5092214079999
2022-12-18 01:00:00,Gemini,MATIC/USD,0.81481,0.81481,0.81113,0.8134,467.990957,380.6638444238
2022-12-18 00:00:00,Gemini,MATIC/USD,0.81662,0.81662,0.8121,0.81481,17749.961956,14462.84650136836
2022-12-17 23:00:00,Gemini,MATIC/USD,0.8145,0.81802,0.811,0.81662,5950.340232,4859.16684025584
2022-12-17 22:00:00,Gemini,MATIC/USD,0.80428,0.8145,0.80296,0.8145,2700.7203,2199.73668435
2022-12-17 21:00:00,Gemini,MATIC/USD,0.80384,0.80675,0.80238,0.80428,5705.608601,4588.90688561228
2022-12-17 20:00:00,Gemini,MATIC/USD,0.80149,0.80515,0.79978,0.80384,3287.510332,2642.63230527488
2022-12-17 19:00:00,Gemini,MATIC/USD,0.80159,0.80273,0.79978,0.80149,3289.705303,2636.6659033014703
2022-12-17 18:00:00,Gemini,MATIC/USD,0.80253,0.80425,0.7982,0.80159,13718.223444,10996.39073047596
2022-12-17 17:00:00,Gemini,MATIC/USD,0.80378,0.8041,0.79776,0.80253,1580.074604,1268.05727194812
2022-12-17 16:00:00,Gemini,MATIC/USD,0.80627,0.80627,0.80064,0.80378,9988.944727,8028.913992668061
2022-12-17 15:00:00,Gemini,MATIC/USD,0.80362,0.80797,0.80213,0.80627,1220.889522,984.36659490294
2022-12-17 14:00:00,Gemini,MATIC/USD,0.80315,0.80797,0.803,0.80362,10133.393935,8143.3980340447
2022-12-17 13:00:00,Gemini,MATIC/USD,0.80688,0.80906,0.80077,0.80315,3418.172896,2745.3055614224
2022-12-17 12:00:00,Gemini,MATIC/USD,0.80686,0.81017,0.80426,0.80688,1358.469666,1096.12200410208
2022-12-17 11:00:00,Gemini,MATIC/USD,0.81472,0.81472,0.80638,0.80686,296.115968,238.92412994048001
2022-12-17 10:00:00,Gemini,MATIC/USD,0.80868,0.81545,0.80682,0.81472,2363.666062,1925.7260140326398
2022-12-17 09:00:00,Gemini,MATIC/USD,0.8105,0.81255,0.80803,0.80868,1839.48318,1487.5532580023998
2022-12-17 08:00:00,Gemini,MATIC/USD,0.81006,0.81323,0.80803,0.8105,1190.978562,965.288124501
2022-12-17 07:00:00,Gemini,MATIC/USD,0.80969,0.81264,0.8064,0.81006,1781.583381,1443.1894336128598
