Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_ETH,Volume_USD
2022-12-25 19:00:00,Gemini,ETH/USD,1208.7,1208.7,1195.91,1208.62,96.914936,117133.32994831998
2022-12-25 18:00:00,Gemini,ETH/USD,1209.54,1210.25,1208.54,1208.7,13.082532,15812.8564284
2022-12-25 17:00:00,Gemini,ETH/USD,1211.58,1211.94,1209.08,1209.54,9.551638,11553.08822652
2022-12-25 16:00:00,Gemini,ETH/USD,1211.95,1211.95,1207.64,1211.58,14.847315,17988.7099077
2022-12-25 15:00:00,Gemini,ETH/USD,1211.59,1217.02,1210.94,1211.95,7.066993,8564.842166350001
2022-12-25 14:00:00,Gemini,ETH/USD,1218.07,1218.29,1195.52,1211.59,194.118902,235192.52047417997
2022-12-25 13:00:00,Gemini,ETH/USD,1218.25,1218.38,1217.39,1218.07,1.547291,1884.70874837
2022-12-25 12:00:00,Gemini,ETH/USD,1217.98,1218.39,1217.47,1218.25,0.834036,1016.064357
2022-12-25 11:00:00,Gemini,ETH/USD,1217.96,1219.0,1217.37,1217.98,14.241998,17346.46872404
2022-12-25 10:00:00,Gemini,ETH/USD,1220.85,1220.85,1217.96,1217.96,5.162303,6287.47856188
2022-12-25 09:00:00,Gemini,ETH/USD,1219.48,1221.0,1219.43,1220.85,63.062605,76989.98131424999
2022-12-25 08:00:00,Gemini,ETH/USD,1219.83,1219.83,1219.01,1219.48,3.468473,4229.73345404
2022-12-25 07:00:00,Gemini,ETH/USD,1218.25,1219.83,1217.9,1219.83,18.348657,22382.242268309998
2022-12-25 06:00:00,Gemini,ETH/USD,1218.13,1218.52,1217.27,1218.25,11.90628,14504.825610000002
2022-12-25 05:00:00,Gemini,ETH/USD,1219.34,1219.34,1215.96,1218.13,28.234089,34392.790833570005
2022-12-25 04:00:00,Gemini,ETH/USD,1220.84,1220.84,1217.97,1219.34,52.575575,64107.5016205
2022-12-25 03:00:00,Gemini,ETH/USD,1220.57,1221.06,1220.3,1220.84,7.45703,9103.840505199998
2022-12-25 02:00:00,Gemini,ETH/USD,1221.44,1221.5,1219.16,1220.57,60.296893,73596.57868901
2022-12-25 01:00:00,Gemini,ETH/USD,1220.65,1223.0,1220.65,1221.44,39.015245,47654.7808528
2022-12-25 00:00:00,Gemini,ETH/USD,1219.9,1220.71,1219.9,1220.65,6.444377,7866.328785050001
2022-12-24 23:00:00,Gemini,ETH/USD,1219.29,1220.85,1218.14,1219.9,30.124271,36748.598192900005
2022-12-24 22:00:00,Gemini,ETH/USD,1218.94,1219.81,1218.25,1219.29,9.244339,11271.530099309999
2022-12-24 21:00:00,Gemini,ETH/USD,1222.23,1222.58,1218.77,1218.94,39.462358,48102.24666052
2022-12-24 20:00:00,Gemini,ETH/USD,1223.67,1223.87,1221.88,1222.23,39.97065,48853.3275495
2022-12-24 19:00:00,Gemini,ETH/USD,1220.85,1226.2,1220.85,1223.67,95.929167,117385.64378289001
2022-12-24 18:00:00,Gemini,ETH/USD,1219.77,1221.58,1219.48,1220.85,27.948289,34120.668625649996
2022-12-24 17:00:00,Gemini,ETH/USD,1218.76,1219.89,1218.39,1219.77,55.109813,67221.29660301
2022-12-24 16:00:00,Gemini,ETH/USD,1218.64,1219.05,1217.94,1218.76,22.706003,27673.16821628
2022-12-24 15:00:00,Gemini,ETH/USD,1218.64,1218.64,1218.19,1218.64,12.530684,15270.392749760002
2022-12-24 14:00:00,Gemini,ETH/USD,1218.22,1218.64,1218.19,1218.64,18.166362,22138.25538768
2022-12-24 13:00:00,Gemini,ETH/USD,1218.64,1218.64,1217.86,1218.22,9.9434,12113.248748
2022-12-24 12:00:00,Gemini,ETH/USD,1219.35,1219.35,1218.0,1218.64,17.497263,21322.864582320002
2022-12-24 11:00:00,Gemini,ETH/USD,1218.47,1219.59,1218.23,1219.35,25.21146,30741.593750999997
2022-12-24 10:00:00,Gemini,ETH/USD,1218.86,1218.87,1217.95,1218.47,14.221679,17328.68921113
2022-12-24 09:00:00,Gemini,ETH/USD,1218.81,1218.88,1217.27,1218.86,63.142545,76961.92239869999
2022-12-24 08:00:00,Gemini,ETH/USD,1220.0,1220.0,1218.06,1218.81,16.17512,19714.398007199998
2022-12-24 07:00:00,Gemini,ETH/USD,1216.52,1220.0,1216.52,1220.0,37.592766,45863.17452
2022-12-24 06:00:00,Gemini,ETH/USD,1216.29,1217.09,1215.13,1216.52,7.919422,9634.13525144
2022-12-24 05:00:00,Gemini,ETH/USD,1217.51,1217.79,1215.02,1216.29,50.756007,61734.02375402999
2022-12-24 04:00:00,Gemini,ETH/USD,1217.99,1218.8,1217.5,1217.51,29.20357,35555.638510699995
2022-12-24 03:00:00,Gemini,ETH/USD,1217.28,1218.44,1217.01,1217.99,17.966802,21883.385167980003
2022-12-24 02:00:00,Gemini,ETH/USD,1216.16,1218.47,1215.47,1217.28,58.558576,71282.18339328001
2022-12-24 01:00:00,Gemini,ETH/USD,1219.57,1219.79,1216.16,1216.16,108.190721,131577.22725136002
2022-12-24 00:00:00,Gemini,ETH/USD,1220.2,1222.05,1218.72,1219.57,104.804022,127815.84111054
2022-12-23 23:00:00,Gemini,ETH/USD,1218.73,1220.47,1218.17,1220.2,28.947475,35321.708995
2022-12-23 22:00:00,Gemini,ETH/USD,1222.38,1222.38,1217.59,1218.73,74.669731,91002.24126163
2022-12-23 21:00:00,Gemini,ETH/USD,1218.76,1222.38,1218.09,1222.38,114.225433,139626.88479054
2022-12-23 20:00:00,Gemini,ETH/USD,1220.39,1221.36,1217.8,1218.76,58.245153,70986.86267028
2022-12-23 19:00:00,Gemini,ETH/USD,1217.99,1220.48,1217.75,1220.39,79.624773,97173.27672147001
2022-12-23 18:00:00,Gemini,ETH/USD,1218.85,1221.2,1217.83,1217.99,60.156638,73270.18351762
2022-12-23 17:00:00,Gemini,ETH/USD,1217.44,1220.46,1217.09,1218.85,162.242362,197749.1029237
2022-12-23 16:00:00,Gemini,ETH/USD,1218.77,1219.95,1216.27,1217.44,96.473311,117450.46774384
2022-12-23 15:00:00,Gemini,ETH/USD,1215.42,1223.98,1214.5,1218.77,210.394991,256423.10318107
2022-12-23 14:00:00,Gemini,ETH/USD,1220.18,1220.79,1212.14,1215.42,153.044119,186012.88311498
2022-12-23 13:00:00,Gemini,ETH/USD,1223.89,1229.68,1211.96,1220.18,351.260115,428600.5671207
2022-12-23 12:00:00,Gemini,ETH/USD,1223.14,1224.02,1221.79,1223.89,5.277159,6458.662128510001
2022-12-23 11:00:00,Gemini,ETH/USD,1224.14,1224.14,1222.12,1223.14,40.076325,49018.9561605
2022-12-23 10:00:00,Gemini,ETH/USD,1218.75,1225.42,1218.67,1224.14,48.293155,59117.5827617
2022-12-23 09:00:00,Gemini,ETH/USD,1218.28,1219.46,1217.23,1218.75,9.984718,12168.875062500001
2022-12-23 08:00:00,Gemini,ETH/USD,1221.8,1221.8,1216.43,1218.28,25.135392,30621.94536576
2022-12-23 07:00:00,Gemini,ETH/USD,1221.22,1222.4,1220.7,1221.8,18.182185,22214.993633
2022-12-23 06:00:00,Gemini,ETH/USD,1220.33,1222.26,1219.82,1221.22,41.991472,51280.82543584
2022-12-23 05:00:00,Gemini,ETH/USD,1223.09,1224.0,1220.12,1220.33,83.456354,101844.29247682
2022-12-23 04:00:00,Gemini,ETH/USD,1223.33,1223.76,1220.66,1223.09,50.308833,61532.230553969996
2022-12-23 03:00:00,Gemini,ETH/USD,1225.24,1228.0,1222.45,1223.33,72.70954,88947.7615682
2022-12-23 02:00:00,Gemini,ETH/USD,1216.34,1227.2,1215.29,1225.24,175.930977,215557.67025948002
2022-12-23 01:00:00,Gemini,ETH/USD,1216.0,1217.09,1214.86,1216.34,69.923607,85050.88013838
2022-12-23 00:00:00,Gemini,ETH/USD,1217.63,1218.01,1212.5,1216.0,241.314102,293437.948032
2022-12-22 23:00:00,Gemini,ETH/USD,1215.37,1218.32,1215.25,1217.63,77.364104,94200.85395352001
2022-12-22 22:00:00,Gemini,ETH/USD,1214.67,1217.4,1213.06,1215.37,60.698278,73770.86613286
2022-12-22 21:00:00,Gemini,ETH/USD,1217.42,1217.56,1213.11,1214.67,183.529323,222927.56276841002
2022-12-22 20:00:00,Gemini,ETH/USD,1194.12,1236.43,1193.47,1217.42,667.801276,812994.6294279201
2022-12-22 19:00:00,Gemini,ETH/USD,1188.68,1194.12,1188.26,1194.12,58.996987,70449.48211643999
2022-12-22 18:00:00,Gemini,ETH/USD,1186.67,1189.95,1185.33,1188.68,333.507886,396434.15393048
2022-12-22 17:00:00,Gemini,ETH/USD,1190.45,1191.25,1183.17,1186.67,202.544063,240352.96324021
2022-12-22 16:00:00,Gemini,ETH/USD,1185.73,1192.33,1185.73,1190.45,213.833085,254557.59603825002
2022-12-22 15:00:00,Gemini,ETH/USD,1191.93,1192.27,1184.23,1185.73,114.865215,136199.13138195002
2022-12-22 14:00:00,Gemini,ETH/USD,1209.81,1210.94,1190.83,1191.93,179.751832,214251.60111576002
2022-12-22 13:00:00,Gemini,ETH/USD,1215.98,1215.98,1208.27,1209.81,40.401377,48877.98990836999
2022-12-22 12:00:00,Gemini,ETH/USD,1217.63,1219.08,1215.23,1215.98,53.127684,64602.201190320004
2022-12-22 11:00:00,Gemini,ETH/USD,1217.01,1219.2,1215.49,1217.63,63.62664,77473.7056632
2022-12-22 10:00:00,Gemini,ETH/USD,1218.48,1220.43,1217.01,1217.01,11.244771,13684.99875471
2022-12-22 09:00:00,Gemini,ETH/USD,1215.73,1220.74,1214.46,1218.48,15.87752,19346.4405696
2022-12-22 08:00:00,Gemini,ETH/USD,1213.26,1217.74,1212.49,1215.73,79.168248,96247.21414104
2022-12-22 07:00:00,Gemini,ETH/USD,1210.1,1213.42,1209.78,1213.26,15.997993,19409.724987179998
2022-12-22 06:00:00,Gemini,ETH/USD,1210.71,1211.98,1210.1,1210.1,21.901875,26503.4589375
2022-12-22 05:00:00,Gemini,ETH/USD,1211.79,1212.32,1210.47,1210.71,64.298724,77847.10813404001
2022-12-22 04:00:00,Gemini,ETH/USD,1214.55,1215.15,1211.79,1211.79,36.80902,44604.802345799995
2022-12-22 03:00:00,Gemini,ETH/USD,1214.4,1217.33,1213.26,1214.55,345.11932,419164.670106
2022-12-22 02:00:00,Gemini,ETH/USD,1212.91,1214.76,1212.36,1214.4,40.079046,48671.9934624
2022-12-22 01:00:00,Gemini,ETH/USD,1217.39,1218.69,1212.82,1212.91,206.379516,250319.77875156002
2022-12-22 00:00:00,Gemini,ETH/USD,1213.46,1217.51,1212.36,1217.39,138.251309,168305.76106351
2022-12-21 23:00:00,Gemini,ETH/USD,1207.97,1214.98,1207.97,1213.46,93.336392,113259.97823632
2022-12-21 22:00:00,Gemini,ETH/USD,1211.77,1212.0,1207.97,1207.97,60.417897,72983.00703909001
2022-12-21 21:00:00,Gemini,ETH/USD,1209.0,1212.0,1209.0,1211.77,124.079726,150356.08957501999
2022-12-21 20:00:00,Gemini,ETH/USD,1208.25,1209.49,1206.7,1209.0,223.345388,270024.574092
2022-12-21 19:00:00,Gemini,ETH/USD,1208.99,1210.96,1206.95,1208.25,139.672661,168759.49265325
2022-12-21 18:00:00,Gemini,ETH/USD,1211.15,1211.82,1208.99,1208.99,266.504415,322201.17269085
2022-12-21 17:00:00,Gemini,ETH/USD,1211.57,1211.57,1208.01,1211.15,141.165581,170972.69342815003
2022-12-21 16:00:00,Gemini,ETH/USD,1215.01,1216.08,1210.81,1211.57,141.33915,171242.27396549998
2022-12-21 15:00:00,Gemini,ETH/USD,1206.86,1215.97,1206.86,1215.01,50.068991,60834.32475491
2022-12-21 14:00:00,Gemini,ETH/USD,1214.69,1221.97,1206.86,1206.86,115.512227,139407.08627722
2022-12-21 13:00:00,Gemini,ETH/USD,1213.38,1216.35,1210.89,1214.69,19.490221,23674.57654649
2022-12-21 12:00:00,Gemini,ETH/USD,1217.87,1217.87,1213.34,1213.38,13.196751,16012.673728380003
2022-12-21 11:00:00,Gemini,ETH/USD,1217.07,1217.87,1214.33,1217.87,56.19596,68439.3738052
2022-12-21 10:00:00,Gemini,ETH/USD,1216.47,1218.39,1214.87,1217.07,9.289884,11306.43911988
2022-12-21 09:00:00,Gemini,ETH/USD,1217.72,1217.72,1213.91,1216.47,24.541029,29853.425547630002
2022-12-21 08:00:00,Gemini,ETH/USD,1211.18,1217.72,1208.36,1217.72,85.849816,104541.03793952001
2022-12-21 07:00:00,Gemini,ETH/USD,1211.47,1213.42,1210.87,1211.18,21.473759,26008.587425620004
2022-12-21 06:00:00,Gemini,ETH/USD,1211.15,1212.72,1210.02,1211.47,28.188576,34149.61416672
2022-12-21 05:00:00,Gemini,ETH/USD,1207.09,1211.15,1204.95,1211.15,113.467165,137425.75688975002
2022-12-21 04:00:00,Gemini,ETH/USD,1210.77,1211.15,1206.71,1207.09,28.299415,34159.940852349995
2022-12-21 03:00:00,Gemini,ETH/USD,1211.02,1211.09,1206.88,1210.77,59.015983,71454.78173691
2022-12-21 02:00:00,Gemini,ETH/USD,1213.07,1213.24,1209.59,1211.02,61.203488,74118.64803776
2022-12-21 01:00:00,Gemini,ETH/USD,1209.45,1213.15,1208.27,1213.07,39.729254,48194.36614977999
2022-12-21 00:00:00,Gemini,ETH/USD,1218.39,1218.39,1208.06,1209.45,203.324937,245911.34505465
2022-12-20 23:00:00,Gemini,ETH/USD,1215.16,1220.88,1215.16,1218.39,30.58139,37260.059762100005
2022-12-20 22:00:00,Gemini,ETH/USD,1215.65,1217.8,1213.99,1215.16,149.393481,181536.98237196
2022-12-20 21:00:00,Gemini,ETH/USD,1212.18,1216.66,1211.72,1215.65,380.610041,462688.59634165006
2022-12-20 20:00:00,Gemini,ETH/USD,1217.15,1220.26,1211.96,1212.18,178.100004,215889.26284872
2022-12-20 19:00:00,Gemini,ETH/USD,1215.01,1219.72,1212.5,1217.15,334.868157,407584.77729255
2022-12-20 18:00:00,Gemini,ETH/USD,1218.72,1229.99,1213.48,1215.01,27.286973,33153.94506473
2022-12-20 17:00:00,Gemini,ETH/USD,1218.72,1218.72,1218.72,1218.72,0.0,0.0
2022-12-20 16:00:00,Gemini,ETH/USD,1218.72,1218.72,1218.72,1218.72,0.0,0.0
2022-12-20 15:00:00,Gemini,ETH/USD,1218.72,1218.72,1218.72,1218.72,0.0,0.0
2022-12-20 14:00:00,Gemini,ETH/USD,1211.4,1222.81,1205.0,1218.72,224.871522,274055.42129184003
2022-12-20 13:00:00,Gemini,ETH/USD,1214.74,1214.74,1210.89,1211.4,23.041901,27912.958871400002
2022-12-20 12:00:00,Gemini,ETH/USD,1212.29,1216.71,1212.21,1214.74,82.368978,100056.89233572
2022-12-20 11:00:00,Gemini,ETH/USD,1208.88,1217.69,1208.02,1212.29,98.030281,118841.12935349
2022-12-20 10:00:00,Gemini,ETH/USD,1209.99,1210.69,1207.95,1208.88,34.208005,41353.3730844
2022-12-20 09:00:00,Gemini,ETH/USD,1211.11,1211.53,1207.84,1209.99,40.874766,49458.058112340004
2022-12-20 08:00:00,Gemini,ETH/USD,1208.19,1211.11,1206.0,1211.11,203.711233,246716.71139862997
2022-12-20 07:00:00,Gemini,ETH/USD,1211.85,1212.49,1206.22,1208.19,49.286497,59547.45281043
2022-12-20 06:00:00,Gemini,ETH/USD,1208.51,1212.03,1206.36,1211.85,40.468657,49041.941985449994
2022-12-20 05:00:00,Gemini,ETH/USD,1208.86,1209.79,1204.25,1208.51,19.623312,23714.96878512
2022-12-20 04:00:00,Gemini,ETH/USD,1192.21,1214.36,1190.8,1208.86,306.977255,371092.52447929996
2022-12-20 03:00:00,Gemini,ETH/USD,1192.81,1199.0,1188.85,1192.21,371.824003,443292.29461663
2022-12-20 02:00:00,Gemini,ETH/USD,1185.73,1196.12,1183.26,1192.81,75.449376,89996.77018656
2022-12-20 01:00:00,Gemini,ETH/USD,1171.75,1191.0,1171.75,1185.73,145.337883,172331.48800959002
2022-12-20 00:00:00,Gemini,ETH/USD,1167.56,1174.18,1163.57,1171.75,92.319973,108175.92836275001
2022-12-19 23:00:00,Gemini,ETH/USD,1162.63,1169.81,1162.58,1167.56,117.791076,137528.14869456
2022-12-19 22:00:00,Gemini,ETH/USD,1175.83,1176.48,1151.0,1162.63,379.316457,441004.6924019101
2022-12-19 21:00:00,Gemini,ETH/USD,1176.61,1181.1,1175.25,1175.83,174.520094,205205.96212801998
2022-12-19 20:00:00,Gemini,ETH/USD,1170.8,1176.8,1169.04,1176.61,163.969186,192927.78393946
2022-12-19 19:00:00,Gemini,ETH/USD,1168.37,1173.98,1168.26,1170.8,270.265503,316426.8509124
2022-12-19 18:00:00,Gemini,ETH/USD,1174.09,1176.9,1167.44,1168.37,130.78018,152799.63890659998
2022-12-19 17:00:00,Gemini,ETH/USD,1175.99,1176.35,1165.31,1174.09,284.312275,333808.19895474997
2022-12-19 16:00:00,Gemini,ETH/USD,1180.46,1181.98,1171.05,1175.99,288.672948,339476.50011852005
2022-12-19 15:00:00,Gemini,ETH/USD,1187.01,1187.96,1180.26,1180.46,48.475137,57222.960223019996
2022-12-19 14:00:00,Gemini,ETH/USD,1184.13,1189.0,1177.77,1187.01,191.362474,227149.17026274
2022-12-19 13:00:00,Gemini,ETH/USD,1187.46,1187.51,1183.0,1184.13,39.585494,46874.37101022
2022-12-19 12:00:00,Gemini,ETH/USD,1182.89,1187.65,1182.76,1187.46,98.146384,116544.90514464
2022-12-19 11:00:00,Gemini,ETH/USD,1186.19,1186.19,1182.65,1182.89,2.19715,2598.9867635000005
2022-12-19 10:00:00,Gemini,ETH/USD,1183.89,1187.84,1183.55,1186.19,3.642649,4320.87381731
2022-12-19 09:00:00,Gemini,ETH/USD,1183.61,1185.38,1182.82,1183.89,40.794139,48295.773220710005
2022-12-19 08:00:00,Gemini,ETH/USD,1179.83,1183.75,1179.83,1183.61,15.235909,18033.374251489997
2022-12-19 07:00:00,Gemini,ETH/USD,1182.06,1182.2,1178.52,1179.83,12.023075,14185.18457725
2022-12-19 06:00:00,Gemini,ETH/USD,1178.69,1182.06,1178.52,1182.06,37.459687,44279.59761522
2022-12-19 05:00:00,Gemini,ETH/USD,1182.2,1182.43,1178.22,1178.69,54.973455,64796.66167395
2022-12-19 04:00:00,Gemini,ETH/USD,1179.28,1184.66,1179.03,1182.2,22.556474,26666.263562800003
2022-12-19 03:00:00,Gemini,ETH/USD,1184.68,1184.68,1174.49,1179.28,100.714102,118770.12620655999
2022-12-19 02:00:00,Gemini,ETH/USD,1190.93,1190.99,1182.78,1184.68,158.031624,187216.90432032
2022-12-19 01:00:00,Gemini,ETH/USD,1189.37,1204.31,1187.21,1190.93,1508.778828,1796849.96963004
2022-12-19 00:00:00,Gemini,ETH/USD,1182.27,1194.23,1182.27,1189.37,66.177785,78709.87214544999
2022-12-18 23:00:00,Gemini,ETH/USD,1188.16,1193.83,1182.27,1182.27,59.919552,70841.08874304
2022-12-18 22:00:00,Gemini,ETH/USD,1182.7,1193.15,1182.0,1188.16,62.88998,74723.35863680001
2022-12-18 21:00:00,Gemini,ETH/USD,1184.48,1186.88,1181.1,1182.7,103.74092,122694.38608400001
2022-12-18 20:00:00,Gemini,ETH/USD,1183.66,1186.41,1183.24,1184.48,70.43564,83429.60686720001
2022-12-18 19:00:00,Gemini,ETH/USD,1179.74,1183.66,1178.53,1183.66,126.241951,149427.54772066002
2022-12-18 18:00:00,Gemini,ETH/USD,1177.89,1190.06,1175.98,1179.74,141.789771,167275.06443954
2022-12-18 17:00:00,Gemini,ETH/USD,1177.29,1178.02,1175.81,1177.89,26.356809,31045.42175301
2022-12-18 16:00:00,Gemini,ETH/USD,1175.18,1178.0,1175.07,1177.29,29.620122,34871.47342938
2022-12-18 15:00:00,Gemini,ETH/USD,1176.64,1176.8,1174.25,1175.18,28.851368,33905.55064624
2022-12-18 14:00:00,Gemini,ETH/USD,1179.97,1180.54,1175.01,1176.64,51.821006,60974.66849984
2022-12-18 13:00:00,Gemini,ETH/USD,1182.98,1182.98,1179.03,1179.97,44.020305,51942.63929085
2022-12-18 12:00:00,Gemini,ETH/USD,1182.16,1183.3,1181.74,1182.98,6.159502,7286.56767596
2022-12-18 11:00:00,Gemini,ETH/USD,1180.67,1184.02,1180.59,1182.16,23.828516,28169.118474560004
2022-12-18 10:00:00,Gemini,ETH/USD,1177.71,1181.05,1177.71,1180.67,14.504164,17124.631309880002
2022-12-18 09:00:00,Gemini,ETH/USD,1186.23,1186.95,1173.41,1177.71,121.870013,143527.53301023
2022-12-18 08:00:00,Gemini,ETH/USD,1186.51,1187.35,1185.88,1186.23,61.070445,72443.59397235
2022-12-18 07:00:00,Gemini,ETH/USD,1185.63,1186.96,1185.63,1186.51,13.237973,15706.98734423
2022-12-18 06:00:00,Gemini,ETH/USD,1187.41,1187.41,1184.23,1185.63,80.100431,94969.47400653001
2022-12-18 05:00:00,Gemini,ETH/USD,1191.16,1191.6,1186.26,1187.41,259.264444,307853.19345004007
2022-12-18 04:00:00,Gemini,ETH/USD,1186.5,1196.06,1186.5,1191.16,109.274213,130163.07155708001
2022-12-18 03:00:00,Gemini,ETH/USD,1185.84,1186.5,1185.25,1186.5,21.960926,26056.638699
2022-12-18 02:00:00,Gemini,ETH/USD,1182.62,1186.0,1181.98,1185.84,20.128657,23869.366616879997
2022-12-18 01:00:00,Gemini,ETH/USD,1185.09,1185.09,1181.71,1182.62,64.040163,75735.17756706
2022-12-18 00:00:00,Gemini,ETH/USD,1187.71,1187.88,1183.63,1185.09,28.973128,34335.764261519995
2022-12-17 23:00:00,Gemini,ETH/USD,1186.9,1189.51,1184.09,1187.71,48.189097,57234.672397869996
2022-12-17 22:00:00,Gemini,ETH/USD,1179.12,1186.9,1176.87,1186.9,57.20746,67899.534274
2022-12-17 21:00:00,Gemini,ETH/USD,1177.94,1180.9,1177.25,1179.12,71.102257,83838.09327383999
2022-12-17 20:00:00,Gemini,ETH/USD,1178.0,1179.8,1176.16,1177.94,78.488593,92454.85323842
2022-12-17 19:00:00,Gemini,ETH/USD,1178.49,1179.69,1176.5,1178.0,123.647718,145657.011804
2022-12-17 18:00:00,Gemini,ETH/USD,1175.15,1179.48,1174.07,1178.49,41.137359,48479.966207909994
2022-12-17 17:00:00,Gemini,ETH/USD,1178.8,1179.55,1172.14,1175.15,114.025184,133996.6949776
2022-12-17 16:00:00,Gemini,ETH/USD,1180.05,1180.05,1176.68,1178.8,42.565376,50176.0652288
2022-12-17 15:00:00,Gemini,ETH/USD,1177.63,1181.06,1175.0,1180.05,34.229101,40392.05063505
2022-12-17 14:00:00,Gemini,ETH/USD,1176.13,1182.51,1176.13,1177.63,45.947536,54109.19681968001
2022-12-17 13:00:00,Gemini,ETH/USD,1179.07,1180.93,1176.13,1176.13,76.71601,90228.0008413
2022-12-17 12:00:00,Gemini,ETH/USD,1180.18,1182.06,1177.64,1179.07,40.712341,48002.69990287
2022-12-17 11:00:00,Gemini,ETH/USD,1186.41,1188.99,1178.69,1180.18,39.697812,46850.563766160005
2022-12-17 10:00:00,Gemini,ETH/USD,1177.67,1186.41,1174.98,1186.41,29.50976,35010.6743616
2022-12-17 09:00:00,Gemini,ETH/USD,1180.47,1181.99,1175.84,1177.67,45.435769,53508.34207823
2022-12-17 08:00:00,Gemini,ETH/USD,1182.92,1184.47,1180.02,1180.47,8.606419,10159.619436930001
2022-12-17 07:00:00,Gemini,ETH/USD,1180.85,1183.15,1178.82,1182.92,32.556458,38511.68529736
2022-12-17 06:00:00,Gemini,ETH/USD,1177.41,1184.56,1174.21,1180.85,24.287421,28679.801087849995
2022-12-17 05:00:00,Gemini,ETH/USD,1180.16,1180.24,1176.67,1177.41,85.295429,100427.69105889
2022-12-17 04:00:00,Gemini,ETH/USD,1174.94,1181.5,1173.45,1180.16,142.37404,168024.14704640003
2022-12-17 03:00:00,Gemini,ETH/USD,1172.92,1178.37,1171.35,1174.94,180.553716,212139.78307704002
2022-12-17 02:00:00,Gemini,ETH/USD,1168.95,1174.23,1162.48,1172.92,212.677249,249453.39889708
2022-12-17 01:00:00,Gemini,ETH/USD,1172.07,1175.02,1168.39,1168.95,269.032718,314485.7957061
2022-12-17 00:00:00,Gemini,ETH/USD,1166.98,1174.91,1164.92,1172.07,183.068127,214568.65961288998
2022-12-16 23:00:00,Gemini,ETH/USD,1179.49,1180.61,1156.33,1166.98,676.952321,789989.81956058
