Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_SOL,Volume_USD
2022-12-26 00:00:00,Gemini,SOL/USD,11.414,11.417,11.273,11.294,442.62369,4998.99195486
2022-12-25 23:00:00,Gemini,SOL/USD,11.413,11.423,11.391,11.414,169.942009,1939.7180907260001
2022-12-25 22:00:00,Gemini,SOL/USD,11.425,11.463,11.394,11.413,149.989244,1711.8272417720002
2022-12-25 21:00:00,Gemini,SOL/USD,11.354,11.437,11.35,11.425,14.71143,168.07808775
2022-12-25 20:00:00,Gemini,SOL/USD,11.378,11.415,11.328,11.354,271.447183,3082.0113157819997
2022-12-25 19:00:00,Gemini,SOL/USD,11.363,11.412,11.304,11.378,57.697859,656.486239702
2022-12-25 18:00:00,Gemini,SOL/USD,11.334,11.363,11.314,11.363,241.074496,2739.329498048
2022-12-25 17:00:00,Gemini,SOL/USD,11.347,11.37,11.32,11.334,31.340937,355.218179958
2022-12-25 16:00:00,Gemini,SOL/USD,11.348,11.373,11.326,11.347,197.217622,2237.828356834
2022-12-25 15:00:00,Gemini,SOL/USD,11.341,11.424,11.341,11.348,293.183596,3327.0474474080006
2022-12-25 14:00:00,Gemini,SOL/USD,11.376,11.379,11.259,11.341,38.588073,437.627335893
2022-12-25 13:00:00,Gemini,SOL/USD,11.399,11.418,11.366,11.376,97.512282,1109.2997200319999
2022-12-25 12:00:00,Gemini,SOL/USD,11.414,11.424,11.361,11.399,9.40955,107.25946044999999
2022-12-25 11:00:00,Gemini,SOL/USD,11.416,11.432,11.388,11.414,10.991591,125.458019674
2022-12-25 10:00:00,Gemini,SOL/USD,11.464,11.486,11.412,11.416,10.335877,117.994371832
2022-12-25 09:00:00,Gemini,SOL/USD,11.472,11.495,11.451,11.464,68.251878,782.439529392
2022-12-25 08:00:00,Gemini,SOL/USD,11.493,11.509,11.453,11.472,17.089066,196.04576515199997
2022-12-25 07:00:00,Gemini,SOL/USD,11.504,11.526,11.466,11.493,169.916788,1952.853644484
2022-12-25 06:00:00,Gemini,SOL/USD,11.459,11.554,11.441,11.504,57.09253,656.79246512
2022-12-25 05:00:00,Gemini,SOL/USD,11.459,11.46,11.421,11.459,8.159923,93.50455765699999
2022-12-25 04:00:00,Gemini,SOL/USD,11.462,11.5,11.437,11.459,77.897174,892.623716866
2022-12-25 03:00:00,Gemini,SOL/USD,11.427,11.494,11.421,11.462,30.357137,347.953504294
2022-12-25 02:00:00,Gemini,SOL/USD,11.455,11.455,11.427,11.427,213.668154,2441.5859957579996
2022-12-25 01:00:00,Gemini,SOL/USD,11.482,11.502,11.427,11.455,241.333354,2764.4735700700003
2022-12-25 00:00:00,Gemini,SOL/USD,11.438,11.502,11.425,11.482,168.323163,1932.686557566
2022-12-24 23:00:00,Gemini,SOL/USD,11.413,11.453,11.39,11.438,3.926339,44.909465482
2022-12-24 22:00:00,Gemini,SOL/USD,11.388,11.448,11.388,11.413,200.787078,2291.582921214
2022-12-24 21:00:00,Gemini,SOL/USD,11.476,11.486,11.369,11.388,125.40017,1428.05713596
2022-12-24 20:00:00,Gemini,SOL/USD,11.545,11.571,11.463,11.476,1154.074039,13244.153671564001
2022-12-24 19:00:00,Gemini,SOL/USD,11.459,11.558,11.459,11.545,278.437014,3214.55532663
2022-12-24 18:00:00,Gemini,SOL/USD,11.431,11.537,11.431,11.459,44.480558,509.70271412200003
2022-12-24 17:00:00,Gemini,SOL/USD,11.425,11.464,11.385,11.431,479.978821,5486.637902850999
2022-12-24 16:00:00,Gemini,SOL/USD,11.37,11.438,11.34,11.425,343.445008,3923.8592164
2022-12-24 15:00:00,Gemini,SOL/USD,11.363,11.395,11.355,11.37,186.745392,2123.29510704
2022-12-24 14:00:00,Gemini,SOL/USD,11.338,11.404,11.326,11.363,669.07561,7602.706156429999
2022-12-24 13:00:00,Gemini,SOL/USD,11.319,11.386,11.292,11.338,3905.045521,44275.406117098
2022-12-24 12:00:00,Gemini,SOL/USD,11.317,11.327,11.277,11.319,183.85929,2081.10330351
2022-12-24 11:00:00,Gemini,SOL/USD,11.278,11.327,11.278,11.317,2.83488,32.08233696
2022-12-24 10:00:00,Gemini,SOL/USD,11.25,11.314,11.242,11.278,346.322583,3905.8260910740005
2022-12-24 09:00:00,Gemini,SOL/USD,11.296,11.309,11.22,11.25,874.109493,9833.73179625
2022-12-24 08:00:00,Gemini,SOL/USD,11.371,11.38,11.293,11.296,1241.125228,14019.750575488
2022-12-24 07:00:00,Gemini,SOL/USD,11.292,11.402,11.284,11.371,277.769379,3158.515608609
2022-12-24 06:00:00,Gemini,SOL/USD,11.386,11.386,11.16,11.292,883.068432,9971.608734144
2022-12-24 05:00:00,Gemini,SOL/USD,11.75,11.753,11.063,11.386,4573.779688,52077.055527567994
2022-12-24 04:00:00,Gemini,SOL/USD,11.777,11.786,11.738,11.75,79.977632,939.737176
2022-12-24 03:00:00,Gemini,SOL/USD,11.756,11.777,11.754,11.777,230.27575,2711.95750775
2022-12-24 02:00:00,Gemini,SOL/USD,11.742,11.765,11.742,11.756,186.503833,2192.539060748
2022-12-24 01:00:00,Gemini,SOL/USD,11.748,11.756,11.734,11.742,55.37039,650.1591193800001
2022-12-24 00:00:00,Gemini,SOL/USD,11.781,11.781,11.734,11.748,180.694005,2122.79317074
2022-12-23 23:00:00,Gemini,SOL/USD,11.788,11.799,11.769,11.781,150.256657,1770.173676117
2022-12-23 22:00:00,Gemini,SOL/USD,11.836,11.836,11.75,11.788,202.481232,2386.848762816
2022-12-23 21:00:00,Gemini,SOL/USD,11.81,11.849,11.81,11.836,443.116818,5244.730657848
2022-12-23 20:00:00,Gemini,SOL/USD,11.849,11.865,11.796,11.81,255.900554,3022.18554274
2022-12-23 19:00:00,Gemini,SOL/USD,11.819,11.853,11.815,11.849,256.945345,3044.545392905
2022-12-23 18:00:00,Gemini,SOL/USD,11.848,11.867,11.815,11.819,693.203401,8192.970996419
2022-12-23 17:00:00,Gemini,SOL/USD,11.803,11.848,11.803,11.848,117.567143,1392.9355102640002
2022-12-23 16:00:00,Gemini,SOL/USD,11.842,11.847,11.797,11.803,418.9862,4945.294118600001
2022-12-23 15:00:00,Gemini,SOL/USD,11.816,11.891,11.794,11.842,94.507649,1119.159579458
2022-12-23 14:00:00,Gemini,SOL/USD,11.869,11.869,11.778,11.816,605.013043,7148.834116088001
2022-12-23 13:00:00,Gemini,SOL/USD,11.875,11.964,11.8,11.869,5332.790047,63294.885067843
2022-12-23 12:00:00,Gemini,SOL/USD,11.885,11.893,11.852,11.875,191.315392,2271.87028
2022-12-23 11:00:00,Gemini,SOL/USD,11.916,11.93,11.866,11.885,98.347547,1168.8605960950001
2022-12-23 10:00:00,Gemini,SOL/USD,11.889,11.966,11.867,11.916,9318.072099,111034.14713168402
2022-12-23 09:00:00,Gemini,SOL/USD,11.868,11.893,11.855,11.889,116.76597,1388.2306173299999
2022-12-23 08:00:00,Gemini,SOL/USD,11.892,11.896,11.824,11.868,2134.548903,25332.826380804
2022-12-23 07:00:00,Gemini,SOL/USD,11.898,11.917,11.879,11.892,519.670527,6179.921907084
2022-12-23 06:00:00,Gemini,SOL/USD,11.952,11.955,11.865,11.898,2169.160476,25808.671343448
2022-12-23 05:00:00,Gemini,SOL/USD,11.985,12.008,11.942,11.952,1043.873439,12476.375342927999
2022-12-23 04:00:00,Gemini,SOL/USD,12.019,12.04,11.977,11.985,7835.836291,93912.497947635
2022-12-23 03:00:00,Gemini,SOL/USD,12.031,12.106,11.994,12.019,6182.412274,74306.413121206
2022-12-23 02:00:00,Gemini,SOL/USD,11.965,12.031,11.944,12.031,7813.029287,93998.55535189701
2022-12-23 01:00:00,Gemini,SOL/USD,11.832,11.995,11.828,11.965,10057.860648,120342.30265332
2022-12-23 00:00:00,Gemini,SOL/USD,11.804,11.868,11.736,11.832,8443.270812,99900.78024758401
2022-12-22 23:00:00,Gemini,SOL/USD,11.783,11.819,11.672,11.804,3220.794764,38018.261394256006
2022-12-22 22:00:00,Gemini,SOL/USD,11.844,11.927,11.783,11.783,54.942289,647.384991287
2022-12-22 21:00:00,Gemini,SOL/USD,11.937,11.959,11.836,11.844,697.719718,8263.792339991998
2022-12-22 20:00:00,Gemini,SOL/USD,11.845,12.08,11.825,11.937,9882.318875,117965.240410875
2022-12-22 19:00:00,Gemini,SOL/USD,11.771,11.848,11.766,11.845,731.441183,8663.920812635
2022-12-22 18:00:00,Gemini,SOL/USD,11.736,11.789,11.69,11.771,1447.209156,17035.098975276
2022-12-22 17:00:00,Gemini,SOL/USD,11.846,11.876,11.727,11.736,2618.898802,30735.396340272004
2022-12-22 16:00:00,Gemini,SOL/USD,11.763,11.871,11.763,11.846,213.138586,2524.839689756
2022-12-22 15:00:00,Gemini,SOL/USD,11.838,11.844,11.682,11.763,5713.754192,67210.890560496
2022-12-22 14:00:00,Gemini,SOL/USD,12.024,12.038,11.816,11.838,10640.296304,125959.82764675199
2022-12-22 13:00:00,Gemini,SOL/USD,12.099,12.099,12.018,12.024,2173.236973,26131.001363352
2022-12-22 12:00:00,Gemini,SOL/USD,12.106,12.147,12.091,12.099,57.606766,696.984261834
2022-12-22 11:00:00,Gemini,SOL/USD,12.091,12.137,12.061,12.106,1023.259436,12387.578732216001
2022-12-22 10:00:00,Gemini,SOL/USD,12.143,12.158,12.088,12.091,30.544572,369.31442005199995
2022-12-22 09:00:00,Gemini,SOL/USD,12.098,12.165,12.083,12.143,5860.465886,71163.637253698
2022-12-22 08:00:00,Gemini,SOL/USD,12.067,12.127,12.05,12.098,340.930336,4124.575204928
2022-12-22 07:00:00,Gemini,SOL/USD,12.069,12.077,11.987,12.067,1804.011938,21769.012055846
2022-12-22 06:00:00,Gemini,SOL/USD,12.06,12.084,12.048,12.069,117.092756,1413.192472164
2022-12-22 05:00:00,Gemini,SOL/USD,12.069,12.085,12.05,12.06,465.449435,5613.3201861
2022-12-22 04:00:00,Gemini,SOL/USD,12.132,12.141,12.069,12.069,85.350884,1030.099818996
2022-12-22 03:00:00,Gemini,SOL/USD,12.113,12.141,12.103,12.132,73.342264,889.788346848
2022-12-22 02:00:00,Gemini,SOL/USD,12.1,12.127,12.091,12.113,232.517009,2816.478530017
2022-12-22 01:00:00,Gemini,SOL/USD,12.141,12.186,12.088,12.1,101.025751,1222.4115871
2022-12-22 00:00:00,Gemini,SOL/USD,12.129,12.15,12.085,12.141,197.321746,2395.6833181859997
2022-12-21 23:00:00,Gemini,SOL/USD,12.041,12.214,12.021,12.129,8759.440375,106243.252308375
2022-12-21 22:00:00,Gemini,SOL/USD,12.038,12.115,11.978,12.041,5795.469646,69783.250007486
2022-12-21 21:00:00,Gemini,SOL/USD,11.96,12.073,11.958,12.038,5956.36221,71702.68828398001
2022-12-21 20:00:00,Gemini,SOL/USD,11.959,11.974,11.901,11.96,5428.774723,64928.14568708001
2022-12-21 19:00:00,Gemini,SOL/USD,11.999,12.017,11.922,11.959,2603.167646,31131.281878513997
2022-12-21 18:00:00,Gemini,SOL/USD,12.042,12.052,11.992,11.999,295.579929,3546.663568071
2022-12-21 17:00:00,Gemini,SOL/USD,11.978,12.043,11.965,12.042,265.61721,3198.56244282
2022-12-21 16:00:00,Gemini,SOL/USD,12.077,12.077,11.978,11.978,550.282619,6591.285210382
2022-12-21 15:00:00,Gemini,SOL/USD,11.987,12.077,11.978,12.077,1492.494083,18024.851040391
2022-12-21 14:00:00,Gemini,SOL/USD,12.057,12.116,11.987,11.987,6296.424449,75475.239870163
2022-12-21 13:00:00,Gemini,SOL/USD,12.058,12.088,12.025,12.057,210.908157,2542.919648949
2022-12-21 12:00:00,Gemini,SOL/USD,12.117,12.117,12.036,12.058,2398.812805,28924.88480269
2022-12-21 11:00:00,Gemini,SOL/USD,12.095,12.121,12.058,12.117,63.13706,765.03175602
2022-12-21 10:00:00,Gemini,SOL/USD,12.113,12.126,12.084,12.095,0.626649,7.579319655000001
2022-12-21 09:00:00,Gemini,SOL/USD,12.108,12.127,12.08,12.113,43.255369,523.952284697
2022-12-21 08:00:00,Gemini,SOL/USD,12.041,12.134,11.979,12.108,3953.905682,47873.889997656006
2022-12-21 07:00:00,Gemini,SOL/USD,12.019,12.055,12.008,12.041,192.744934,2320.841750294
2022-12-21 06:00:00,Gemini,SOL/USD,12.081,12.086,12.018,12.019,919.559771,11052.188887649
2022-12-21 05:00:00,Gemini,SOL/USD,11.985,12.101,11.934,12.081,1249.460534,15094.732711254
2022-12-21 04:00:00,Gemini,SOL/USD,12.087,12.087,11.985,11.985,587.603386,7042.426581209999
2022-12-21 03:00:00,Gemini,SOL/USD,12.141,12.149,12.069,12.087,3675.066291,44420.526259317
2022-12-21 02:00:00,Gemini,SOL/USD,12.194,12.217,12.141,12.141,3254.92603,39518.05693023
2022-12-21 01:00:00,Gemini,SOL/USD,12.202,12.231,12.177,12.194,1158.739681,14129.671670114001
2022-12-21 00:00:00,Gemini,SOL/USD,12.269,12.282,12.168,12.202,4439.625593,54172.311485786
2022-12-20 23:00:00,Gemini,SOL/USD,12.271,12.327,12.258,12.269,4133.724413,50716.664823097
2022-12-20 22:00:00,Gemini,SOL/USD,12.28,12.306,12.254,12.271,357.706473,4389.416130183001
2022-12-20 21:00:00,Gemini,SOL/USD,12.222,12.291,12.214,12.28,9939.518149,122057.28286971999
2022-12-20 20:00:00,Gemini,SOL/USD,12.246,12.293,12.201,12.222,14413.684229,176164.048646838
2022-12-20 19:00:00,Gemini,SOL/USD,12.205,12.256,12.204,12.246,2332.138397,28559.366809662002
2022-12-20 18:00:00,Gemini,SOL/USD,12.385,12.48,12.151,12.205,81.008431,988.707900355
2022-12-20 17:00:00,Gemini,SOL/USD,12.385,12.385,12.385,12.385,0.0,0.0
2022-12-20 16:00:00,Gemini,SOL/USD,12.385,12.385,12.385,12.385,0.0,0.0
2022-12-20 15:00:00,Gemini,SOL/USD,12.385,12.385,12.385,12.385,0.0,0.0
2022-12-20 14:00:00,Gemini,SOL/USD,12.292,12.385,12.202,12.385,6318.022399,78248.707411615
2022-12-20 13:00:00,Gemini,SOL/USD,12.349,12.356,12.275,12.292,285.33057,3507.28336644
2022-12-20 12:00:00,Gemini,SOL/USD,12.354,12.406,12.33,12.349,330.421375,4080.3735598750004
2022-12-20 11:00:00,Gemini,SOL/USD,12.348,12.402,12.342,12.354,82.498372,1019.184887688
2022-12-20 10:00:00,Gemini,SOL/USD,12.368,12.368,12.329,12.348,401.472711,4957.385035428
2022-12-20 09:00:00,Gemini,SOL/USD,12.402,12.419,12.36,12.368,254.627546,3149.233488928
2022-12-20 08:00:00,Gemini,SOL/USD,12.348,12.402,12.313,12.402,559.599677,6940.155194154
2022-12-20 07:00:00,Gemini,SOL/USD,12.383,12.383,12.317,12.348,189.793399,2343.568890852
2022-12-20 06:00:00,Gemini,SOL/USD,12.326,12.383,12.3,12.383,68.49473,848.17024159
2022-12-20 05:00:00,Gemini,SOL/USD,12.372,12.392,12.315,12.326,695.195756,8568.982888456
2022-12-20 04:00:00,Gemini,SOL/USD,12.187,12.437,12.187,12.372,9292.555168,114967.49253849601
2022-12-20 03:00:00,Gemini,SOL/USD,12.233,12.25,12.154,12.187,765.127067,9324.603565529
2022-12-20 02:00:00,Gemini,SOL/USD,12.122,12.323,12.082,12.233,2930.68621,35851.08440693
2022-12-20 01:00:00,Gemini,SOL/USD,12.078,12.232,12.044,12.122,7766.721091,94148.19306510201
2022-12-20 00:00:00,Gemini,SOL/USD,11.916,12.14,11.847,12.078,12167.312055,146956.79500029
2022-12-19 23:00:00,Gemini,SOL/USD,11.768,11.972,11.729,11.916,8487.636835,101138.68052585999
2022-12-19 22:00:00,Gemini,SOL/USD,12.048,12.054,11.665,11.768,32125.575889,378053.77706175204
2022-12-19 21:00:00,Gemini,SOL/USD,12.133,12.134,12.048,12.048,2900.012678,34939.352744544
2022-12-19 20:00:00,Gemini,SOL/USD,12.005,12.133,12.005,12.133,4604.493845,55866.323821385
2022-12-19 19:00:00,Gemini,SOL/USD,11.951,12.059,11.93,12.005,10721.591929,128712.71110764501
2022-12-19 18:00:00,Gemini,SOL/USD,12.064,12.126,11.951,11.951,9803.060476,117156.37574867602
2022-12-19 17:00:00,Gemini,SOL/USD,12.063,12.099,11.957,12.064,9357.007312,112882.936211968
2022-12-19 16:00:00,Gemini,SOL/USD,12.224,12.237,12.014,12.063,6323.323758,76278.25449275401
2022-12-19 15:00:00,Gemini,SOL/USD,12.18,12.315,12.18,12.224,1056.837325,12918.7794608
2022-12-19 14:00:00,Gemini,SOL/USD,12.25,12.286,12.17,12.18,1087.698091,13248.16274838
2022-12-19 13:00:00,Gemini,SOL/USD,12.313,12.325,12.237,12.25,4701.308558,57591.0298355
2022-12-19 12:00:00,Gemini,SOL/USD,12.27,12.326,12.222,12.313,4808.278541,59204.333675333
2022-12-19 11:00:00,Gemini,SOL/USD,12.348,12.348,12.27,12.27,1014.305922,12445.533662939999
2022-12-19 10:00:00,Gemini,SOL/USD,12.285,12.352,12.285,12.348,1167.670756,14418.398495088
2022-12-19 09:00:00,Gemini,SOL/USD,12.321,12.321,12.28,12.285,414.162665,5087.988339525
2022-12-19 08:00:00,Gemini,SOL/USD,12.232,12.321,12.22,12.321,303.963773,3745.137647133
2022-12-19 07:00:00,Gemini,SOL/USD,12.237,12.265,12.215,12.232,5.356494,65.520634608
2022-12-19 06:00:00,Gemini,SOL/USD,12.255,12.276,12.208,12.237,308.543696,3775.6492079520003
2022-12-19 05:00:00,Gemini,SOL/USD,12.312,12.321,12.246,12.255,19.374272,237.43170336000003
2022-12-19 04:00:00,Gemini,SOL/USD,12.231,12.332,12.231,12.312,1081.953525,13321.011799799999
2022-12-19 03:00:00,Gemini,SOL/USD,12.423,12.423,12.2,12.231,2276.272839,27841.093093809002
2022-12-19 02:00:00,Gemini,SOL/USD,12.549,12.549,12.391,12.423,1049.988782,13044.010638786
2022-12-19 01:00:00,Gemini,SOL/USD,12.492,12.585,12.47,12.549,2739.062033,34372.489452117
2022-12-19 00:00:00,Gemini,SOL/USD,12.37,12.529,12.337,12.492,5066.867609,63295.310171628
2022-12-18 23:00:00,Gemini,SOL/USD,12.453,12.582,12.35,12.37,9410.885155,116412.64936735
2022-12-18 22:00:00,Gemini,SOL/USD,12.412,12.512,12.361,12.453,3015.978396,37557.978965388
2022-12-18 21:00:00,Gemini,SOL/USD,12.444,12.464,12.399,12.412,382.956103,4753.251150436
2022-12-18 20:00:00,Gemini,SOL/USD,12.438,12.48,12.438,12.444,203.902973,2537.368596012
2022-12-18 19:00:00,Gemini,SOL/USD,12.42,12.444,12.378,12.438,914.563457,11375.340278166
2022-12-18 18:00:00,Gemini,SOL/USD,12.402,12.54,12.357,12.42,3534.849763,43902.83405646
2022-12-18 17:00:00,Gemini,SOL/USD,12.372,12.402,12.365,12.402,929.970881,11533.498866162
2022-12-18 16:00:00,Gemini,SOL/USD,12.353,12.372,12.306,12.372,1150.860292,14238.443532624
2022-12-18 15:00:00,Gemini,SOL/USD,12.355,12.355,12.315,12.353,124.65032,1539.8054029599998
2022-12-18 14:00:00,Gemini,SOL/USD,12.397,12.401,12.354,12.355,88.16738,1089.3079799
2022-12-18 13:00:00,Gemini,SOL/USD,12.443,12.45,12.378,12.397,102.13316,1266.14478452
2022-12-18 12:00:00,Gemini,SOL/USD,12.399,12.443,12.383,12.443,87.745587,1091.818339041
2022-12-18 11:00:00,Gemini,SOL/USD,12.333,12.399,12.326,12.399,78.43998,972.57731202
2022-12-18 10:00:00,Gemini,SOL/USD,12.321,12.355,12.298,12.333,143.351518,1767.954271494
2022-12-18 09:00:00,Gemini,SOL/USD,12.473,12.473,12.273,12.321,451.030186,5557.142921706
2022-12-18 08:00:00,Gemini,SOL/USD,12.439,12.473,12.431,12.473,1956.136033,24398.884739609002
2022-12-18 07:00:00,Gemini,SOL/USD,12.436,12.447,12.43,12.439,550.627625,6849.257027375
2022-12-18 06:00:00,Gemini,SOL/USD,12.473,12.51,12.424,12.436,15816.518486,196694.22389189602
2022-12-18 05:00:00,Gemini,SOL/USD,12.547,12.547,12.473,12.473,2522.630297,31464.767694481005
2022-12-18 04:00:00,Gemini,SOL/USD,12.468,12.596,12.468,12.547,349.851054,4389.581174538
2022-12-18 03:00:00,Gemini,SOL/USD,12.447,12.471,12.447,12.468,326.100683,4065.823315644
2022-12-18 02:00:00,Gemini,SOL/USD,12.405,12.454,12.396,12.447,1833.399727,22820.326401969
2022-12-18 01:00:00,Gemini,SOL/USD,12.434,12.434,12.381,12.405,335.338718,4159.876796789999
2022-12-18 00:00:00,Gemini,SOL/USD,12.512,12.53,12.423,12.434,111.895606,1391.3099650039999
2022-12-17 23:00:00,Gemini,SOL/USD,12.442,12.512,12.439,12.512,1722.814933,21555.860441696
2022-12-17 22:00:00,Gemini,SOL/USD,12.326,12.442,12.245,12.442,1524.43241,18966.988045219998
2022-12-17 21:00:00,Gemini,SOL/USD,12.274,12.326,12.27,12.326,335.975524,4141.234308824
2022-12-17 20:00:00,Gemini,SOL/USD,12.295,12.326,12.251,12.274,589.07339,7230.286788859999
2022-12-17 19:00:00,Gemini,SOL/USD,12.315,12.35,12.253,12.295,193.43545,2378.28885775
2022-12-17 18:00:00,Gemini,SOL/USD,12.225,12.315,12.162,12.315,5072.724562,62470.60298103
2022-12-17 17:00:00,Gemini,SOL/USD,12.27,12.276,12.15,12.225,9167.989765,112078.674877125
2022-12-17 16:00:00,Gemini,SOL/USD,12.337,12.337,12.252,12.27,2083.401896,25563.341263919996
2022-12-17 15:00:00,Gemini,SOL/USD,12.302,12.373,12.254,12.337,202.904865,2503.237319505
2022-12-17 14:00:00,Gemini,SOL/USD,12.234,12.333,12.234,12.302,437.524891,5382.431209082
2022-12-17 13:00:00,Gemini,SOL/USD,12.257,12.277,12.228,12.234,2131.642211,26078.510809374
2022-12-17 12:00:00,Gemini,SOL/USD,12.329,12.33,12.235,12.257,470.319263,5764.703206591
2022-12-17 11:00:00,Gemini,SOL/USD,12.503,12.514,12.292,12.329,437.56098,5394.68932242
2022-12-17 10:00:00,Gemini,SOL/USD,12.314,12.503,12.314,12.503,9177.331194,114744.17191858201
2022-12-17 09:00:00,Gemini,SOL/USD,12.388,12.394,12.314,12.314,1288.181647,15862.668801158
2022-12-17 08:00:00,Gemini,SOL/USD,12.43,12.451,12.349,12.388,4890.674102,60585.670775576
2022-12-17 07:00:00,Gemini,SOL/USD,12.391,12.43,12.332,12.43,7619.609642,94711.74785006
2022-12-17 06:00:00,Gemini,SOL/USD,12.268,12.523,12.191,12.391,20281.03325,251302.28300075
2022-12-17 05:00:00,Gemini,SOL/USD,12.351,12.357,12.267,12.268,4766.528444,58475.770950991995
2022-12-17 04:00:00,Gemini,SOL/USD,12.271,12.351,12.213,12.351,4518.653108,55809.88453690801
2022-12-17 03:00:00,Gemini,SOL/USD,12.184,12.271,12.184,12.271,1078.984279,13240.216087609
2022-12-17 02:00:00,Gemini,SOL/USD,12.123,12.197,11.931,12.184,14828.910638,180675.44721339198
2022-12-17 01:00:00,Gemini,SOL/USD,12.279,12.29,12.123,12.123,5987.628384,72588.01889923199
2022-12-17 00:00:00,Gemini,SOL/USD,12.23,12.348,12.18,12.279,9775.812231,120037.198384449
2022-12-16 23:00:00,Gemini,SOL/USD,12.48,12.491,12.0,12.23,25519.7663,312106.741849
2022-12-16 22:00:00,Gemini,SOL/USD,12.893,12.923,12.167,12.48,21378.649447,266805.54509856
2022-12-16 21:00:00,Gemini,SOL/USD,13.007,13.013,12.893,12.893,3418.036113,44068.739604909
2022-12-16 20:00:00,Gemini,SOL/USD,12.993,13.102,12.97,13.007,8144.169796,105931.216536572
2022-12-16 19:00:00,Gemini,SOL/USD,12.935,13.018,12.874,12.993,3127.977563,40641.812476059
2022-12-16 18:00:00,Gemini,SOL/USD,12.886,12.983,12.878,12.935,5178.51332,66984.0697942
2022-12-16 17:00:00,Gemini,SOL/USD,12.819,13.12,12.79,12.886,9126.344642,117602.07705681199
2022-12-16 16:00:00,Gemini,SOL/USD,12.999,12.999,12.63,12.819,21819.085062,279698.851409778
2022-12-16 15:00:00,Gemini,SOL/USD,13.242,13.242,12.972,12.999,8605.4121,111861.7518879
2022-12-16 14:00:00,Gemini,SOL/USD,13.239,13.299,13.04,13.242,17653.417489,233766.554389338
2022-12-16 13:00:00,Gemini,SOL/USD,13.434,13.437,13.239,13.239,4374.683649,57916.436829111
2022-12-16 12:00:00,Gemini,SOL/USD,13.494,13.5,13.405,13.434,3183.862713,42772.011686442
2022-12-16 11:00:00,Gemini,SOL/USD,13.4,13.525,13.4,13.494,596.495466,8049.109818204
2022-12-16 10:00:00,Gemini,SOL/USD,14.047,14.121,13.325,13.4,697.425053,9345.4957102
2022-12-16 09:00:00,Gemini,SOL/USD,14.047,14.047,14.047,14.047,0.0,0.0
2022-12-16 08:00:00,Gemini,SOL/USD,14.047,14.047,14.047,14.047,0.0,0.0
2022-12-16 07:00:00,Gemini,SOL/USD,14.047,14.047,14.047,14.047,0.0,0.0
2022-12-16 06:00:00,Gemini,SOL/USD,14.047,14.047,14.047,14.047,0.0,0.0
