Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_LTC,Volume_USD
2022-04-18 04:00:00,Gemini,LTC/USD,109.63,112.31,105.33,111.98,14696.36855,1645699.350229
2022-04-17 04:00:00,Gemini,LTC/USD,113.7,114.35,108.3,109.63,7208.19615,790234.5439244999
2022-04-16 04:00:00,Gemini,LTC/USD,111.96,115.06,110.23,113.7,8545.31283,971602.0687710001
2022-04-15 04:00:00,Gemini,LTC/USD,110.33,112.83,109.17,111.96,8478.30665,949231.212534
2022-04-14 04:00:00,Gemini,LTC/USD,111.88,112.27,106.04,110.33,15439.39032,1703427.9340056
2022-04-13 04:00:00,Gemini,LTC/USD,105.02,112.0,105.02,111.88,4374.81174,489453.9374712
2022-04-12 04:00:00,Gemini,LTC/USD,102.4,105.77,102.37,105.02,7637.63245,802104.159899
2022-04-11 04:00:00,Gemini,LTC/USD,108.21,109.7,101.75,102.4,10856.09092,1111663.7102080001
2022-04-10 04:00:00,Gemini,LTC/USD,112.67,114.5,107.31,108.21,6559.93684,709850.7654564
2022-04-09 04:00:00,Gemini,LTC/USD,111.01,112.98,110.53,112.67,3348.60984,377287.8706728
2022-04-08 04:00:00,Gemini,LTC/USD,114.55,115.36,109.67,111.01,10707.91027,1188685.1190727002
2022-04-07 04:00:00,Gemini,LTC/USD,112.07,114.98,111.76,114.55,7054.1036,808047.56738
2022-04-06 04:00:00,Gemini,LTC/USD,120.02,120.02,110.19,112.07,6969.50193,781072.0812951
2022-04-05 04:00:00,Gemini,LTC/USD,125.02,127.31,117.3,120.02,11559.81301,1387408.7574602
2022-04-04 04:00:00,Gemini,LTC/USD,125.89,126.67,121.31,125.02,19688.78407,2461491.7844314002
2022-04-03 04:00:00,Gemini,LTC/USD,124.85,129.51,124.85,125.89,26939.50337,3391414.0792493
2022-04-02 04:00:00,Gemini,LTC/USD,126.38,128.28,123.76,124.85,11202.53985,1398637.1002724997
2022-04-01 04:00:00,Gemini,LTC/USD,120.95,127.17,120.85,126.38,8898.35655,1124574.300789
2022-03-31 04:00:00,Gemini,LTC/USD,131.48,131.95,119.19,120.95,29358.489,3550909.2445500004
2022-03-30 04:00:00,Gemini,LTC/USD,128.18,134.07,128.18,131.48,5508.97714,724320.3143671999
2022-03-29 04:00:00,Gemini,LTC/USD,129.08,132.02,125.96,128.18,11914.03913,1527141.5356834
2022-03-28 04:00:00,Gemini,LTC/USD,130.34,132.62,126.84,129.08,16299.86055,2103985.9997940003
2022-03-27 04:00:00,Gemini,LTC/USD,126.52,130.76,123.38,130.34,11932.61322,1555296.8070948
2022-03-26 04:00:00,Gemini,LTC/USD,124.3,126.53,122.07,126.52,5948.76746,752638.0590392
2022-03-25 04:00:00,Gemini,LTC/USD,126.32,127.31,121.6,124.3,14543.48958,1807755.754794
2022-03-24 04:00:00,Gemini,LTC/USD,120.62,127.82,120.13,126.32,13607.10088,1718848.9831615998
2022-03-23 04:00:00,Gemini,LTC/USD,120.05,123.22,119.65,120.62,5121.52664,617758.5433168
2022-03-22 04:00:00,Gemini,LTC/USD,119.29,124.51,118.18,120.05,13812.254,1658161.0927000002
2022-03-21 04:00:00,Gemini,LTC/USD,114.28,121.15,114.28,119.29,6618.2703,789493.464087
2022-03-20 04:00:00,Gemini,LTC/USD,116.45,116.64,111.48,114.28,16515.41733,1887381.8924724
2022-03-19 04:00:00,Gemini,LTC/USD,112.3,118.49,111.9,116.45,15124.04204,1761194.6955580001
2022-03-18 04:00:00,Gemini,LTC/USD,108.57,113.02,108.57,112.3,8949.37596,1005014.920308
2022-03-17 04:00:00,Gemini,LTC/USD,109.97,111.6,107.86,108.57,10674.74778,1158957.3664745998
2022-03-16 04:00:00,Gemini,LTC/USD,106.78,111.63,106.14,109.97,10582.18545,1163722.9339365
2022-03-15 04:00:00,Gemini,LTC/USD,105.01,111.92,102.55,106.78,14652.55318,1564599.6285604
2022-03-14 04:00:00,Gemini,LTC/USD,101.99,106.47,101.68,105.01,13679.65573,1436500.6482073
2022-03-13 04:00:00,Gemini,LTC/USD,106.8,106.99,100.85,101.99,13806.37029,1408111.7058771001
2022-03-12 04:00:00,Gemini,LTC/USD,106.28,107.46,104.71,106.8,5033.90911,537621.492948
2022-03-11 04:00:00,Gemini,LTC/USD,101.06,107.99,100.42,106.28,20580.30969,2187275.3138532
2022-03-10 04:00:00,Gemini,LTC/USD,104.5,104.67,99.51,101.06,11011.38761,1112810.8318666
2022-03-09 04:00:00,Gemini,LTC/USD,105.26,107.75,104.14,104.5,4653.11031,486250.027395
2022-03-08 04:00:00,Gemini,LTC/USD,100.44,105.86,100.34,105.26,2632.84376,277133.13417760003
2022-03-07 04:00:00,Gemini,LTC/USD,98.94,103.88,96.27,100.44,15908.88005,1597887.9122219998
2022-03-06 04:00:00,Gemini,LTC/USD,103.88,104.49,98.2,98.94,13359.49652,1321788.5856888
2022-03-05 04:00:00,Gemini,LTC/USD,101.1,105.83,100.52,103.88,8143.55852,845952.8590575999
2022-03-04 04:00:00,Gemini,LTC/USD,107.64,108.01,99.01,101.1,15953.79115,1612928.2852649998
2022-03-03 04:00:00,Gemini,LTC/USD,110.1,113.0,105.77,107.64,22983.35205,2473928.0146620004
2022-03-02 04:00:00,Gemini,LTC/USD,114.06,114.06,109.39,110.1,4175.94156,459771.165756
2022-03-01 04:00:00,Gemini,LTC/USD,112.5,115.89,110.0,114.06,16069.89656,1832932.4016336
2022-02-28 04:00:00,Gemini,LTC/USD,103.44,115.94,101.35,112.5,18539.01854,2085639.58575
2022-02-27 04:00:00,Gemini,LTC/USD,105.87,110.1,101.33,103.44,13208.5356,1366290.9224639998
2022-02-26 04:00:00,Gemini,LTC/USD,111.33,112.45,104.82,105.87,11206.77118,1186460.8648266
2022-02-25 04:00:00,Gemini,LTC/USD,104.87,114.91,101.66,111.33,16816.50825,1872181.8634725
2022-02-24 04:00:00,Gemini,LTC/USD,98.2,106.25,98.2,104.87,2238.50388,234751.90189560002
2022-02-23 04:00:00,Gemini,LTC/USD,106.3,111.47,96.89,98.2,24742.61731,2429725.019842
2022-02-22 04:00:00,Gemini,LTC/USD,101.35,107.97,101.25,106.3,16116.94263,1713231.0015689998
2022-02-21 04:00:00,Gemini,LTC/USD,112.97,114.5,100.18,101.35,21163.54126,2144924.906701
2022-02-20 04:00:00,Gemini,LTC/USD,113.71,114.55,108.56,112.97,13785.32997,1557328.7267109
2022-02-19 04:00:00,Gemini,LTC/USD,116.37,117.16,113.1,113.71,11827.00848,1344849.1342608
2022-02-18 04:00:00,Gemini,LTC/USD,116.79,123.49,114.32,116.37,35703.04715,4154763.5968455
2022-02-17 04:00:00,Gemini,LTC/USD,126.45,128.01,114.96,116.79,21126.30938,2467341.6724902
2022-02-16 04:00:00,Gemini,LTC/USD,129.42,129.68,125.59,126.45,11137.761,1408369.8784500002
2022-02-15 04:00:00,Gemini,LTC/USD,127.92,132.51,127.17,129.42,11431.74106,1479495.9279852
2022-02-14 04:00:00,Gemini,LTC/USD,123.38,128.87,121.47,127.92,16798.11045,2148814.288764
2022-02-13 04:00:00,Gemini,LTC/USD,126.13,128.78,122.15,123.38,16409.16952,2024563.3353775998
2022-02-12 04:00:00,Gemini,LTC/USD,124.64,127.76,121.05,126.13,16803.81272,2119464.8983736
2022-02-11 04:00:00,Gemini,LTC/USD,132.71,134.77,123.67,124.64,18513.39399,2307509.4269136
2022-02-10 04:00:00,Gemini,LTC/USD,137.19,143.84,129.96,132.71,31822.55664,4223171.4916944
2022-02-09 04:00:00,Gemini,LTC/USD,134.16,140.63,134.16,137.19,1249.82509,171463.5040971
2022-02-08 04:00:00,Gemini,LTC/USD,140.7,142.91,130.57,134.16,31154.75407,4179721.8060311996
2022-02-07 04:00:00,Gemini,LTC/USD,127.49,142.65,126.61,140.7,34391.87251,4838936.462157
2022-02-06 04:00:00,Gemini,LTC/USD,122.35,128.06,120.73,127.49,22082.36033,2815280.1184716998
2022-02-05 04:00:00,Gemini,LTC/USD,121.51,123.93,119.21,122.35,12278.16931,1502234.0150785
2022-02-04 04:00:00,Gemini,LTC/USD,108.98,121.56,108.85,121.51,27101.62957,3293119.0090507003
2022-02-03 04:00:00,Gemini,LTC/USD,107.73,111.19,105.46,108.98,12407.62209,1352182.6553682
2022-02-02 04:00:00,Gemini,LTC/USD,114.74,114.74,107.0,107.73,12584.45553,1355723.3942469
2022-02-01 04:00:00,Gemini,LTC/USD,111.48,116.83,108.63,114.74,23140.65704,2655158.9887695997
2022-01-31 04:00:00,Gemini,LTC/USD,105.81,111.57,104.51,111.48,15058.19821,1678687.9364508002
2022-01-30 04:00:00,Gemini,LTC/USD,109.59,112.24,104.45,105.81,15653.25973,1656271.4120313
2022-01-29 04:00:00,Gemini,LTC/USD,109.58,112.37,107.65,109.59,18916.47314,2073056.2914125999
2022-01-28 04:00:00,Gemini,LTC/USD,108.04,110.47,105.46,109.58,15876.04992,1739697.5502336
2022-01-27 04:00:00,Gemini,LTC/USD,104.27,109.93,102.97,108.04,16533.0144,1786226.875776
2022-01-26 04:00:00,Gemini,LTC/USD,108.73,116.75,103.38,104.27,15311.35558,1596515.0463265998
2022-01-25 04:00:00,Gemini,LTC/USD,108.3,109.9,105.28,108.73,19336.91939,2102503.2452746998
2022-01-24 04:00:00,Gemini,LTC/USD,108.91,111.96,97.52,108.3,64759.32025,7013434.383075
2022-01-23 04:00:00,Gemini,LTC/USD,107.22,112.7,105.87,108.91,22489.56085,2449338.0721735
2022-01-22 04:00:00,Gemini,LTC/USD,112.97,113.78,96.59,107.22,73696.27356,7901714.4511032
2022-01-21 04:00:00,Gemini,LTC/USD,122.0,126.0,109.96,112.97,35170.55977,3973218.1372169
2022-01-20 04:00:00,Gemini,LTC/USD,138.94,142.79,121.98,122.0,24021.6707,2930643.8254
2022-01-19 04:00:00,Gemini,LTC/USD,137.08,139.18,135.24,138.94,4501.25848,625404.8532112001
2022-01-18 04:00:00,Gemini,LTC/USD,147.38,148.44,136.59,137.08,29640.78212,4063158.4130096002
2022-01-17 04:00:00,Gemini,LTC/USD,147.6,153.85,144.29,147.38,39148.38811,5769689.439651799
2022-01-16 04:00:00,Gemini,LTC/USD,145.73,151.17,143.38,147.6,12073.13988,1781995.446288
2022-01-15 04:00:00,Gemini,LTC/USD,147.09,150.75,144.75,145.73,17507.38819,2551351.6809287
2022-01-14 04:00:00,Gemini,LTC/USD,138.53,148.78,136.19,147.09,22933.62277,3373306.5732393004
2022-01-13 04:00:00,Gemini,LTC/USD,139.54,141.04,134.72,138.53,10183.03051,1410655.2165503001
2022-01-12 04:00:00,Gemini,LTC/USD,131.48,142.32,131.48,139.54,8532.81126,1190668.4832204
2022-01-11 04:00:00,Gemini,LTC/USD,129.3,133.64,126.8,131.48,10974.70613,1442954.3619724
2022-01-10 04:00:00,Gemini,LTC/USD,129.96,131.08,120.76,129.3,18535.88202,2396689.5451860004
2022-01-09 04:00:00,Gemini,LTC/USD,130.6,132.6,127.75,129.96,7617.42656,989960.7557376
2022-01-08 04:00:00,Gemini,LTC/USD,132.2,134.67,125.0,130.6,15799.85887,2063461.568422
2022-01-07 04:00:00,Gemini,LTC/USD,130.78,135.34,125.98,132.2,23870.61734,3155695.612348
2022-01-06 04:00:00,Gemini,LTC/USD,133.99,138.03,129.98,130.78,18733.20567,2449928.6375226
2022-01-05 04:00:00,Gemini,LTC/USD,148.7,149.07,129.95,133.99,14077.24331,1886209.8311069
2022-01-04 04:00:00,Gemini,LTC/USD,147.76,151.66,145.31,148.7,10450.86899,1554044.218813
2022-01-03 04:00:00,Gemini,LTC/USD,149.65,151.16,146.16,147.76,12856.47038,1899672.0633488
2022-01-02 04:00:00,Gemini,LTC/USD,150.35,153.3,147.99,149.65,7487.27248,1120470.326632
2022-01-01 04:00:00,Gemini,LTC/USD,147.83,151.0,146.63,150.35,9348.7834,1405589.58419
2021-12-31 04:00:00,Gemini,LTC/USD,148.35,152.6,143.66,147.83,12610.84951,1864261.8830633
2021-12-30 04:00:00,Gemini,LTC/USD,144.9,150.01,144.9,148.35,9152.67404,1357799.193834
2021-12-29 04:00:00,Gemini,LTC/USD,148.66,150.94,142.88,144.9,18176.86205,2633827.311045
2021-12-28 04:00:00,Gemini,LTC/USD,151.23,153.41,144.65,148.66,22208.276,3301482.3101600003
2021-12-27 04:00:00,Gemini,LTC/USD,156.75,161.24,149.49,151.23,14858.15578,2246998.8986094
2021-12-26 04:00:00,Gemini,LTC/USD,153.96,157.82,153.47,156.75,10377.31097,1626643.4945475
2021-12-25 04:00:00,Gemini,LTC/USD,161.12,163.7,153.24,153.96,17584.5408,2707315.9015679997
2021-12-24 04:00:00,Gemini,LTC/USD,165.49,165.94,160.24,161.12,33754.278,5438489.27136
2021-12-23 04:00:00,Gemini,LTC/USD,157.46,166.8,153.82,165.49,64186.91239,10622292.1314211
2021-12-22 04:00:00,Gemini,LTC/USD,156.33,158.59,153.24,157.46,15315.29446,2411546.2656716
2021-12-21 04:00:00,Gemini,LTC/USD,153.59,157.0,151.85,156.33,21127.00829,3302785.2059757006
2021-12-20 04:00:00,Gemini,LTC/USD,154.86,157.42,145.35,153.59,52565.6546,8073558.890014
2021-12-19 04:00:00,Gemini,LTC/USD,154.43,161.01,151.16,154.86,75023.52131,11618142.5100666
2021-12-18 04:00:00,Gemini,LTC/USD,146.53,156.13,145.46,154.43,15359.33588,2371942.2399484003
2021-12-17 04:00:00,Gemini,LTC/USD,149.74,150.98,141.27,146.53,24436.67085,3580705.3796504997
2021-12-16 04:00:00,Gemini,LTC/USD,153.34,153.34,148.25,149.74,1239.13379,185547.89371460004
2021-12-15 04:00:00,Gemini,LTC/USD,150.22,155.06,141.77,153.34,54689.2885,8386055.498590001
2021-12-14 04:00:00,Gemini,LTC/USD,145.82,151.78,143.36,150.22,18823.81866,2827714.0391052
2021-12-13 04:00:00,Gemini,LTC/USD,154.64,156.51,142.35,145.82,33943.26907,4949607.4957874
2021-12-12 04:00:00,Gemini,LTC/USD,156.4,162.97,152.98,154.64,20784.5473,3214122.3944719993
2021-12-11 04:00:00,Gemini,LTC/USD,151.83,159.54,151.47,156.4,28208.60411,4411825.682804001
2021-12-10 04:00:00,Gemini,LTC/USD,153.96,156.75,145.83,151.83,14562.23301,2210983.8379083
2021-12-09 04:00:00,Gemini,LTC/USD,159.76,159.76,151.04,153.96,7985.3345,1229422.09962
2021-12-08 04:00:00,Gemini,LTC/USD,160.1,170.25,156.24,159.76,92516.43347,14780425.4111672
2021-12-07 04:00:00,Gemini,LTC/USD,160.26,165.92,154.94,160.1,29973.8662531,4798815.98712131
2021-12-06 04:00:00,Gemini,LTC/USD,154.71,164.59,141.55,160.26,53174.7589452,8521786.868557751
2021-12-05 04:00:00,Gemini,LTC/USD,162.12,162.73,148.38,154.71,78018.3778191,12070223.232392961
2021-12-04 04:00:00,Gemini,LTC/USD,175.97,181.81,130.0,162.12,174321.8379124,28261056.362358287
2021-12-03 04:00:00,Gemini,LTC/USD,200.33,208.18,175.93,175.97,61821.874544,10878795.26350768
2021-12-02 04:00:00,Gemini,LTC/USD,202.57,207.43,198.56,200.33,11336.8721645,2271115.6007142854
2021-12-01 04:00:00,Gemini,LTC/USD,212.78,217.31,200.28,202.57,10777.2465505,2183146.8337347847
2021-11-30 04:00:00,Gemini,LTC/USD,203.62,220.03,197.82,212.78,35353.5817716,7522535.129361048
2021-11-29 04:00:00,Gemini,LTC/USD,199.01,210.55,195.59,203.62,43401.7342349,8837461.124910338
2021-11-28 04:00:00,Gemini,LTC/USD,189.31,202.96,182.51,199.01,33732.5445801,6713113.696885701
2021-11-27 04:00:00,Gemini,LTC/USD,198.13,200.41,183.96,189.31,22361.6614952,4233286.137656312
2021-11-26 04:00:00,Gemini,LTC/USD,216.23,217.89,190.33,198.13,100357.2099185,19883774.001152404
2021-11-25 04:00:00,Gemini,LTC/USD,219.91,229.81,214.47,216.23,33019.1466385,7139730.077642855
2021-11-24 04:00:00,Gemini,LTC/USD,210.58,223.16,206.19,219.91,26878.207685,5910786.65200835
2021-11-23 04:00:00,Gemini,LTC/USD,210.68,218.82,205.32,210.58,21184.6313137,4461059.6620389465
2021-11-22 04:00:00,Gemini,LTC/USD,215.11,220.0,205.47,210.68,17212.1471806,3626255.1680088085
2021-11-21 04:00:00,Gemini,LTC/USD,221.92,230.73,213.62,215.11,15717.0665765,3380898.191270915
2021-11-20 04:00:00,Gemini,LTC/USD,221.67,228.0,213.16,221.92,16994.998065,3771529.9705847995
2021-11-19 04:00:00,Gemini,LTC/USD,202.0,225.23,201.97,221.67,21664.4706284,4802363.204197427
2021-11-18 04:00:00,Gemini,LTC/USD,221.82,221.82,199.69,202.0,22572.4715107,4559639.2451614
2021-11-17 04:00:00,Gemini,LTC/USD,222.83,235.42,218.39,221.82,23292.5383244,5166750.851118408
2021-11-16 04:00:00,Gemini,LTC/USD,244.77,249.18,219.97,222.83,48661.8179077,10843312.884372791
2021-11-15 04:00:00,Gemini,LTC/USD,278.63,281.34,240.19,244.77,38024.4373476,9307241.529572051
2021-11-14 04:00:00,Gemini,LTC/USD,255.79,279.84,248.61,278.63,24626.1935276,6861596.302595188
2021-11-13 04:00:00,Gemini,LTC/USD,246.69,264.07,245.17,255.79,12130.7386266,3102921.633298014
2021-11-12 04:00:00,Gemini,LTC/USD,275.87,275.87,245.54,246.69,8406.8772443,2073892.547396367
2021-11-11 04:00:00,Gemini,LTC/USD,257.25,282.83,252.53,275.87,55549.5929868,15324466.217268517
2021-11-10 04:00:00,Gemini,LTC/USD,257.42,295.26,250.82,257.25,127210.7286859,32724959.954447776
2021-11-09 04:00:00,Gemini,LTC/USD,247.47,274.69,241.62,257.42,106902.2096918,27518766.818863157
2021-11-08 04:00:00,Gemini,LTC/USD,205.8,247.56,205.8,247.47,61747.9103589,15280755.376516983
2021-11-07 04:00:00,Gemini,LTC/USD,199.43,208.03,197.66,205.8,13221.4103027,2720966.24029566
2021-11-06 04:00:00,Gemini,LTC/USD,200.29,200.35,191.35,199.43,13149.2518385,2622355.294152055
2021-11-05 04:00:00,Gemini,LTC/USD,201.14,203.37,196.91,200.29,17064.1483589,3417778.2748040813
2021-11-04 04:00:00,Gemini,LTC/USD,203.6,204.08,197.24,201.14,13900.891736,2796025.3637790396
2021-11-03 04:00:00,Gemini,LTC/USD,201.54,209.39,197.53,203.6,37079.9877317,7549485.502174119
2021-11-02 04:00:00,Gemini,LTC/USD,195.96,204.94,195.55,201.54,23602.0852574,4756764.262776395
2021-11-01 04:00:00,Gemini,LTC/USD,188.89,201.12,188.15,195.96,24043.0696451,4711479.927653796
2021-10-31 04:00:00,Gemini,LTC/USD,192.75,194.0,186.98,188.89,15186.9605097,2868664.970677233
2021-10-30 04:00:00,Gemini,LTC/USD,191.77,195.22,188.66,192.75,13609.1927384,2623171.9003266
2021-10-29 04:00:00,Gemini,LTC/USD,193.05,198.75,189.23,191.77,18272.1191263,3504044.2848505513
2021-10-28 04:00:00,Gemini,LTC/USD,182.04,194.55,181.04,193.05,34842.0974279,6726266.9084560955
2021-10-27 04:00:00,Gemini,LTC/USD,202.48,202.48,177.81,182.04,4129.0656628,751655.1132561119
2021-10-26 04:00:00,Gemini,LTC/USD,196.65,204.99,190.39,202.48,30967.5977371,6270319.189808008
2021-10-25 04:00:00,Gemini,LTC/USD,193.84,197.26,193.01,196.65,13206.9319645,2597143.170818925
2021-10-24 04:00:00,Gemini,LTC/USD,198.31,198.54,185.43,193.84,19885.5201729,3854609.230314936
2021-10-23 04:00:00,Gemini,LTC/USD,193.61,199.78,188.88,198.31,16686.5411814,3309107.981683434
2021-10-22 04:00:00,Gemini,LTC/USD,200.49,200.49,188.0,193.61,23991.8255643,4645057.347504123
2021-10-21 04:00:00,Gemini,LTC/USD,208.85,211.84,195.22,200.49,50722.6883064,10169391.778550137
2021-10-20 04:00:00,Gemini,LTC/USD,185.8,214.64,185.8,208.85,35511.3186275,7416538.895353374
2021-10-19 04:00:00,Gemini,LTC/USD,190.98,191.16,183.32,185.8,23375.3708416,4343143.90236928
2021-10-18 04:00:00,Gemini,LTC/USD,185.8,191.67,178.57,190.98,38603.5365549,7372503.411254801
2021-10-17 04:00:00,Gemini,LTC/USD,187.24,188.11,176.8,185.8,19791.9209283,3677338.90847814
2021-10-16 04:00:00,Gemini,LTC/USD,189.4,192.1,183.72,187.24,25241.5537148,4726228.517559152
2021-10-15 04:00:00,Gemini,LTC/USD,184.34,193.21,177.81,189.4,59753.9038449,11317389.38822406
2021-10-14 04:00:00,Gemini,LTC/USD,180.53,186.15,176.59,184.34,9269.0580924,1708658.168753016
2021-10-13 04:00:00,Gemini,LTC/USD,174.19,180.95,167.72,180.53,51135.0677581,9231413.782369792
2021-10-12 04:00:00,Gemini,LTC/USD,173.65,175.84,166.52,174.19,47601.7313257,8291745.579623682
2021-10-11 04:00:00,Gemini,LTC/USD,180.31,183.32,172.3,173.65,16147.7029769,2804048.621938685
2021-10-10 04:00:00,Gemini,LTC/USD,181.88,184.06,172.6,180.31,32587.7154206,5875890.967488387
2021-10-09 04:00:00,Gemini,LTC/USD,177.7,182.87,176.13,181.88,33063.8927701,6013660.817025788
2021-10-08 04:00:00,Gemini,LTC/USD,176.16,183.31,174.44,177.7,51653.113714,9178758.3069778
2021-10-07 04:00:00,Gemini,LTC/USD,176.48,187.03,175.26,176.16,50188.2940451,8841169.878984816
2021-10-06 04:00:00,Gemini,LTC/USD,171.69,183.0,171.69,176.48,28179.0582575,4973040.2012836
2021-10-05 04:00:00,Gemini,LTC/USD,168.68,175.45,166.82,171.69,44729.2390999,7679563.06106183
2021-10-04 04:00:00,Gemini,LTC/USD,165.85,170.37,161.53,168.68,39159.3547362,6605399.956902217
2021-10-03 04:00:00,Gemini,LTC/USD,168.27,175.0,165.41,165.85,20760.0342756,3443051.6846082597
2021-10-02 04:00:00,Gemini,LTC/USD,166.0,172.8,165.38,168.27,21685.7816329,3649066.4753680835
2021-10-01 04:00:00,Gemini,LTC/USD,153.7,168.59,153.23,166.0,44345.4699191,7361348.006570601
2021-09-30 04:00:00,Gemini,LTC/USD,150.8,154.81,149.34,153.7,40027.1466339,6152172.43763043
2021-09-29 04:00:00,Gemini,LTC/USD,144.34,150.91,142.64,150.8,18405.7102405,2775581.1042674
2021-09-28 04:00:00,Gemini,LTC/USD,147.27,148.89,139.9,144.34,53053.813851,7657787.49125334
2021-09-27 04:00:00,Gemini,LTC/USD,153.01,154.1,144.34,147.27,39692.9755682,5845584.511928814
2021-09-26 04:00:00,Gemini,LTC/USD,148.5,154.89,142.21,153.01,37352.3126162,5715277.353404761
2021-09-25 04:00:00,Gemini,LTC/USD,154.38,155.76,146.65,148.5,34164.5353896,5073433.5053556
2021-09-24 04:00:00,Gemini,LTC/USD,161.43,162.92,141.99,154.38,84115.9538952,12985820.962340975
2021-09-23 04:00:00,Gemini,LTC/USD,161.37,166.77,157.4,161.43,36133.2080113,5832983.769264159
2021-09-22 04:00:00,Gemini,LTC/USD,151.48,162.2,151.48,161.37,21370.925873,3448626.30812601
2021-09-21 04:00:00,Gemini,LTC/USD,159.47,162.2,144.62,151.48,46606.7397499,7059988.937314851
2021-09-20 04:00:00,Gemini,LTC/USD,167.01,168.18,150.22,159.47,86803.8088888,13842603.403496936
2021-09-19 04:00:00,Gemini,LTC/USD,179.44,181.6,163.5,167.01,31279.3617086,5223966.198953286
2021-09-18 04:00:00,Gemini,LTC/USD,182.08,185.74,178.43,179.44,21093.1134291,3784948.273717704
2021-09-17 04:00:00,Gemini,LTC/USD,185.96,190.69,177.66,182.08,29742.3768303,5415491.973261024
2021-09-16 04:00:00,Gemini,LTC/USD,187.92,195.47,181.68,185.96,37138.8669751,6906343.7026895955
2021-09-15 04:00:00,Gemini,LTC/USD,181.22,192.58,181.22,187.92,17610.7902559,3309419.7048887275
2021-09-14 04:00:00,Gemini,LTC/USD,178.47,188.89,176.66,181.22,36771.192394,6663675.4856406795
2021-09-13 04:00:00,Gemini,LTC/USD,175.54,236.7,170.94,178.47,217704.5985364,38853739.70079131
2021-09-12 04:00:00,Gemini,LTC/USD,178.68,186.02,175.51,175.54,22136.4767395,3885837.12685183
2021-09-11 04:00:00,Gemini,LTC/USD,174.8,186.02,173.57,178.68,32252.4584599,5762869.2776149325
2021-09-10 04:00:00,Gemini,LTC/USD,183.93,184.23,170.81,174.8,62116.0416181,10857884.07484388
2021-09-09 04:00:00,Gemini,LTC/USD,179.46,188.77,178.15,183.93,79997.9250263,14714018.35008736
2021-09-08 04:00:00,Gemini,LTC/USD,178.56,183.73,176.29,179.46,30761.4074625,5520442.1832202505
2021-09-07 04:00:00,Gemini,LTC/USD,219.06,221.38,163.44,178.56,192471.3444399,34367683.26318855
2021-09-06 04:00:00,Gemini,LTC/USD,224.53,231.76,215.1,219.06,57854.610552,12673630.98752112
2021-09-05 04:00:00,Gemini,LTC/USD,213.34,232.98,211.19,224.53,69071.6367483,15508654.5990958
2021-09-04 04:00:00,Gemini,LTC/USD,213.49,225.07,209.0,213.34,59847.1703313,12767795.318479544
2021-09-03 04:00:00,Gemini,LTC/USD,185.79,217.81,183.82,213.49,77106.3409531,16461432.73007732
2021-09-02 04:00:00,Gemini,LTC/USD,182.35,187.93,180.0,185.79,32645.7094932,6065246.366741627
2021-09-01 04:00:00,Gemini,LTC/USD,172.12,184.99,172.12,182.35,9595.7785867,1749790.225284745
2021-08-31 04:00:00,Gemini,LTC/USD,169.14,175.34,167.66,172.12,24052.386514,4139896.7667896803
2021-08-30 04:00:00,Gemini,LTC/USD,172.32,176.44,165.77,169.14,38554.5473105,6521116.132097969
2021-08-29 04:00:00,Gemini,LTC/USD,176.56,179.83,171.71,172.32,17223.8734401,2968017.871198032
2021-08-28 04:00:00,Gemini,LTC/USD,174.12,182.83,171.46,176.56,16333.8635404,2883906.946693024
2021-08-27 04:00:00,Gemini,LTC/USD,167.61,177.1,165.2,174.12,12085.6733235,2104357.43908782
2021-08-26 04:00:00,Gemini,LTC/USD,171.67,172.56,165.0,167.61,17288.2870938,2897689.7997918185
2021-08-25 04:00:00,Gemini,LTC/USD,174.0,180.19,170.95,171.67,6933.898838,1190342.41351946
2021-08-24 04:00:00,Gemini,LTC/USD,185.25,188.66,172.36,174.0,26186.081464,4556378.174736
2021-08-23 04:00:00,Gemini,LTC/USD,188.83,191.78,182.66,185.25,17734.0608273,3285234.768257325
2021-08-22 04:00:00,Gemini,LTC/USD,182.63,190.78,178.77,188.83,27394.4011503,5172884.76921115
2021-08-21 04:00:00,Gemini,LTC/USD,182.41,184.59,176.74,182.63,26994.7754124,4930055.833566612
2021-08-20 04:00:00,Gemini,LTC/USD,175.85,184.16,174.25,182.41,38833.1024575,7083546.219272574
2021-08-19 04:00:00,Gemini,LTC/USD,165.31,178.05,162.75,175.85,31683.7005421,5571578.740328285
2021-08-18 04:00:00,Gemini,LTC/USD,168.85,174.49,164.55,165.31,12994.4035628,2148104.852966468
2021-08-17 04:00:00,Gemini,LTC/USD,181.6,184.38,162.93,168.85,26419.2972593,4460898.342232805
2021-08-16 04:00:00,Gemini,LTC/USD,183.8,189.08,173.17,181.6,42888.483309,7788548.5689144
2021-08-15 04:00:00,Gemini,LTC/USD,182.91,187.73,175.41,183.8,21115.7117262,3881067.81527556
2021-08-14 04:00:00,Gemini,LTC/USD,179.25,186.65,174.92,182.91,32932.9063431,6023757.899216422
2021-08-13 04:00:00,Gemini,LTC/USD,168.41,185.1,167.56,179.25,46815.3119938,8391644.67488865
2021-08-12 04:00:00,Gemini,LTC/USD,175.12,176.31,160.89,168.41,28319.6817258,4769317.599441978
2021-08-11 04:00:00,Gemini,LTC/USD,165.8,179.69,165.8,175.12,16424.306571,2876224.5667135203
