Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_MATIC,Volume_USD
2022-11-05 04:00:00,Gemini,MATIC/USD,1.20791,1.23773,1.13305,1.16176,1122187.176918,1303712.1746562556
2022-11-04 04:00:00,Gemini,MATIC/USD,1.13443,1.30053,1.0976,1.20791,9027847.607914,10904827.4040754
2022-11-03 04:00:00,Gemini,MATIC/USD,0.95717,1.25425,0.92307,1.13443,6585073.832138,7470305.307392311
2022-11-02 04:00:00,Gemini,MATIC/USD,0.87561,0.96104,0.8375,0.95717,1178092.639823,1127634.932059381
2022-11-01 04:00:00,Gemini,MATIC/USD,0.90369,0.9093,0.86129,0.87561,830175.704814,726910.1488921866
2022-10-31 04:00:00,Gemini,MATIC/USD,0.908,0.92939,0.89234,0.90369,432142.07833,390522.47476603766
2022-10-30 04:00:00,Gemini,MATIC/USD,0.93327,0.94845,0.89637,0.908,456291.525528,414312.705179424
2022-10-29 04:00:00,Gemini,MATIC/USD,0.948,0.9587,0.92261,0.93327,510775.686299,476691.62475226773
2022-10-28 04:00:00,Gemini,MATIC/USD,0.90187,0.95039,0.89748,0.948,800844.179576,759200.2822380479
2022-10-27 04:00:00,Gemini,MATIC/USD,0.93572,0.94587,0.89439,0.90187,559897.092775,504954.39106098923
2022-10-26 04:00:00,Gemini,MATIC/USD,0.93245,0.94126,0.92133,0.93572,85708.40219,80199.0660972268
2022-10-25 04:00:00,Gemini,MATIC/USD,0.89321,0.94801,0.8749,0.93245,1600538.27907,1492421.9183188214
2022-10-24 04:00:00,Gemini,MATIC/USD,0.88896,0.9055,0.87215,0.89321,2452863.00645,2190921.7659912044
2022-10-23 04:00:00,Gemini,MATIC/USD,0.83152,0.90823,0.82045,0.88896,1419757.011437,1262107.1928870354
2022-10-22 04:00:00,Gemini,MATIC/USD,0.8226,0.84041,0.81335,0.83152,297519.145142,247393.11956847584
2022-10-21 04:00:00,Gemini,MATIC/USD,0.81174,0.83798,0.77468,0.8226,625806.681217,514788.5759691042
2022-10-20 04:00:00,Gemini,MATIC/USD,0.83052,0.84763,0.8,0.81174,670265.727787,544081.5018738194
2022-10-19 04:00:00,Gemini,MATIC/USD,0.85961,0.87884,0.82632,0.83052,335660.028005,278772.3664587126
2022-10-18 04:00:00,Gemini,MATIC/USD,0.86309,0.87825,0.83599,0.85961,774784.037186,666012.1062054575
2022-10-17 04:00:00,Gemini,MATIC/USD,0.80053,0.8713,0.8,0.86309,1327137.420566,1145439.0363163091
2022-10-16 04:00:00,Gemini,MATIC/USD,0.79397,0.80961,0.7908,0.80053,281238.442509,225139.81038172977
2022-10-15 04:00:00,Gemini,MATIC/USD,0.8037,0.80395,0.78651,0.79397,210599.076579,167209.34883142862
2022-10-14 04:00:00,Gemini,MATIC/USD,0.80063,0.82252,0.7784,0.8037,433253.559193,348205.8855234141
2022-10-13 04:00:00,Gemini,MATIC/USD,0.76932,0.80544,0.71625,0.80063,1235262.730341,988988.3997929147
2022-10-12 04:00:00,Gemini,MATIC/USD,0.79034,0.79034,0.76578,0.76932,137778.732771,105995.93469538573
2022-10-11 04:00:00,Gemini,MATIC/USD,0.80469,0.80922,0.7843,0.79034,472241.595278,373231.4224120145
2022-10-10 04:00:00,Gemini,MATIC/USD,0.82989,0.84256,0.79345,0.80469,567224.089892,456439.55289519345
2022-10-09 04:00:00,Gemini,MATIC/USD,0.80967,0.83993,0.80905,0.82989,123379.070551,102391.05685956939
2022-10-08 04:00:00,Gemini,MATIC/USD,0.82744,0.82835,0.80857,0.80967,165836.680568,134272.98515549256
2022-10-07 04:00:00,Gemini,MATIC/USD,0.84179,0.84802,0.81894,0.82744,456378.171221,377625.5539951042
2022-10-06 04:00:00,Gemini,MATIC/USD,0.84801,0.84801,0.83104,0.84179,155989.981725,131310.80671628774
2022-10-05 04:00:00,Gemini,MATIC/USD,0.83965,0.86089,0.82087,0.84801,859071.788779,728501.4676024799
2022-10-04 04:00:00,Gemini,MATIC/USD,0.81634,0.84752,0.80761,0.83965,950650.121813,798213.3747802854
2022-10-03 04:00:00,Gemini,MATIC/USD,0.77457,0.81634,0.76553,0.81634,660755.760365,539401.357416364
2022-10-02 04:00:00,Gemini,MATIC/USD,0.77127,0.784,0.755,0.77457,336688.029584,260788.44707487887
2022-10-01 04:00:00,Gemini,MATIC/USD,0.77926,0.77954,0.76,0.77127,399351.190975,308007.59306328825
2022-09-30 04:00:00,Gemini,MATIC/USD,0.77617,0.78935,0.76152,0.77926,1083288.377536,844163.3010787033
2022-09-29 04:00:00,Gemini,MATIC/USD,0.7493,0.7805,0.7313,0.77617,685115.608001,531766.1814621362
2022-09-28 04:00:00,Gemini,MATIC/USD,0.72732,0.7547,0.72732,0.7493,199463.383008,149457.9128878944
2022-09-27 04:00:00,Gemini,MATIC/USD,0.77927,0.79315,0.7119,0.72732,1332092.947424,968857.8425204236
2022-09-26 04:00:00,Gemini,MATIC/USD,0.73861,0.77959,0.72619,0.77927,657840.841618,512635.6326476588
2022-09-25 04:00:00,Gemini,MATIC/USD,0.76541,0.76696,0.73095,0.73861,319860.020519,236251.8097555386
2022-09-24 04:00:00,Gemini,MATIC/USD,0.77371,0.78211,0.75,0.76541,480130.468437,367496.6618463642
2022-09-23 04:00:00,Gemini,MATIC/USD,0.76662,0.78476,0.72291,0.77371,770786.836044,596365.4829156032
2022-09-22 04:00:00,Gemini,MATIC/USD,0.71815,0.77332,0.71809,0.76662,529921.306004,406248.2716087865
2022-09-21 04:00:00,Gemini,MATIC/USD,0.74013,0.77739,0.69033,0.71815,952210.943773,683830.2892705799
2022-09-20 04:00:00,Gemini,MATIC/USD,0.75583,0.765,0.729,0.74013,308122.095969,228050.40688953598
2022-09-19 04:00:00,Gemini,MATIC/USD,0.73721,0.77535,0.72494,0.75583,577214.754008,436276.2275218667
2022-09-18 04:00:00,Gemini,MATIC/USD,0.81901,0.83626,0.733,0.73721,482696.038152,355848.34628603596
2022-09-17 04:00:00,Gemini,MATIC/USD,0.81342,0.83067,0.80866,0.81901,196478.491315,160917.84917189815
2022-09-16 04:00:00,Gemini,MATIC/USD,0.82412,0.82602,0.7875,0.81342,594523.945128,483597.6674460178
2022-09-15 04:00:00,Gemini,MATIC/USD,0.8423,0.87581,0.81394,0.82412,581728.655747,479414.21977421764
2022-09-14 04:00:00,Gemini,MATIC/USD,0.86255,0.8672,0.83,0.8423,256902.17351,216388.70074747302
2022-09-13 04:00:00,Gemini,MATIC/USD,0.93946,0.94342,0.83906,0.86255,2002119.228708,1726927.9407220853
2022-09-12 04:00:00,Gemini,MATIC/USD,0.87941,0.94153,0.87848,0.93946,1477955.774605,1388480.3320104133
2022-09-11 04:00:00,Gemini,MATIC/USD,0.89759,0.91153,0.87171,0.87941,567013.768444,498637.5781073381
2022-09-10 04:00:00,Gemini,MATIC/USD,0.88977,0.91756,0.8788,0.89759,489362.689534,439247.05649882305
2022-09-09 04:00:00,Gemini,MATIC/USD,0.86064,0.90032,0.85959,0.88977,719444.314318,640139.9675507268
2022-09-08 04:00:00,Gemini,MATIC/USD,0.84042,0.86219,0.81624,0.86064,636568.731065,547856.5127037816
2022-09-07 04:00:00,Gemini,MATIC/USD,0.8027,0.8507,0.8027,0.84042,471139.963805,395955.4483809981
2022-09-06 04:00:00,Gemini,MATIC/USD,0.88513,0.9035,0.7921,0.8027,1487260.005975,1193823.6067961326
2022-09-05 04:00:00,Gemini,MATIC/USD,0.8939,0.92342,0.86263,0.88513,776901.76687,687659.0609096431
2022-09-04 04:00:00,Gemini,MATIC/USD,0.88446,0.90262,0.87267,0.8939,677412.931694,605539.4196412667
2022-09-03 04:00:00,Gemini,MATIC/USD,0.87304,0.89535,0.86714,0.88446,677966.727991,599634.4522389199
2022-09-02 04:00:00,Gemini,MATIC/USD,0.88474,0.914,0.86285,0.87304,1013148.590227,884519.2452117801
2022-09-01 04:00:00,Gemini,MATIC/USD,0.84241,0.89737,0.82272,0.88474,1252443.377308,1108086.7536394799
2022-08-31 04:00:00,Gemini,MATIC/USD,0.8302,0.85425,0.81866,0.84241,857518.969327,722382.554950758
2022-08-30 04:00:00,Gemini,MATIC/USD,0.81851,0.8437,0.78297,0.8302,1185964.686249,984587.8825239199
2022-08-29 04:00:00,Gemini,MATIC/USD,0.78468,0.82081,0.77272,0.81851,616004.465565,504205.8151096081
2022-08-28 04:00:00,Gemini,MATIC/USD,0.80966,0.83312,0.76199,0.78468,1044066.037626,819257.7384043697
2022-08-27 04:00:00,Gemini,MATIC/USD,0.775,0.8213,0.75626,0.80966,751836.035482,608731.5644883561
2022-08-26 04:00:00,Gemini,MATIC/USD,0.82201,0.84633,0.75433,0.775,1255778.025679,973227.969901225
2022-08-25 04:00:00,Gemini,MATIC/USD,0.81524,0.83197,0.80527,0.82201,346861.314394,285123.4690450119
2022-08-24 04:00:00,Gemini,MATIC/USD,0.80822,0.83982,0.80822,0.81524,102870.821542,83864.40855390008
2022-08-23 04:00:00,Gemini,MATIC/USD,0.815,0.83634,0.79188,0.80822,600211.318689,485102.7919908236
2022-08-22 04:00:00,Gemini,MATIC/USD,0.80591,0.82559,0.76882,0.815,810042.796852,660184.87943438
2022-08-21 04:00:00,Gemini,MATIC/USD,0.78839,0.85,0.77934,0.80591,633591.248132,510617.5227820601
2022-08-20 04:00:00,Gemini,MATIC/USD,0.79328,0.81634,0.75941,0.78839,778848.182601,614036.1186808024
2022-08-19 04:00:00,Gemini,MATIC/USD,0.83207,0.8364,0.76386,0.79328,1732525.917793,1374378.160066831
2022-08-18 04:00:00,Gemini,MATIC/USD,0.89442,0.90897,0.82113,0.83207,844951.85189,703059.0874021123
2022-08-17 04:00:00,Gemini,MATIC/USD,0.94922,0.96407,0.87666,0.89442,948249.800632,848133.5866812734
2022-08-16 04:00:00,Gemini,MATIC/USD,0.957,0.96733,0.92484,0.94922,713261.811314,677042.3765354751
2022-08-15 04:00:00,Gemini,MATIC/USD,1.0151,1.01545,0.93217,0.957,1005650.361485,962407.395941145
2022-08-14 04:00:00,Gemini,MATIC/USD,1.02953,1.05427,0.98265,1.0151,944829.541627,959096.4677055676
2022-08-13 04:00:00,Gemini,MATIC/USD,0.9861,1.04579,0.9861,1.02953,723454.88867,744818.5115324252
2022-08-12 04:00:00,Gemini,MATIC/USD,0.92702,0.99,0.9061,0.9861,1201421.991995,1184722.2263062694
2022-08-11 04:00:00,Gemini,MATIC/USD,0.94128,0.94128,0.90652,0.92702,334198.221127,309808.43494915153
2022-08-10 04:00:00,Gemini,MATIC/USD,0.87678,0.96098,0.87418,0.94128,1373122.22607,1292492.4889551697
2022-08-09 04:00:00,Gemini,MATIC/USD,0.928,0.93104,0.8705,0.87678,1126706.648352,987873.8551420665
2022-08-08 04:00:00,Gemini,MATIC/USD,0.91909,0.95161,0.91033,0.928,1020300.46583,946838.8322902401
2022-08-07 04:00:00,Gemini,MATIC/USD,0.90679,0.92498,0.90221,0.91909,874552.492537,803792.4503658313
2022-08-06 04:00:00,Gemini,MATIC/USD,0.93427,0.93758,0.89331,0.90679,467672.838621,424081.0533331366
2022-08-05 04:00:00,Gemini,MATIC/USD,0.92333,0.94359,0.8963,0.93427,931811.84865,870563.8558382356
2022-08-04 04:00:00,Gemini,MATIC/USD,0.90155,0.92376,0.87579,0.92333,787482.755056,727106.4522258565
2022-08-03 04:00:00,Gemini,MATIC/USD,0.88724,0.92043,0.87844,0.90155,593450.455252,535025.2579324406
2022-08-02 04:00:00,Gemini,MATIC/USD,0.85521,0.90608,0.84985,0.88724,1618021.015383,1435572.965688413
2022-08-01 04:00:00,Gemini,MATIC/USD,0.93122,0.93282,0.85011,0.85521,1416286.987366,1211222.7944652769
2022-07-31 04:00:00,Gemini,MATIC/USD,0.98606,1.01533,0.91162,0.93122,1020455.679476,950268.7378416408
2022-07-30 04:00:00,Gemini,MATIC/USD,0.93095,0.99243,0.915,0.98606,1240315.639711,1223025.6396934288
2022-07-29 04:00:00,Gemini,MATIC/USD,0.98207,0.99268,0.90591,0.93095,1129944.553302,1051921.881896497
2022-07-28 04:00:00,Gemini,MATIC/USD,0.88954,0.98749,0.88954,0.98207,1816874.676049,1784298.1131074412
2022-07-27 04:00:00,Gemini,MATIC/USD,0.76606,0.91113,0.76558,0.88954,2042626.310509,1816997.8082501758
2022-07-26 04:00:00,Gemini,MATIC/USD,0.77104,0.79001,0.72287,0.76606,1246268.360892,954716.3405449254
2022-07-25 04:00:00,Gemini,MATIC/USD,0.83588,0.84343,0.74716,0.77104,1505093.889473,1160487.5925392618
2022-07-24 04:00:00,Gemini,MATIC/USD,0.84924,0.90852,0.8268,0.83588,813731.241384,680181.6700480579
2022-07-23 04:00:00,Gemini,MATIC/USD,0.86714,0.88806,0.81473,0.84924,827758.966127,702966.0243936935
2022-07-22 04:00:00,Gemini,MATIC/USD,0.90374,0.92368,0.83757,0.86714,1561480.469855,1354022.1746300648
2022-07-21 04:00:00,Gemini,MATIC/USD,0.80544,0.93385,0.79707,0.90374,2292782.539736,2072079.2924610125
2022-07-20 04:00:00,Gemini,MATIC/USD,0.93868,0.94922,0.80159,0.80544,3144334.906658,2532573.1072186194
2022-07-19 04:00:00,Gemini,MATIC/USD,0.90761,0.95176,0.88366,0.93868,2674958.618744,2510930.156242618
2022-07-18 04:00:00,Gemini,MATIC/USD,0.79707,0.98437,0.7933,0.90761,4650350.968117,4220705.04217267
2022-07-17 04:00:00,Gemini,MATIC/USD,0.73187,0.80727,0.73187,0.79707,1540137.623293,1227597.4953981515
2022-07-16 04:00:00,Gemini,MATIC/USD,0.69702,0.74403,0.68302,0.73187,1461837.933029,1069875.3280459342
2022-07-15 04:00:00,Gemini,MATIC/USD,0.7074,0.7349,0.67681,0.69702,1646414.30472,1147583.6986759342
2022-07-14 04:00:00,Gemini,MATIC/USD,0.64284,0.73308,0.61271,0.7074,3359869.243312,2376771.5027189087
2022-07-13 04:00:00,Gemini,MATIC/USD,0.54087,0.65751,0.54087,0.64284,1593302.929038,1024238.854902788
2022-07-12 04:00:00,Gemini,MATIC/USD,0.57676,0.59236,0.53192,0.54087,1403111.409113,758900.8678469482
2022-07-11 04:00:00,Gemini,MATIC/USD,0.55363,0.59695,0.5369,0.57676,2234033.450542,1288501.132934604
2022-07-10 04:00:00,Gemini,MATIC/USD,0.57011,0.58598,0.54625,0.55363,1092641.073024,604918.8772582771
2022-07-09 04:00:00,Gemini,MATIC/USD,0.59225,0.6034,0.5675,0.57011,746139.326463,425381.49140982097
2022-07-08 04:00:00,Gemini,MATIC/USD,0.58875,0.61874,0.55557,0.59225,2033802.444764,1204519.497911479
2022-07-07 04:00:00,Gemini,MATIC/USD,0.52276,0.59769,0.51133,0.58875,2251547.977036,1325598.871479945
2022-07-06 04:00:00,Gemini,MATIC/USD,0.50612,0.53462,0.50612,0.52276,749696.036762,391911.1001777031
2022-07-05 04:00:00,Gemini,MATIC/USD,0.52518,0.53401,0.48544,0.50612,1561003.444299,790055.06322861
2022-07-04 04:00:00,Gemini,MATIC/USD,0.452,0.52821,0.45196,0.52518,1443698.985033,758201.8329596309
2022-07-03 04:00:00,Gemini,MATIC/USD,0.4885,0.49263,0.44713,0.452,758965.554104,343052.430455008
2022-07-02 04:00:00,Gemini,MATIC/USD,0.45019,0.49541,0.44963,0.4885,825348.673009,403182.8267648965
2022-07-01 04:00:00,Gemini,MATIC/USD,0.47357,0.48642,0.44845,0.45019,1513061.14146,681164.9952738774
2022-06-30 04:00:00,Gemini,MATIC/USD,0.48472,0.49695,0.41763,0.47357,2063688.264589,977300.8514614127
2022-06-29 04:00:00,Gemini,MATIC/USD,0.52731,0.52731,0.4751,0.48472,593504.091342,287683.30315529427
2022-06-28 04:00:00,Gemini,MATIC/USD,0.52411,0.57376,0.50391,0.52731,1108259.294122,584396.2083834717
2022-06-27 04:00:00,Gemini,MATIC/USD,0.57494,0.59631,0.50825,0.52411,1683029.544603,882092.6146218783
2022-06-26 04:00:00,Gemini,MATIC/USD,0.59126,0.62578,0.55385,0.57494,1698505.516928,976538.7619025842
2022-06-25 04:00:00,Gemini,MATIC/USD,0.61261,0.61874,0.56665,0.59126,1449679.060301,857137.2411935693
2022-06-24 04:00:00,Gemini,MATIC/USD,0.60042,0.62642,0.56892,0.61261,2306236.895815,1412823.784745227
2022-06-23 04:00:00,Gemini,MATIC/USD,0.48932,0.62568,0.48208,0.60042,4540477.858072,2726193.71554359
2022-06-22 04:00:00,Gemini,MATIC/USD,0.40124,0.49876,0.40124,0.48932,2182768.054805,1068072.0645771825
2022-06-21 04:00:00,Gemini,MATIC/USD,0.4115,0.41285,0.4,0.40124,44305.168358,17777.00575196392
2022-06-20 04:00:00,Gemini,MATIC/USD,0.36788,0.4115,0.36103,0.4115,2212779.372803,910558.7119084344
2022-06-19 04:00:00,Gemini,MATIC/USD,0.32991,0.38639,0.32659,0.36788,1166518.209831,429138.7190326283
2022-06-18 04:00:00,Gemini,MATIC/USD,0.39119,0.39337,0.31578,0.32991,4046491.181006,1334977.9055256892
2022-06-17 04:00:00,Gemini,MATIC/USD,0.38508,0.40773,0.385,0.39119,2435026.617575,952558.0625291643
2022-06-16 04:00:00,Gemini,MATIC/USD,0.42554,0.43168,0.37524,0.38508,2580835.018983,993827.9491099736
2022-06-15 04:00:00,Gemini,MATIC/USD,0.39863,0.44431,0.36332,0.42554,1926995.591466,820013.7039924416
2022-06-14 04:00:00,Gemini,MATIC/USD,0.429,0.45242,0.39575,0.39863,2743612.939535,1093686.426086837
2022-06-13 04:00:00,Gemini,MATIC/USD,0.46728,0.47658,0.39485,0.429,3948129.690855,1693747.637376795
2022-06-12 04:00:00,Gemini,MATIC/USD,0.51637,0.5434,0.4564,0.46728,2104306.608118,983300.391841379
2022-06-11 04:00:00,Gemini,MATIC/USD,0.60226,0.60577,0.50413,0.51637,1786198.753392,922339.4502890271
2022-06-10 04:00:00,Gemini,MATIC/USD,0.6513,0.66015,0.59,0.60226,1563873.794963,941858.6317544165
2022-06-09 04:00:00,Gemini,MATIC/USD,0.61316,0.66151,0.61083,0.6513,1350047.581294,879285.9896967821
2022-06-08 04:00:00,Gemini,MATIC/USD,0.60392,0.61524,0.60164,0.61316,251757.394299,154367.56388837486
2022-06-07 04:00:00,Gemini,MATIC/USD,0.59458,0.63168,0.5853,0.60392,1135371.675368,685673.6621882427
2022-06-06 04:00:00,Gemini,MATIC/USD,0.6254,0.65523,0.58315,0.59458,1343540.334429,798842.2120447948
2022-06-05 04:00:00,Gemini,MATIC/USD,0.59009,0.62636,0.584,0.6254,1095823.778429,685328.1910294965
2022-06-04 04:00:00,Gemini,MATIC/USD,0.58022,0.59948,0.58022,0.59009,440384.449109,259866.4595747298
2022-06-03 04:00:00,Gemini,MATIC/USD,0.61628,0.61628,0.57569,0.58022,469089.622528,272175.1807831961
2022-06-02 04:00:00,Gemini,MATIC/USD,0.59427,0.6216,0.5915,0.61628,731712.479942,450939.7671386558
2022-06-01 04:00:00,Gemini,MATIC/USD,0.64645,0.65492,0.5858,0.59427,1074715.326292,638671.0769555469
2022-05-31 04:00:00,Gemini,MATIC/USD,0.6667,0.68303,0.64294,0.64645,1571508.065615,1015901.3890168166
2022-05-30 04:00:00,Gemini,MATIC/USD,0.62448,0.673,0.61893,0.6667,1276390.739466,850969.7060019822
2022-05-29 04:00:00,Gemini,MATIC/USD,0.57867,0.62801,0.57434,0.62448,1031284.182589,644016.3463431788
2022-05-28 04:00:00,Gemini,MATIC/USD,0.58366,0.59572,0.57434,0.57867,556946.668637,322288.3287401728
2022-05-27 04:00:00,Gemini,MATIC/USD,0.59067,0.60947,0.56443,0.58366,1588389.201124,927079.2411280337
2022-05-26 04:00:00,Gemini,MATIC/USD,0.65511,0.65511,0.57025,0.59067,325347.664711,192173.10511484637
2022-05-25 04:00:00,Gemini,MATIC/USD,0.66586,0.66586,0.64904,0.65511,71305.247845,46712.78091573795
2022-05-24 04:00:00,Gemini,MATIC/USD,0.6453,0.67216,0.6105,0.66586,1150337.309445,765963.6008670477
2022-05-23 04:00:00,Gemini,MATIC/USD,0.66964,0.69988,0.63619,0.6453,1727101.922226,1114498.870412438
2022-05-22 04:00:00,Gemini,MATIC/USD,0.65226,0.68517,0.64,0.66964,1208546.808795,809291.2850414838
2022-05-21 04:00:00,Gemini,MATIC/USD,0.6426,0.65948,0.63,0.65226,965261.715014,629601.6062350316
2022-05-20 04:00:00,Gemini,MATIC/USD,0.65337,0.67837,0.61627,0.6426,2560801.292866,1645570.9107956914
2022-05-19 04:00:00,Gemini,MATIC/USD,0.63566,0.6733,0.60909,0.65337,1831746.864225,1196808.4486786881
2022-05-18 04:00:00,Gemini,MATIC/USD,0.69901,0.7083,0.61,0.63566,1994386.24147,1267751.5582528203
2022-05-17 04:00:00,Gemini,MATIC/USD,0.70407,0.73678,0.68049,0.69901,1809236.752182,1264674.58214274
2022-05-16 04:00:00,Gemini,MATIC/USD,0.70558,0.70969,0.65809,0.70407,2315441.652091,1630233.0039877105
2022-05-15 04:00:00,Gemini,MATIC/USD,0.66441,0.74241,0.65716,0.70558,1242050.93297,876366.2972849725
2022-05-14 04:00:00,Gemini,MATIC/USD,0.68888,0.6942,0.61549,0.66441,1756222.066251,1166851.5030378269
2022-05-13 04:00:00,Gemini,MATIC/USD,0.68237,0.75178,0.65956,0.68888,2682216.458749,1847725.2741030112
2022-05-12 04:00:00,Gemini,MATIC/USD,0.6039,0.69766,0.47805,0.68237,4680285.118012,3193686.1559778485
2022-05-11 04:00:00,Gemini,MATIC/USD,0.87886,0.87886,0.6,0.6039,3606746.074782,2178113.95456085
