Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_ETH,Volume_USD
2022-10-30 04:00:00,Gemini,ETH/USD,1623.06,1639.57,1562.76,1584.03,8868.910885,14048620.909166548
2022-10-29 04:00:00,Gemini,ETH/USD,1590.02,1662.99,1575.52,1623.06,7122.377151,11560045.45870206
2022-10-28 04:00:00,Gemini,ETH/USD,1507.97,1594.28,1480.56,1590.02,10283.88303,16351579.695360601
2022-10-27 04:00:00,Gemini,ETH/USD,1554.26,1576.47,1497.22,1507.97,10804.066687,16292208.441995392
2022-10-26 04:00:00,Gemini,ETH/USD,1487.0,1570.29,1487.0,1554.26,1006.482449,1564335.41118274
2022-10-25 04:00:00,Gemini,ETH/USD,1347.82,1525.29,1339.81,1487.0,23453.945852,34876017.481924
2022-10-24 04:00:00,Gemini,ETH/USD,1346.91,1359.24,1324.66,1347.82,5410.869008,7292877.466362559
2022-10-23 04:00:00,Gemini,ETH/USD,1312.97,1370.81,1300.62,1346.91,6618.364971,8914341.963089611
2022-10-22 04:00:00,Gemini,ETH/USD,1299.36,1320.0,1295.41,1312.97,6693.06143,8787788.8657471
2022-10-21 04:00:00,Gemini,ETH/USD,1287.98,1306.81,1253.22,1299.36,6250.593259,8121770.85701424
2022-10-20 04:00:00,Gemini,ETH/USD,1280.18,1310.16,1272.32,1287.98,4335.491303,5584026.08843794
2022-10-19 04:00:00,Gemini,ETH/USD,1305.05,1305.05,1271.0,1280.18,2571.349709,3291790.47046762
2022-10-18 04:00:00,Gemini,ETH/USD,1333.61,1340.0,1287.26,1305.05,6731.116447,8784443.51915735
2022-10-17 04:00:00,Gemini,ETH/USD,1301.52,1341.31,1299.03,1333.61,7444.120482,9927553.51600002
2022-10-16 04:00:00,Gemini,ETH/USD,1283.08,1315.0,1280.0,1301.52,3742.708981,4871210.59295112
2022-10-15 04:00:00,Gemini,ETH/USD,1300.26,1301.36,1264.37,1283.08,3525.256523,4523186.139530839
2022-10-14 04:00:00,Gemini,ETH/USD,1329.72,1342.74,1289.74,1300.26,3678.527436,4783042.08393336
2022-10-13 04:00:00,Gemini,ETH/USD,1286.4,1341.24,1193.6,1329.72,16771.61372,22301550.195758402
2022-10-12 04:00:00,Gemini,ETH/USD,1284.39,1303.0,1281.93,1286.4,1414.482806,1819590.6816384
2022-10-11 04:00:00,Gemini,ETH/USD,1279.0,1297.66,1269.08,1284.39,10504.827267,13492295.093462132
2022-10-10 04:00:00,Gemini,ETH/USD,1323.13,1325.21,1267.29,1279.0,5565.089311,7117749.228769
2022-10-09 04:00:00,Gemini,ETH/USD,1310.24,1337.74,1309.23,1323.13,2846.726598,3766589.3636117405
2022-10-08 04:00:00,Gemini,ETH/USD,1331.8,1333.2,1304.56,1310.24,2211.897341,2898116.37207184
2022-10-07 04:00:00,Gemini,ETH/USD,1356.08,1360.0,1318.18,1331.8,5509.795044,7337945.039599201
2022-10-06 04:00:00,Gemini,ETH/USD,1373.24,1373.24,1345.18,1356.08,3784.634277,5132266.85035416
2022-10-05 04:00:00,Gemini,ETH/USD,1354.39,1383.66,1316.35,1373.24,7359.463898,10106310.20328952
2022-10-04 04:00:00,Gemini,ETH/USD,1329.98,1369.85,1325.0,1354.39,12853.835202,17409105.85923678
2022-10-03 04:00:00,Gemini,ETH/USD,1292.07,1330.79,1284.02,1329.98,10688.907661,14216033.410976779
2022-10-02 04:00:00,Gemini,ETH/USD,1309.32,1317.0,1263.58,1292.07,7132.526946,9215724.09111822
2022-10-01 04:00:00,Gemini,ETH/USD,1328.96,1332.78,1303.35,1309.32,5546.225201,7261783.58017332
2022-09-30 04:00:00,Gemini,ETH/USD,1326.51,1373.22,1315.1,1328.96,12201.095642,16214768.06439232
2022-09-29 04:00:00,Gemini,ETH/USD,1341.18,1352.0,1288.89,1326.51,9012.284755,11954885.850355051
2022-09-28 04:00:00,Gemini,ETH/USD,1286.54,1355.21,1286.54,1341.18,7746.277023,10389151.81770714
2022-09-27 04:00:00,Gemini,ETH/USD,1385.8,1400.0,1267.44,1286.54,19051.457928,24510462.68268912
2022-09-26 04:00:00,Gemini,ETH/USD,1303.99,1389.7,1278.64,1385.8,17397.060996,24108847.128256798
2022-09-25 04:00:00,Gemini,ETH/USD,1328.95,1336.02,1270.3,1303.99,8396.96743,10949561.5590457
2022-09-24 04:00:00,Gemini,ETH/USD,1321.7,1348.96,1306.98,1328.95,4620.003631,6139753.82541745
2022-09-23 04:00:00,Gemini,ETH/USD,1339.97,1359.07,1261.96,1321.7,19496.339426,25768311.8193442
2022-09-22 04:00:00,Gemini,ETH/USD,1262.42,1348.1,1252.16,1339.97,18182.814792,24364426.33683624
2022-09-21 04:00:00,Gemini,ETH/USD,1337.98,1410.0,1213.86,1262.42,19631.494645,24783191.4697409
2022-09-20 04:00:00,Gemini,ETH/USD,1355.56,1383.83,1312.91,1337.98,14504.992326,19407389.632341478
2022-09-19 04:00:00,Gemini,ETH/USD,1294.8,1392.44,1281.17,1355.56,18112.254781,24552248.090932358
2022-09-18 04:00:00,Gemini,ETH/USD,1451.05,1460.0,1288.51,1294.8,16584.382485,21473458.441577997
2022-09-17 04:00:00,Gemini,ETH/USD,1439.59,1476.02,1409.75,1451.05,6534.034616,9481210.9295468
2022-09-16 04:00:00,Gemini,ETH/USD,1473.87,1482.26,1406.0,1439.59,12888.627045,18554338.607711546
2022-09-15 04:00:00,Gemini,ETH/USD,1606.83,1653.09,1446.94,1473.87,27326.420047,40275590.71467189
2022-09-14 04:00:00,Gemini,ETH/USD,1603.24,1653.09,1558.5,1606.83,10364.912604,16654652.519485317
2022-09-13 04:00:00,Gemini,ETH/USD,1715.79,1762.0,1552.78,1603.24,34398.988758,55149834.73637592
2022-09-12 04:00:00,Gemini,ETH/USD,1728.65,1766.03,1676.19,1715.79,15671.564253,26889113.22965487
2022-09-11 04:00:00,Gemini,ETH/USD,1764.9,1789.18,1714.45,1728.65,10324.378137,17847236.26652505
2022-09-10 04:00:00,Gemini,ETH/USD,1734.65,1789.0,1709.02,1764.9,6552.820662,11565073.186363801
2022-09-09 04:00:00,Gemini,ETH/USD,1671.96,1746.77,1670.66,1734.65,25841.475406,44825915.313017905
2022-09-08 04:00:00,Gemini,ETH/USD,1630.38,1675.98,1595.54,1671.96,20799.066994,34775208.05128824
2022-09-07 04:00:00,Gemini,ETH/USD,1509.78,1657.19,1509.78,1630.38,11158.466084,18192539.934031922
2022-09-06 04:00:00,Gemini,ETH/USD,1640.61,1686.66,1492.0,1509.78,32410.418336,48932601.39532608
2022-09-05 04:00:00,Gemini,ETH/USD,1575.56,1675.0,1557.7,1640.61,11716.633723,19222426.45229103
2022-09-04 04:00:00,Gemini,ETH/USD,1552.39,1592.51,1541.41,1575.56,6022.632986,9489019.62742216
2022-09-03 04:00:00,Gemini,ETH/USD,1561.43,1573.1,1535.0,1552.39,6203.790538,9630702.39328582
2022-09-02 04:00:00,Gemini,ETH/USD,1597.07,1648.13,1547.0,1561.43,15929.089092,24872157.58092156
2022-09-01 04:00:00,Gemini,ETH/USD,1550.09,1605.23,1513.18,1597.07,17772.838129,28384466.59068203
2022-08-31 04:00:00,Gemini,ETH/USD,1606.37,1606.37,1529.02,1550.09,11661.61751,18076556.6860759
2022-08-30 04:00:00,Gemini,ETH/USD,1543.57,1614.25,1474.0,1606.37,38506.389347,61855508.65534038
2022-08-29 04:00:00,Gemini,ETH/USD,1455.89,1560.0,1439.97,1543.57,18798.366943,29016595.26220651
2022-08-28 04:00:00,Gemini,ETH/USD,1492.24,1504.43,1422.14,1455.89,10169.920367,14806285.363111632
2022-08-27 04:00:00,Gemini,ETH/USD,1501.8,1510.58,1449.0,1492.24,12180.961435,18176917.8917644
2022-08-26 04:00:00,Gemini,ETH/USD,1688.53,1705.55,1484.86,1501.8,32493.677189,48799004.4024402
2022-08-25 04:00:00,Gemini,ETH/USD,1669.95,1722.0,1669.87,1688.53,13409.564345,22642451.68346285
2022-08-24 04:00:00,Gemini,ETH/USD,1614.75,1691.61,1614.75,1669.95,3897.59424,6508787.501088
2022-08-23 04:00:00,Gemini,ETH/USD,1609.21,1673.83,1563.82,1614.75,17556.809338,28349857.878535498
2022-08-22 04:00:00,Gemini,ETH/USD,1595.94,1638.56,1530.0,1609.21,28821.256143,46379453.597877026
2022-08-21 04:00:00,Gemini,ETH/USD,1585.04,1646.92,1563.56,1595.94,10770.465901,17189017.35004194
2022-08-20 04:00:00,Gemini,ETH/USD,1628.75,1656.03,1525.0,1585.04,15858.678396,25136639.60479584
2022-08-19 04:00:00,Gemini,ETH/USD,1819.32,1824.86,1602.0,1628.75,35965.371603,58578598.99838625
2022-08-18 04:00:00,Gemini,ETH/USD,1848.16,1881.72,1806.17,1819.32,9537.619718,17351982.30535176
2022-08-17 04:00:00,Gemini,ETH/USD,1896.09,1956.6,1800.0,1848.16,21205.598028,39191338.05142848
2022-08-16 04:00:00,Gemini,ETH/USD,1888.74,1913.85,1853.8,1896.09,10443.039818,19800943.368511617
2022-08-15 04:00:00,Gemini,ETH/USD,1989.26,1991.7,1863.2,1888.74,19326.326051,36502405.06556574
2022-08-14 04:00:00,Gemini,ETH/USD,1987.73,2030.62,1907.69,1989.26,11423.728814,22724766.78053764
2022-08-13 04:00:00,Gemini,ETH/USD,1998.14,2003.31,1968.25,1987.73,4160.927787,8270800.990053509
2022-08-12 04:00:00,Gemini,ETH/USD,1906.13,1998.88,1855.81,1998.14,12216.424045,24410125.541276302
2022-08-11 04:00:00,Gemini,ETH/USD,1881.56,1913.48,1856.3,1906.13,5864.770189,11179014.40035857
2022-08-10 04:00:00,Gemini,ETH/USD,1670.57,1918.85,1668.15,1881.56,26423.930978,49718211.57096568
2022-08-09 04:00:00,Gemini,ETH/USD,1779.06,1790.5,1658.0,1670.57,20076.120285,33538564.26451245
2022-08-08 04:00:00,Gemini,ETH/USD,1709.83,1819.51,1709.0,1779.06,14424.103826,25661346.15268356
2022-08-07 04:00:00,Gemini,ETH/USD,1685.1,1729.94,1673.76,1709.83,6717.411883,11485632.359909888
2022-08-06 04:00:00,Gemini,ETH/USD,1734.93,1738.54,1669.68,1685.1,7787.822061,13123258.954991098
2022-08-05 04:00:00,Gemini,ETH/USD,1660.76,1750.0,1647.45,1734.93,17887.52846,31033609.751107804
2022-08-04 04:00:00,Gemini,ETH/USD,1649.4,1668.0,1581.75,1660.76,11373.83519,18889210.5301444
2022-08-03 04:00:00,Gemini,ETH/USD,1618.77,1671.36,1608.6,1649.4,6231.235578,10277799.9623532
2022-08-02 04:00:00,Gemini,ETH/USD,1578.23,1677.59,1560.4,1618.77,13802.217157,22342615.06723689
2022-08-01 04:00:00,Gemini,ETH/USD,1691.91,1698.2,1569.32,1578.23,15621.390999,24654147.91635177
2022-07-31 04:00:00,Gemini,ETH/USD,1694.36,1753.92,1667.32,1691.91,13035.045704,22054124.17705464
2022-07-30 04:00:00,Gemini,ETH/USD,1707.72,1743.4,1675.0,1694.36,9951.26313,16861022.1969468
2022-07-29 04:00:00,Gemini,ETH/USD,1727.87,1765.55,1658.0,1707.72,25702.047837,43891901.132201634
2022-07-28 04:00:00,Gemini,ETH/USD,1649.13,1785.01,1649.13,1727.87,33108.909351,57207891.20031237
2022-07-27 04:00:00,Gemini,ETH/USD,1424.75,1682.05,1423.6,1649.13,37595.578475,61999996.33047676
2022-07-26 04:00:00,Gemini,ETH/USD,1433.63,1458.82,1356.71,1424.75,20531.925012,29252860.160847
2022-07-25 04:00:00,Gemini,ETH/USD,1511.33,1552.84,1401.76,1433.63,27317.283981,39162877.83368103
2022-07-24 04:00:00,Gemini,ETH/USD,1552.34,1666.23,1500.37,1511.33,15601.104974,23578417.98035542
2022-07-23 04:00:00,Gemini,ETH/USD,1571.67,1596.88,1487.53,1552.34,13467.245413,20905743.74441642
2022-07-22 04:00:00,Gemini,ETH/USD,1561.42,1646.23,1517.06,1571.67,23145.561945,36377185.342098154
2022-07-21 04:00:00,Gemini,ETH/USD,1486.92,1606.17,1464.21,1561.42,24723.271639,38603410.80256738
2022-07-20 04:00:00,Gemini,ETH/USD,1562.48,1620.87,1483.8,1486.92,30168.424015,44858033.0363838
2022-07-19 04:00:00,Gemini,ETH/USD,1515.69,1589.1,1493.23,1562.48,38462.43979,60096792.92307919
2022-07-18 04:00:00,Gemini,ETH/USD,1407.19,1631.08,1394.4,1515.69,55460.31145,84060639.4616505
2022-07-17 04:00:00,Gemini,ETH/USD,1353.49,1420.17,1318.71,1407.19,22524.749298,31696601.96465262
2022-07-16 04:00:00,Gemini,ETH/USD,1222.25,1424.01,1191.72,1353.49,35760.483051,48401456.204698
2022-07-15 04:00:00,Gemini,ETH/USD,1199.98,1287.1,1188.87,1222.25,31146.460218,38068761.0014505
2022-07-14 04:00:00,Gemini,ETH/USD,1111.68,1222.0,1071.08,1199.98,20530.77736,24636522.2164528
2022-07-13 04:00:00,Gemini,ETH/USD,1051.77,1125.0,1051.77,1111.68,4899.886628,5447105.966615041
2022-07-12 04:00:00,Gemini,ETH/USD,1084.37,1100.12,1032.29,1051.77,47062.453107,49498876.30434939
2022-07-11 04:00:00,Gemini,ETH/USD,1154.93,1161.0,1080.95,1084.37,19344.809022,20976930.55918614
2022-07-10 04:00:00,Gemini,ETH/USD,1187.79,1195.37,1143.35,1154.93,7859.814658,9077535.74296394
2022-07-09 04:00:00,Gemini,ETH/USD,1215.98,1233.26,1182.34,1187.79,6157.827898,7314206.398965419
2022-07-08 04:00:00,Gemini,ETH/USD,1258.59,1266.84,1192.0,1215.98,18413.604754,22390575.10876892
2022-07-07 04:00:00,Gemini,ETH/USD,1175.11,1275.56,1162.34,1258.59,21817.53979,27459337.404296096
2022-07-06 04:00:00,Gemini,ETH/USD,1129.54,1203.73,1129.54,1175.11,11630.801626,13667471.298728859
2022-07-05 04:00:00,Gemini,ETH/USD,1151.4,1172.36,1076.46,1129.54,29671.899312,33515597.14887648
2022-07-04 04:00:00,Gemini,ETH/USD,1050.76,1161.73,1044.3,1151.4,22074.091447,25416108.8920758
2022-07-03 04:00:00,Gemini,ETH/USD,1061.82,1085.94,1039.89,1050.76,8677.695473,9118175.29520948
2022-07-02 04:00:00,Gemini,ETH/USD,1035.23,1077.27,1027.46,1061.82,10971.27669,11649521.0149758
2022-07-01 04:00:00,Gemini,ETH/USD,1054.31,1090.08,1032.5,1035.23,27362.488705,28326469.18207715
2022-06-30 04:00:00,Gemini,ETH/USD,1092.99,1114.18,997.0,1054.31,44049.020451,46441322.75169381
2022-06-29 04:00:00,Gemini,ETH/USD,1144.3,1144.3,1075.5,1092.99,6826.894806,7461727.754009941
2022-06-28 04:00:00,Gemini,ETH/USD,1181.47,1235.07,1132.08,1144.3,20516.38948,23476904.481964
2022-06-27 04:00:00,Gemini,ETH/USD,1219.34,1237.3,1161.42,1181.47,30178.334683,35654797.07792401
2022-06-26 04:00:00,Gemini,ETH/USD,1232.6,1278.81,1194.15,1219.34,19321.766513,23559802.77996142
