Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_ADA,Volume_USDT,Tradecount
2022-10-19,Binance,ADAUSDT,0.3624,0.3624,0.347,0.3497,92329214.7,32868771.34509,75085.0
2022-10-18,Binance,ADAUSDT,0.3724,0.3743,0.3569,0.3624,95363501.1,34914456.16932,79683.0
2022-10-17,Binance,ADAUSDT,0.3703,0.3758,0.366,0.3723,66215062.2,24553623.2531,56666.0
2022-10-16,Binance,ADAUSDT,0.3641,0.3749,0.3638,0.3703,61182203.2,22511636.86224,53629.0
2022-10-15,Binance,ADAUSDT,0.3667,0.37,0.3612,0.3641,62954187.6,23042598.66514,56049.0
2022-10-14,Binance,ADAUSDT,0.3769,0.389,0.3606,0.3667,135534544.8,51320624.20952,111634.0
2022-10-13,Binance,ADAUSDT,0.3814,0.3824,0.349,0.3768,269611367.28,99007956.02859,204294.0
2022-10-12,Binance,ADAUSDT,0.3907,0.3954,0.376,0.3814,100681651.0,39030321.52969,88106.0
2022-10-11,Binance,ADAUSDT,0.4011,0.4016,0.3837,0.3908,157186233.63,62076335.426205,132746.0
2022-10-10,Binance,ADAUSDT,0.423,0.4268,0.3982,0.4012,108015329.8,44710373.664072,102036.0
2022-10-09,Binance,ADAUSDT,0.4219,0.4242,0.419,0.423,50765905.1,21434773.50635,55189.0
2022-10-08,Binance,ADAUSDT,0.4239,0.4271,0.4188,0.4219,57044040.1,24194790.76935,61876.0
2022-10-07,Binance,ADAUSDT,0.4288,0.4304,0.4215,0.424,85765776.0,36466183.75028,76187.0
2022-10-06,Binance,ADAUSDT,0.4309,0.437,0.4255,0.4288,87385034.1,37708789.54476,73846.0
2022-10-05,Binance,ADAUSDT,0.4356,0.4367,0.4236,0.4309,86070134.7,37012701.03207,72720.0
2022-10-04,Binance,ADAUSDT,0.4276,0.4377,0.4253,0.4355,89193827.3,38559189.5385,73491.0
2022-10-03,Binance,ADAUSDT,0.4195,0.4288,0.4158,0.4276,97901531.3,41492690.08411,80871.0
2022-10-02,Binance,ADAUSDT,0.4301,0.4328,0.4176,0.4194,79897439.7,33983983.25115,75358.0
2022-10-01,Binance,ADAUSDT,0.4346,0.4364,0.4275,0.43,61750878.7,26665782.65754,51688.0
2022-09-30,Binance,ADAUSDT,0.4382,0.4415,0.4293,0.4347,120942156.5,52581142.20206,104996.0
2022-09-29,Binance,ADAUSDT,0.4362,0.4394,0.4277,0.4381,120381859.1,52239546.20642,104043.0
2022-09-28,Binance,ADAUSDT,0.4414,0.4431,0.4251,0.4361,126497310.3,54812532.98835,121485.0
2022-09-27,Binance,ADAUSDT,0.4473,0.4633,0.4373,0.4411,148327423.1,67019502.9612,138569.0
2022-09-26,Binance,ADAUSDT,0.4462,0.4507,0.4365,0.4473,125876450.8,55919382.66375,115519.0
2022-09-25,Binance,ADAUSDT,0.451,0.4628,0.4385,0.4464,112039917.9,50602220.32025,102352.0
2022-09-24,Binance,ADAUSDT,0.4619,0.4689,0.4504,0.4511,122469926.2,56445824.83188,127076.0
2022-09-23,Binance,ADAUSDT,0.4583,0.4825,0.446,0.4618,210001077.3,96724525.74195,231666.0
2022-09-22,Binance,ADAUSDT,0.4388,0.4666,0.4343,0.4584,155204297.3,70261926.87895,156812.0
2022-09-21,Binance,ADAUSDT,0.4423,0.4645,0.4313,0.4389,285433830.3,127818721.37836,283263.0
2022-09-20,Binance,ADAUSDT,0.4527,0.4545,0.4373,0.4422,107529839.9,47790848.64453,103395.0
2022-09-19,Binance,ADAUSDT,0.4477,0.457,0.4332,0.4527,182324362.8,80666453.53299,164372.0
2022-09-18,Binance,ADAUSDT,0.4859,0.4904,0.4403,0.4477,128727598.1,60081473.98981,158464.0
2022-09-17,Binance,ADAUSDT,0.4746,0.4883,0.4723,0.4859,100281140.5,48108806.27672,110117.0
2022-09-16,Binance,ADAUSDT,0.4662,0.4747,0.454,0.4746,102993446.9,47695896.31466,105894.0
2022-09-15,Binance,ADAUSDT,0.4807,0.482,0.4619,0.4662,131971420.4,62202501.32577,167604.0
2022-09-14,Binance,ADAUSDT,0.4635,0.4871,0.462,0.4809,139528796.3,66491294.4924,154898.0
2022-09-13,Binance,ADAUSDT,0.5013,0.509,0.4612,0.4635,232872260.6,112412238.59918,245788.0
2022-09-12,Binance,ADAUSDT,0.5098,0.5197,0.4958,0.5012,168685217.5,85772065.7669,181094.0
2022-09-11,Binance,ADAUSDT,0.5121,0.5199,0.5,0.5098,129240731.5,66100249.60976,140891.0
2022-09-10,Binance,ADAUSDT,0.5022,0.5242,0.4945,0.5121,194060696.5,99626007.79046,243238.0
2022-09-09,Binance,ADAUSDT,0.4791,0.505,0.4783,0.5022,179504511.2,88451502.7363,189194.0
2022-09-08,Binance,ADAUSDT,0.4787,0.4831,0.4627,0.479,113848178.5,53876187.84744,123035.0
2022-09-07,Binance,ADAUSDT,0.4625,0.4821,0.4536,0.4787,139305299.9,64906839.20856,147638.0
2022-09-06,Binance,ADAUSDT,0.4985,0.5122,0.4592,0.4625,233944338.0,114451828.27769,267081.0
2022-09-05,Binance,ADAUSDT,0.5035,0.5076,0.4826,0.4984,141753954.4,69731932.30549,159657.0
2022-09-04,Binance,ADAUSDT,0.4803,0.51,0.4756,0.5035,199924106.3,99202273.65332,214052.0
2022-09-03,Binance,ADAUSDT,0.4544,0.486,0.4535,0.4803,182225091.7,86357210.97233,198189.0
2022-09-02,Binance,ADAUSDT,0.4575,0.4665,0.4487,0.4543,106798749.5,48875892.80117,113867.0
2022-09-01,Binance,ADAUSDT,0.4461,0.4624,0.4407,0.4575,126696718.0,57008792.40598,136951.0
2022-08-31,Binance,ADAUSDT,0.4531,0.4631,0.4446,0.4462,115611898.1,52745269.16891,143809.0
2022-08-30,Binance,ADAUSDT,0.4503,0.4628,0.4385,0.4531,153120426.8,68971751.04596,158497.0
2022-08-29,Binance,ADAUSDT,0.4293,0.453,0.4236,0.4504,144932469.0,63485522.36355,128018.0
2022-08-28,Binance,ADAUSDT,0.4498,0.4544,0.4274,0.4293,131217761.8,58095473.22378,126151.0
2022-08-27,Binance,ADAUSDT,0.4315,0.4514,0.4258,0.4499,188501508.5,82887367.56263,167683.0
2022-08-26,Binance,ADAUSDT,0.4645,0.482,0.4257,0.4316,375988353.5,173588167.68118,326545.0
2022-08-25,Binance,ADAUSDT,0.4578,0.4741,0.4574,0.4645,119929958.0,55717466.58755,112831.0
2022-08-24,Binance,ADAUSDT,0.4659,0.4691,0.4536,0.4578,103361101.6,47594285.66466,108955.0
2022-08-23,Binance,ADAUSDT,0.4614,0.47,0.4457,0.4658,124261125.9,56977430.74636,130366.0
2022-08-22,Binance,ADAUSDT,0.4627,0.4632,0.4374,0.4615,189193918.6,85333908.79942,162911.0
2022-08-21,Binance,ADAUSDT,0.4508,0.4726,0.4468,0.4626,169047210.7,77737680.83962,148360.0
2022-08-20,Binance,ADAUSDT,0.4499,0.4632,0.4347,0.4508,211122393.3,95611356.93429,187026.0
2022-08-19,Binance,ADAUSDT,0.5119,0.5121,0.4461,0.45,328230521.1,155307737.89319,321047.0
2022-08-18,Binance,ADAUSDT,0.5384,0.5441,0.5075,0.5119,132313932.3,70289325.27204,152702.0
2022-08-17,Binance,ADAUSDT,0.5569,0.5834,0.5304,0.5384,234245028.0,129841944.08433,276728.0
2022-08-16,Binance,ADAUSDT,0.5499,0.5704,0.5475,0.557,146450653.2,81971962.43651,177475.0
2022-08-15,Binance,ADAUSDT,0.5695,0.5824,0.5427,0.5499,190761668.9,106781679.52693,216862.0
2022-08-14,Binance,ADAUSDT,0.5592,0.5948,0.5567,0.5695,236011611.2,136834261.4816,286026.0
2022-08-13,Binance,ADAUSDT,0.5403,0.5677,0.5378,0.5593,193063122.5,107428365.93251,235604.0
2022-08-12,Binance,ADAUSDT,0.5302,0.542,0.5205,0.5402,106913181.8,56798284.45327,120804.0
2022-08-11,Binance,ADAUSDT,0.5374,0.5476,0.5286,0.5303,155468308.4,83894273.25094,175859.0
2022-08-10,Binance,ADAUSDT,0.5128,0.5389,0.502,0.5374,168972340.2,88680355.87196,192209.0
2022-08-09,Binance,ADAUSDT,0.5371,0.5374,0.5057,0.5129,143030490.2,74616854.75601,153935.0
2022-08-08,Binance,ADAUSDT,0.5276,0.5496,0.523,0.5371,161524833.4,86914353.50489,180884.0
2022-08-07,Binance,ADAUSDT,0.5114,0.5385,0.5063,0.5276,111026235.8,58035923.63015,129702.0
2022-08-06,Binance,ADAUSDT,0.5174,0.5234,0.51,0.5112,78090180.3,40367066.54263,89111.0
2022-08-05,Binance,ADAUSDT,0.4998,0.5193,0.4993,0.5174,112189883.6,57290535.29879,134823.0
2022-08-04,Binance,ADAUSDT,0.5006,0.5112,0.4934,0.4997,102892954.2,51580016.92275,135059.0
2022-08-03,Binance,ADAUSDT,0.4963,0.5167,0.489,0.5005,124963960.7,63277801.14024,157109.0
2022-08-02,Binance,ADAUSDT,0.5125,0.5155,0.4886,0.4963,182796003.4,91142608.34405,214245.0
2022-08-01,Binance,ADAUSDT,0.5161,0.5262,0.5007,0.5124,158798003.7,81478272.91282,174209.0
2022-07-31,Binance,ADAUSDT,0.5263,0.5443,0.5125,0.5161,174783511.5,92491106.76508,199465.0
2022-07-30,Binance,ADAUSDT,0.5219,0.556,0.509,0.5263,271896568.2,144247588.63467,306837.0
2022-07-29,Binance,ADAUSDT,0.5131,0.5454,0.5064,0.5218,320668702.7,168837048.55654,391235.0
2022-07-28,Binance,ADAUSDT,0.5112,0.5242,0.4885,0.513,306444781.5,155541635.45628,319326.0
2022-07-27,Binance,ADAUSDT,0.4678,0.5122,0.4588,0.5111,290166822.0,140072070.82494,311114.0
2022-07-26,Binance,ADAUSDT,0.4752,0.4774,0.451,0.4677,213068947.5,98785176.07476,205216.0
2022-07-25,Binance,ADAUSDT,0.512,0.5154,0.4741,0.4752,200850290.9,98894494.41509,218306.0
2022-07-24,Binance,ADAUSDT,0.5171,0.5368,0.5095,0.512,233306136.5,121580637.36585,271496.0
2022-07-23,Binance,ADAUSDT,0.4827,0.5186,0.473,0.517,199660186.4,98131475.97387,207295.0
2022-07-22,Binance,ADAUSDT,0.4994,0.5114,0.477,0.4828,200329666.4,99432126.04535,196336.0
2022-07-21,Binance,ADAUSDT,0.491,0.5023,0.4756,0.4993,261898181.1,127916182.75465,247529.0
2022-07-20,Binance,ADAUSDT,0.5152,0.5487,0.4868,0.491,389779718.7,202518393.71977,408063.0
2022-07-19,Binance,ADAUSDT,0.4904,0.526,0.4733,0.5152,386358308.6,192345105.51031,391077.0
2022-07-18,Binance,ADAUSDT,0.4478,0.4998,0.4457,0.4904,383712607.4,184055804.57396,353973.0
2022-07-17,Binance,ADAUSDT,0.4578,0.466,0.4421,0.4478,153582187.8,69559410.06062,137153.0
2022-07-16,Binance,ADAUSDT,0.4421,0.4591,0.4316,0.4578,147996093.0,66098071.70082,132608.0
2022-07-15,Binance,ADAUSDT,0.4417,0.4536,0.4326,0.4421,187707381.7,82956659.08532,149271.0
2022-07-14,Binance,ADAUSDT,0.4383,0.4465,0.417,0.4416,208166850.3,89817605.08748,161281.0
2022-07-13,Binance,ADAUSDT,0.4171,0.4422,0.4023,0.4383,265120837.4,111631781.47776,219814.0
2022-07-12,Binance,ADAUSDT,0.4347,0.4425,0.4156,0.4171,139595801.6,60188310.95787,132808.0
2022-07-11,Binance,ADAUSDT,0.4625,0.4628,0.4316,0.4347,162045832.1,72500824.71716,165486.0
2022-07-10,Binance,ADAUSDT,0.4781,0.4798,0.4552,0.4624,115262368.1,53751291.74261,109497.0
2022-07-09,Binance,ADAUSDT,0.4661,0.4849,0.4653,0.478,100774030.7,48163760.13868,116114.0
2022-07-08,Binance,ADAUSDT,0.4775,0.493,0.46,0.4661,170807637.3,80808813.22228,180769.0
2022-07-07,Binance,ADAUSDT,0.4623,0.4827,0.4609,0.4776,142206515.1,66929708.46981,131996.0
2022-07-06,Binance,ADAUSDT,0.4571,0.4656,0.447,0.4623,139221841.0,63728969.98517,126851.0
2022-07-05,Binance,ADAUSDT,0.4695,0.4717,0.4447,0.4571,171538047.7,78479359.61598,159310.0
2022-07-04,Binance,ADAUSDT,0.456,0.4765,0.4445,0.4695,196991430.2,90547253.01091,184438.0
2022-07-03,Binance,ADAUSDT,0.4558,0.46,0.4436,0.4561,90832805.9,41041921.16475,92146.0
2022-07-02,Binance,ADAUSDT,0.4487,0.4617,0.4408,0.4559,109165380.7,49191448.48722,103433.0
2022-07-01,Binance,ADAUSDT,0.4599,0.475,0.4427,0.4487,182788187.1,83081567.6807,182713.0
2022-06-30,Binance,ADAUSDT,0.4662,0.4677,0.4352,0.4599,212174584.9,95075676.72616,216004.0
2022-06-29,Binance,ADAUSDT,0.4693,0.4772,0.4588,0.4662,166130162.2,77773512.88053,171783.0
2022-06-28,Binance,ADAUSDT,0.4855,0.4975,0.4671,0.4694,163559982.8,78948406.06234,186022.0
2022-06-27,Binance,ADAUSDT,0.4899,0.5088,0.4756,0.4856,157303921.4,77606254.36506,179939.0
2022-06-26,Binance,ADAUSDT,0.4985,0.526,0.4885,0.4899,211856675.9,107772457.29959,249977.0
2022-06-25,Binance,ADAUSDT,0.4982,0.5078,0.4783,0.4984,142417111.7,70381037.05771,168307.0
2022-06-24,Binance,ADAUSDT,0.48,0.5097,0.4762,0.4981,241562561.8,119934896.12403,274333.0
2022-06-23,Binance,ADAUSDT,0.4594,0.4831,0.4563,0.48,160787911.2,75878540.6978,175347.0
2022-06-22,Binance,ADAUSDT,0.4813,0.4815,0.4559,0.4594,203592970.7,95339778.91015,235107.0
2022-06-21,Binance,ADAUSDT,0.4915,0.5114,0.4751,0.4813,269304587.0,133582879.8169,336782.0
2022-06-20,Binance,ADAUSDT,0.4849,0.5088,0.4613,0.4915,309797825.1,150592838.51178,373869.0
2022-06-19,Binance,ADAUSDT,0.4548,0.49,0.4359,0.4848,304390171.7,140851798.29959,352806.0
2022-06-18,Binance,ADAUSDT,0.4871,0.4953,0.4206,0.4549,383466178.7,174806284.46655,434016.0
2022-06-17,Binance,ADAUSDT,0.4762,0.504,0.4717,0.4872,221261441.4,108323356.32765,268808.0
2022-06-16,Binance,ADAUSDT,0.5347,0.5472,0.4673,0.4762,360176076.1,180247004.87872,447662.0
2022-06-15,Binance,ADAUSDT,0.4831,0.5393,0.4483,0.5348,628287744.0,303575079.58861,794143.0
2022-06-14,Binance,ADAUSDT,0.4642,0.52,0.4369,0.4831,609069303.4,294811430.56791,744052.0
2022-06-13,Binance,ADAUSDT,0.4904,0.4985,0.4366,0.4644,761583537.4,352962846.74877,852871.0
2022-06-12,Binance,ADAUSDT,0.5541,0.561,0.4893,0.4904,397530507.9,206803633.39901,469363.0
2022-06-11,Binance,ADAUSDT,0.5744,0.6175,0.543,0.554,300758115.7,172700700.1128,374455.0
2022-06-10,Binance,ADAUSDT,0.6323,0.6361,0.57,0.5744,272263844.1,162542356.57568,358386.0
2022-06-09,Binance,ADAUSDT,0.6407,0.6579,0.6258,0.6323,192310885.5,123401495.81414,282642.0
2022-06-08,Binance,ADAUSDT,0.614,0.6696,0.6087,0.6408,394267374.7,253883949.48087,581779.0
2022-06-07,Binance,ADAUSDT,0.6091,0.645,0.5715,0.6141,338812294.7,205352604.40458,471354.0
2022-06-06,Binance,ADAUSDT,0.5675,0.6472,0.5651,0.6091,341502376.8,210111671.92015,453386.0
2022-06-05,Binance,ADAUSDT,0.5666,0.5808,0.5538,0.5674,95277593.6,54027559.10099,126913.0
2022-06-04,Binance,ADAUSDT,0.56,0.5718,0.5449,0.5665,108779268.9,60846034.84104,166996.0
2022-06-03,Binance,ADAUSDT,0.5872,0.6055,0.539,0.56,206257910.9,116992848.81495,300561.0
2022-06-02,Binance,ADAUSDT,0.5517,0.5981,0.5487,0.5871,306125734.2,175597999.00685,410361.0
2022-06-01,Binance,ADAUSDT,0.6266,0.6314,0.5359,0.5516,355477399.6,207077770.67488,455720.0
2022-05-31,Binance,ADAUSDT,0.5698,0.6893,0.5678,0.6268,663619489.7,419357527.62486,1006434.0
2022-05-30,Binance,ADAUSDT,0.4819,0.5777,0.4772,0.5698,259278313.4,137534136.01408,322644.0
2022-05-29,Binance,ADAUSDT,0.4646,0.4827,0.4559,0.482,88626528.9,41608754.06332,97923.0
2022-05-28,Binance,ADAUSDT,0.4566,0.4693,0.4481,0.4646,105935970.4,48699017.69142,111150.0
2022-05-27,Binance,ADAUSDT,0.4788,0.4839,0.4454,0.4566,268406015.6,123982040.01051,278146.0
2022-05-26,Binance,ADAUSDT,0.5145,0.521,0.4614,0.4789,243664954.1,119303698.33202,255129.0
2022-05-25,Binance,ADAUSDT,0.5218,0.5328,0.5071,0.5146,133554250.3,69046651.59821,145961.0
2022-05-24,Binance,ADAUSDT,0.5133,0.5255,0.4927,0.5219,170905795.6,87550942.7627,177961.0
2022-05-23,Binance,ADAUSDT,0.5416,0.5595,0.5039,0.5134,189427959.8,101951558.22317,271571.0
2022-05-22,Binance,ADAUSDT,0.5286,0.5488,0.5219,0.5416,104514258.8,56137371.78749,149250.0
2022-05-21,Binance,ADAUSDT,0.5162,0.5388,0.5086,0.5286,85487336.0,45014383.53085,134493.0
2022-05-20,Binance,ADAUSDT,0.5334,0.545,0.5012,0.5162,174293262.6,91285754.18405,258211.0
2022-05-19,Binance,ADAUSDT,0.5059,0.5467,0.4917,0.5334,205816006.7,107511001.865,310518.0
2022-05-18,Binance,ADAUSDT,0.5776,0.5863,0.5026,0.5059,203077123.9,109204097.70007,325319.0
2022-05-17,Binance,ADAUSDT,0.5569,0.5999,0.5511,0.5778,178084619.6,102370872.2906,315535.0
2022-05-16,Binance,ADAUSDT,0.5982,0.6146,0.5444,0.5569,280903516.1,159793334.64289,465282.0
2022-05-15,Binance,ADAUSDT,0.5374,0.5999,0.5148,0.5981,195264575.4,108585670.20941,327792.0
2022-05-14,Binance,ADAUSDT,0.5289,0.5572,0.4888,0.5372,253441055.6,132311337.3741,422322.0
2022-05-13,Binance,ADAUSDT,0.4733,0.6094,0.4689,0.529,458070252.8,253922648.53897,695710.0
2022-05-12,Binance,ADAUSDT,0.5186,0.5508,0.4019,0.4733,815465798.46,375840228.055986,1165637.0
2022-05-11,Binance,ADAUSDT,0.6286,0.6631,0.4727,0.5187,623456066.51,361445760.60107505,1045207.0
2022-05-10,Binance,ADAUSDT,0.6025,0.701,0.5833,0.6286,436850308.6,283217801.10111,751497.0
2022-05-09,Binance,ADAUSDT,0.7404,0.7542,0.5976,0.6019,472342566.94,315923785.342392,741784.0
2022-05-08,Binance,ADAUSDT,0.7605,0.7663,0.7254,0.7403,175139530.39,130209850.910652,236153.0
2022-05-07,Binance,ADAUSDT,0.7832,0.7858,0.7467,0.7604,126808896.0,97951871.70325,173806.0
2022-05-06,Binance,ADAUSDT,0.7884,0.7997,0.7625,0.7832,244058670.2,191381224.54187,367204.0
2022-05-05,Binance,ADAUSDT,0.8986,0.9058,0.7716,0.7884,364970629.3,304513975.74832,574367.0
2022-05-04,Binance,ADAUSDT,0.7712,0.8992,0.7677,0.8985,256649760.0,213655126.17362,413280.0
2022-05-03,Binance,ADAUSDT,0.7808,0.7994,0.7605,0.7711,96429722.5,75410127.88362,144918.0
2022-05-02,Binance,ADAUSDT,0.7894,0.7968,0.7636,0.7809,128907016.8,100687424.37431,191863.0
2022-05-01,Binance,ADAUSDT,0.7555,0.8002,0.7451,0.7895,137793227.3,106582681.5401,207348.0
2022-04-30,Binance,ADAUSDT,0.805,0.8179,0.7351,0.7556,147364161.34,115290631.74037,209037.0
2022-04-29,Binance,ADAUSDT,0.8432,0.8495,0.7891,0.8048,139320128.3,113905864.56138,193102.0
2022-04-28,Binance,ADAUSDT,0.8401,0.8526,0.8258,0.8432,134885232.9,113478674.58921,189397.0
2022-04-27,Binance,ADAUSDT,0.8258,0.8562,0.8187,0.8401,148780516.9,124685106.18968,234750.0
2022-04-26,Binance,ADAUSDT,0.8975,0.903,0.815,0.8259,176710067.0,151087067.46235,273090.0
