Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_MATIC,Volume_USDT,Tradecount
2022-04-20,Binance,MATICUSDT,1.427,1.466,1.396,1.417,50063787.8,71783547.7646,128363.0
2022-04-19,Binance,MATICUSDT,1.418,1.45,1.393,1.427,45777866.8,65011396.4748,125666.0
2022-04-18,Binance,MATICUSDT,1.336,1.426,1.293,1.418,62938926.6,85279697.0123,164800.0
2022-04-17,Binance,MATICUSDT,1.388,1.39,1.332,1.337,20188054.4,27665464.0913,61509.0
2022-04-16,Binance,MATICUSDT,1.398,1.403,1.365,1.388,15800872.8,21902116.6498,50852.0
2022-04-15,Binance,MATICUSDT,1.374,1.399,1.366,1.398,20365967.4,28239956.3968,61179.0
2022-04-14,Binance,MATICUSDT,1.42,1.444,1.352,1.374,36971813.3,51521315.921,101742.0
2022-04-13,Binance,MATICUSDT,1.394,1.438,1.365,1.42,42580666.7,60077054.3713,120024.0
2022-04-12,Binance,MATICUSDT,1.334,1.475,1.326,1.394,64754216.8,90793144.1795,181824.0
2022-04-11,Binance,MATICUSDT,1.427,1.44,1.313,1.334,51505755.2,70694203.2178,154234.0
2022-04-10,Binance,MATICUSDT,1.463,1.49,1.419,1.427,19402659.4,28313425.1674,69332.0
2022-04-09,Binance,MATICUSDT,1.434,1.468,1.426,1.463,21720943.1,31467937.4368,64074.0
2022-04-08,Binance,MATICUSDT,1.511,1.527,1.423,1.434,41686592.7,62065759.7553,120355.0
2022-04-07,Binance,MATICUSDT,1.458,1.52,1.437,1.511,46712069.4,69178264.052,135766.0
2022-04-06,Binance,MATICUSDT,1.593,1.593,1.453,1.457,70018240.2,107004048.0287,230473.0
2022-04-05,Binance,MATICUSDT,1.647,1.676,1.587,1.592,37581796.0,61227667.9351,126787.0
2022-04-04,Binance,MATICUSDT,1.687,1.689,1.606,1.648,43208078.2,71340229.3073,148960.0
2022-04-03,Binance,MATICUSDT,1.653,1.713,1.632,1.688,36786552.8,61728276.6938,136241.0
2022-04-02,Binance,MATICUSDT,1.695,1.729,1.646,1.653,55583003.2,94277846.0615,181492.0
2022-04-01,Binance,MATICUSDT,1.617,1.712,1.559,1.695,63365270.9,104102060.0079,207367.0
2022-03-31,Binance,MATICUSDT,1.682,1.75,1.608,1.618,70232470.8,118169847.2491,245390.0
2022-03-30,Binance,MATICUSDT,1.675,1.727,1.627,1.682,59119929.3,99503275.1437,194421.0
2022-03-29,Binance,MATICUSDT,1.657,1.737,1.634,1.675,55407333.3,93975549.7553,191342.0
2022-03-28,Binance,MATICUSDT,1.695,1.745,1.649,1.657,60874912.8,103893773.1644,249355.0
2022-03-27,Binance,MATICUSDT,1.612,1.695,1.602,1.695,38088458.8,62647759.3517,147266.0
2022-03-26,Binance,MATICUSDT,1.579,1.616,1.567,1.611,22458476.1,35767475.4433,72648.0
2022-03-25,Binance,MATICUSDT,1.63,1.664,1.563,1.578,56585178.3,91717943.6236,191719.0
2022-03-24,Binance,MATICUSDT,1.556,1.637,1.544,1.629,63085734.6,100684756.3115,210920.0
2022-03-23,Binance,MATICUSDT,1.507,1.559,1.492,1.556,44521965.5,67874143.6481,138352.0
2022-03-22,Binance,MATICUSDT,1.465,1.534,1.458,1.506,49106145.2,73992373.5187,131261.0
2022-03-21,Binance,MATICUSDT,1.466,1.498,1.442,1.465,39193447.1,57580052.0502,103702.0
2022-03-20,Binance,MATICUSDT,1.53,1.537,1.458,1.465,30710783.6,45773851.0884,97352.0
2022-03-19,Binance,MATICUSDT,1.497,1.542,1.497,1.529,39958797.6,60761493.6104,129563.0
2022-03-18,Binance,MATICUSDT,1.447,1.51,1.417,1.497,47850822.3,69551652.9262,133593.0
2022-03-17,Binance,MATICUSDT,1.468,1.499,1.437,1.446,47442509.1,69308064.0111,125926.0
2022-03-16,Binance,MATICUSDT,1.378,1.471,1.355,1.467,68598098.2,96302335.8127,180772.0
2022-03-15,Binance,MATICUSDT,1.379,1.41,1.33,1.378,40716252.8,55685294.7183,114810.0
2022-03-14,Binance,MATICUSDT,1.361,1.394,1.329,1.379,52468420.4,71481919.3487,134769.0
2022-03-13,Binance,MATICUSDT,1.397,1.421,1.352,1.36,30337041.0,42303197.6572,84571.0
2022-03-12,Binance,MATICUSDT,1.405,1.435,1.394,1.396,33504349.3,47381803.6254,76970.0
2022-03-11,Binance,MATICUSDT,1.436,1.473,1.403,1.404,64984054.5,93035431.9854,145362.0
2022-03-10,Binance,MATICUSDT,1.505,1.511,1.4,1.437,76047008.1,109256272.6365,192962.0
2022-03-09,Binance,MATICUSDT,1.446,1.545,1.444,1.505,76279564.0,115180647.1103,187631.0
2022-03-08,Binance,MATICUSDT,1.41,1.475,1.403,1.447,67592015.3,97801065.1481,161319.0
2022-03-07,Binance,MATICUSDT,1.435,1.496,1.369,1.411,85656899.3,122316853.0312,205694.0
2022-03-06,Binance,MATICUSDT,1.508,1.519,1.431,1.435,44816887.7,66014445.713,113735.0
2022-03-05,Binance,MATICUSDT,1.477,1.516,1.448,1.508,41939605.6,62302818.6671,107629.0
2022-03-04,Binance,MATICUSDT,1.585,1.587,1.452,1.478,77638012.4,118152251.5778,201426.0
2022-03-03,Binance,MATICUSDT,1.636,1.652,1.544,1.586,75342727.8,120342787.4757,198155.0
2022-03-02,Binance,MATICUSDT,1.621,1.699,1.582,1.637,106926527.0,175620449.2354,307594.0
2022-03-01,Binance,MATICUSDT,1.613,1.664,1.554,1.621,112875726.8,181565593.3901,302963.0
2022-02-28,Binance,MATICUSDT,1.453,1.618,1.422,1.614,89337683.7,135244621.7815,251249.0
2022-02-27,Binance,MATICUSDT,1.517,1.547,1.422,1.453,84362806.0,124895915.2868,200801.0
2022-02-26,Binance,MATICUSDT,1.55,1.595,1.503,1.516,70500809.8,108699862.0571,165130.0
2022-02-25,Binance,MATICUSDT,1.44,1.575,1.403,1.551,124723235.9,184584973.9512,280329.0
2022-02-24,Binance,MATICUSDT,1.436,1.515,1.245,1.441,272876939.5,367906659.5139,510363.0
2022-02-23,Binance,MATICUSDT,1.462,1.595,1.432,1.436,117998438.6,179395820.8372,273132.0
2022-02-22,Binance,MATICUSDT,1.404,1.475,1.345,1.462,114722815.6,162179882.8648,235769.0
2022-02-21,Binance,MATICUSDT,1.511,1.615,1.4,1.405,135844993.9,205801397.4814,304334.0
2022-02-20,Binance,MATICUSDT,1.633,1.636,1.492,1.512,69747934.7,107741186.9308,186872.0
2022-02-19,Binance,MATICUSDT,1.592,1.643,1.558,1.632,43942448.1,70575805.5566,159313.0
2022-02-18,Binance,MATICUSDT,1.661,1.713,1.581,1.593,72127998.5,118592270.091,225736.0
2022-02-17,Binance,MATICUSDT,1.836,1.864,1.646,1.661,77223017.1,135097933.0461,326340.0
2022-02-16,Binance,MATICUSDT,1.871,1.878,1.731,1.836,79187974.4,143526425.8652,305550.0
2022-02-15,Binance,MATICUSDT,1.656,1.879,1.652,1.871,79165758.4,140546416.1564,309088.0
2022-02-14,Binance,MATICUSDT,1.659,1.679,1.594,1.656,68720224.6,112205537.6222,209721.0
2022-02-13,Binance,MATICUSDT,1.702,1.724,1.643,1.659,39312030.0,66443749.3079,130943.0
2022-02-12,Binance,MATICUSDT,1.715,1.765,1.641,1.701,66680406.3,113239383.8018,226075.0
2022-02-11,Binance,MATICUSDT,1.895,1.899,1.675,1.716,116727590.6,211277231.4098,367080.0
2022-02-10,Binance,MATICUSDT,2.037,2.101,1.87,1.896,127157847.1,250743109.1648,540875.0
2022-02-09,Binance,MATICUSDT,1.942,2.06,1.889,2.037,92733530.6,183681820.1451,368224.0
2022-02-08,Binance,MATICUSDT,2.018,2.048,1.859,1.941,132565496.2,258391627.7998,551598.0
2022-02-07,Binance,MATICUSDT,1.738,2.1,1.698,2.018,171047453.1,327696751.0774,791275.0
2022-02-06,Binance,MATICUSDT,1.711,1.754,1.666,1.738,46183793.8,79126698.5035,191708.0
2022-02-05,Binance,MATICUSDT,1.694,1.758,1.673,1.711,64562494.1,111044679.6526,271875.0
2022-02-04,Binance,MATICUSDT,1.556,1.696,1.535,1.694,72339034.2,116747423.8831,259124.0
2022-02-03,Binance,MATICUSDT,1.539,1.562,1.475,1.556,62800626.4,95206576.1674,208880.0
2022-02-02,Binance,MATICUSDT,1.647,1.665,1.521,1.538,59423987.6,94785223.3568,226406.0
2022-02-01,Binance,MATICUSDT,1.642,1.679,1.613,1.647,65117122.0,107209047.1717,250932.0
2022-01-31,Binance,MATICUSDT,1.604,1.652,1.523,1.641,67978844.0,107807686.4361,227972.0
2022-01-30,Binance,MATICUSDT,1.697,1.709,1.576,1.604,60973806.8,99978189.4367,213529.0
2022-01-29,Binance,MATICUSDT,1.673,1.74,1.649,1.696,59414339.5,101047242.7168,240072.0
2022-01-28,Binance,MATICUSDT,1.589,1.702,1.563,1.673,113781512.2,186260518.7519,382391.0
2022-01-27,Binance,MATICUSDT,1.589,1.668,1.496,1.589,135671959.5,214492059.1195,415751.0
2022-01-26,Binance,MATICUSDT,1.558,1.822,1.525,1.59,207512832.0,343969788.0074,662240.0
2022-01-25,Binance,MATICUSDT,1.506,1.611,1.41,1.559,134168952.6,200816467.3062,384960.0
2022-01-24,Binance,MATICUSDT,1.617,1.617,1.306,1.506,226249382.0,320777352.3694,539349.0
2022-01-23,Binance,MATICUSDT,1.537,1.67,1.509,1.617,124415371.7,197308890.4989,348627.0
2022-01-22,Binance,MATICUSDT,1.698,1.756,1.396,1.536,257211366.6,400754989.567,651068.0
2022-01-21,Binance,MATICUSDT,1.959,2.026,1.64,1.699,203319818.1,373938339.6528,702240.0
2022-01-20,Binance,MATICUSDT,2.03,2.194,1.951,1.96,91995626.7,192004602.5625,366706.0
2022-01-19,Binance,MATICUSDT,2.121,2.143,2.013,2.03,92522186.7,192206020.097,348139.0
2022-01-18,Binance,MATICUSDT,2.219,2.245,2.056,2.121,110374557.1,236804044.2324,413640.0
2022-01-17,Binance,MATICUSDT,2.332,2.452,2.163,2.219,114289288.7,265763269.9908,592925.0
2022-01-16,Binance,MATICUSDT,2.346,2.373,2.282,2.332,49800594.2,115869595.8344,239436.0
2022-01-15,Binance,MATICUSDT,2.334,2.398,2.295,2.346,54115900.4,127414017.3063,289132.0
2022-01-14,Binance,MATICUSDT,2.264,2.351,2.168,2.334,81154863.5,184074507.9739,368529.0
2022-01-13,Binance,MATICUSDT,2.397,2.441,2.24,2.265,96342184.4,226402907.2935,504164.0
2022-01-12,Binance,MATICUSDT,2.361,2.449,2.305,2.398,105446906.5,249034763.2087,544906.0
2022-01-11,Binance,MATICUSDT,2.072,2.373,2.046,2.36,133945252.3,299455676.8309,614124.0
2022-01-10,Binance,MATICUSDT,2.114,2.149,1.919,2.071,105243094.3,214051182.3974,447916.0
2022-01-09,Binance,MATICUSDT,1.984,2.169,1.96,2.114,65727897.0,135305006.166,286950.0
2022-01-08,Binance,MATICUSDT,2.054,2.145,1.9,1.985,82923797.9,167644714.8186,359121.0
2022-01-07,Binance,MATICUSDT,2.251,2.266,2.042,2.053,119757574.2,254895011.6821,541861.0
2022-01-06,Binance,MATICUSDT,2.182,2.3,2.068,2.251,119331816.3,259085533.8823,544706.0
2022-01-05,Binance,MATICUSDT,2.366,2.452,2.02,2.182,116397377.1,264804541.4657,561202.0
2022-01-04,Binance,MATICUSDT,2.434,2.508,2.352,2.365,75096431.9,182892650.0835,369192.0
2022-01-03,Binance,MATICUSDT,2.55,2.552,2.361,2.432,65676503.5,161778141.9744,306028.0
2022-01-02,Binance,MATICUSDT,2.572,2.59,2.496,2.55,49037033.7,124377674.5418,207816.0
2022-01-01,Binance,MATICUSDT,2.524,2.605,2.502,2.572,51305956.1,131097147.8654,280260.0
2021-12-31,Binance,MATICUSDT,2.554,2.673,2.44,2.524,103470702.5,264754055.8207,544823.0
2021-12-30,Binance,MATICUSDT,2.475,2.597,2.414,2.553,108588043.0,272597718.1935,515375.0
2021-12-29,Binance,MATICUSDT,2.492,2.618,2.406,2.474,141095031.4,356632381.958,725861.0
2021-12-28,Binance,MATICUSDT,2.728,2.733,2.443,2.492,160784463.4,416763807.3861,905704.0
2021-12-27,Binance,MATICUSDT,2.876,2.923,2.711,2.728,104338949.1,294599767.797897,845858.0
2021-12-26,Binance,MATICUSDT,2.638,2.888,2.611,2.876,176197638.9,488095314.51976496,1716291.0
2021-12-25,Binance,MATICUSDT,2.468,2.69,2.429,2.639,86664472.0,222754838.8067,593369.0
2021-12-24,Binance,MATICUSDT,2.684,2.685,2.424,2.467,113433896.5,291782164.8753,724205.0
2021-12-23,Binance,MATICUSDT,2.501,2.734,2.462,2.683,225055521.6,588009016.072682,1836923.0
2021-12-22,Binance,MATICUSDT,2.372,2.653,2.367,2.501,215598006.7,547865077.357542,1902897.0
2021-12-21,Binance,MATICUSDT,2.13,2.412,2.107,2.372,148482305.1,340736398.9218,769245.0
2021-12-20,Binance,MATICUSDT,2.221,2.249,2.046,2.13,123178008.1,262248592.8137,517956.0
2021-12-19,Binance,MATICUSDT,2.234,2.291,2.162,2.222,104595349.9,233305171.9399,464964.0
2021-12-18,Binance,MATICUSDT,2.128,2.26,2.054,2.234,123331491.5,268682933.3096,565637.0
2021-12-17,Binance,MATICUSDT,2.07,2.161,1.936,2.127,149995578.1,309648301.8316,594354.0
2021-12-16,Binance,MATICUSDT,2.13,2.208,2.063,2.07,160540603.7,343689148.2742,652885.0
2021-12-15,Binance,MATICUSDT,1.941,2.226,1.829,2.129,258170340.2,520674345.9897,1049476.0
2021-12-14,Binance,MATICUSDT,1.817,1.947,1.735,1.94,162227967.4,298115836.4671,551669.0
2021-12-13,Binance,MATICUSDT,2.083,2.094,1.75,1.817,207420092.9,390487512.2889,637366.0
2021-12-12,Binance,MATICUSDT,2.14,2.142,2.026,2.084,95119674.7,198000563.7872,353210.0
2021-12-11,Binance,MATICUSDT,2.092,2.165,2.008,2.139,165319153.3,346281759.5097,590767.0
2021-12-10,Binance,MATICUSDT,2.084,2.291,2.038,2.092,337275662.1,730950303.683,1210963.0
2021-12-09,Binance,MATICUSDT,2.422,2.439,2.06,2.085,332563226.0,742699346.3629,1316855.0
2021-12-08,Binance,MATICUSDT,2.346,2.579,2.222,2.421,392870710.7,950361031.385511,2382382.0
2021-12-07,Binance,MATICUSDT,2.277,2.521,2.234,2.344,441159675.4,1040290904.951902,2784376.0
2021-12-06,Binance,MATICUSDT,2.05,2.32,1.7,2.277,420599480.7,834055923.97,1644597.0
2021-12-05,Binance,MATICUSDT,1.974,2.199,1.882,2.051,310626335.9,634901759.8574,1254071.0
2021-12-04,Binance,MATICUSDT,2.269,2.317,1.547,1.975,482545184.2,928601762.9987,1823414.0
2021-12-03,Binance,MATICUSDT,2.122,2.4,2.069,2.27,403426374.8,902987473.791217,3153682.0
2021-12-02,Binance,MATICUSDT,2.006,2.202,1.948,2.123,337936048.8,706092806.1073,2354531.0
2021-12-01,Binance,MATICUSDT,1.784,2.094,1.77,2.005,236434812.7,465389291.3717,1649355.0
2021-11-30,Binance,MATICUSDT,1.817,1.88,1.696,1.785,125119085.1,223987169.6737,701347.0
2021-11-29,Binance,MATICUSDT,1.652,1.834,1.629,1.816,84572444.8,145436066.3733,415230.0
2021-11-28,Binance,MATICUSDT,1.612,1.665,1.492,1.652,75447073.9,118934403.9194,311126.0
2021-11-27,Binance,MATICUSDT,1.639,1.726,1.587,1.613,56978913.2,94961596.6272,256584.0
2021-11-26,Binance,MATICUSDT,1.926,1.967,1.589,1.64,179444731.6,308904748.5787,944494.0
2021-11-25,Binance,MATICUSDT,1.685,1.94,1.67,1.925,151610100.3,277077661.1614,1171532.0
2021-11-24,Binance,MATICUSDT,1.75,1.838,1.648,1.686,128867765.0,222609344.8792,768143.0
2021-11-23,Binance,MATICUSDT,1.559,1.763,1.542,1.751,104048764.3,172050269.7271,571491.0
2021-11-22,Binance,MATICUSDT,1.598,1.621,1.525,1.559,59193702.9,92759160.5734,263060.0
2021-11-21,Binance,MATICUSDT,1.663,1.667,1.594,1.598,40091995.6,65256005.1371,169142.0
2021-11-20,Binance,MATICUSDT,1.622,1.679,1.559,1.664,57718268.7,93467078.2554,246068.0
2021-11-19,Binance,MATICUSDT,1.495,1.625,1.478,1.622,63171530.6,98694099.5225,257377.0
2021-11-18,Binance,MATICUSDT,1.636,1.702,1.443,1.494,99523642.4,154771929.1308,360596.0
2021-11-17,Binance,MATICUSDT,1.559,1.674,1.488,1.637,85437294.7,134232670.1524,355269.0
2021-11-16,Binance,MATICUSDT,1.694,1.694,1.463,1.559,133099353.4,209794910.3364,473352.0
2021-11-15,Binance,MATICUSDT,1.728,1.767,1.688,1.694,49314398.2,85300702.9869,205453.0
2021-11-14,Binance,MATICUSDT,1.751,1.775,1.686,1.728,43426724.1,74985472.1374,159737.0
2021-11-13,Binance,MATICUSDT,1.716,1.771,1.698,1.75,45150953.8,78230848.5643,191860.0
2021-11-12,Binance,MATICUSDT,1.754,1.777,1.636,1.715,75687048.3,129212603.5839,312016.0
2021-11-11,Binance,MATICUSDT,1.699,1.79,1.664,1.754,83483387.3,144467440.8244,356707.0
2021-11-10,Binance,MATICUSDT,1.775,1.893,1.527,1.7,187475989.5,328663728.4074,841276.0
2021-11-09,Binance,MATICUSDT,1.892,1.895,1.754,1.775,182663697.5,335535563.8987,546828.0
2021-11-08,Binance,MATICUSDT,1.885,1.942,1.861,1.893,105927582.7,200532590.5436,389265.0
2021-11-07,Binance,MATICUSDT,1.884,1.915,1.851,1.886,50189890.7,94628102.7517,204441.0
2021-11-06,Binance,MATICUSDT,1.896,1.926,1.809,1.883,52407084.3,98013811.8371,231829.0
2021-11-05,Binance,MATICUSDT,1.915,1.95,1.865,1.896,62769656.5,119482290.2178,252128.0
2021-11-04,Binance,MATICUSDT,2.038,2.04,1.862,1.916,100166794.9,195294608.5077,395231.0
2021-11-03,Binance,MATICUSDT,1.939,2.15,1.937,2.039,193807414.1,395129562.1172,1115874.0
2021-11-02,Binance,MATICUSDT,1.903,1.97,1.862,1.939,115942949.8,221899195.9839,387234.0
2021-11-01,Binance,MATICUSDT,1.939,1.971,1.834,1.902,109597754.7,208308318.0244,429158.0
2021-10-31,Binance,MATICUSDT,1.869,1.984,1.792,1.939,142641786.1,269536709.0784,620410.0
2021-10-30,Binance,MATICUSDT,2.022,2.028,1.826,1.869,133509266.0,256254373.8247,435420.0
2021-10-29,Binance,MATICUSDT,2.134,2.22,1.919,2.022,266151399.6,543304288.842311,1135633.0
2021-10-28,Binance,MATICUSDT,1.755,2.178,1.755,2.134,411270337.7,802716879.662257,2191109.0
2021-10-27,Binance,MATICUSDT,1.734,1.939,1.6,1.757,404527907.5,722796513.695992,1695519.0
2021-10-26,Binance,MATICUSDT,1.674,1.858,1.656,1.734,220852197.6,392702771.37995905,1147078.0
2021-10-25,Binance,MATICUSDT,1.571,1.682,1.562,1.673,108512793.8,177675658.3712,431374.0
2021-10-24,Binance,MATICUSDT,1.64,1.645,1.525,1.571,110034818.5,173921260.2605,328445.0
2021-10-23,Binance,MATICUSDT,1.518,1.677,1.497,1.641,167979804.6,270126168.5537,621278.0
2021-10-22,Binance,MATICUSDT,1.504,1.578,1.491,1.517,105142554.4,161195953.9795,314880.0
2021-10-21,Binance,MATICUSDT,1.534,1.631,1.479,1.505,136960924.8,211982684.5621,571030.0
2021-10-20,Binance,MATICUSDT,1.471,1.549,1.445,1.534,104789299.4,157384364.5325,301399.0
2021-10-19,Binance,MATICUSDT,1.48,1.525,1.435,1.472,82095015.5,121585757.1851,220048.0
2021-10-18,Binance,MATICUSDT,1.457,1.618,1.442,1.479,196488722.5,298885258.5734,615440.0
2021-10-17,Binance,MATICUSDT,1.507,1.549,1.407,1.457,97437722.6,144072367.827,295486.0
2021-10-16,Binance,MATICUSDT,1.594,1.605,1.488,1.507,195439941.9,300437549.2563,596504.0
2021-10-15,Binance,MATICUSDT,1.264,1.634,1.234,1.594,726029359.1,1083600369.9929,2264577.0
2021-10-14,Binance,MATICUSDT,1.241,1.29,1.228,1.264,67744720.0,85404464.8287,189495.0
2021-10-13,Binance,MATICUSDT,1.223,1.263,1.188,1.241,70321411.8,86051816.6687,186003.0
2021-10-12,Binance,MATICUSDT,1.243,1.243,1.152,1.223,82875206.1,99348685.4191,233692.0
2021-10-11,Binance,MATICUSDT,1.243,1.309,1.213,1.242,64238057.1,81017466.3512,182825.0
2021-10-10,Binance,MATICUSDT,1.351,1.358,1.233,1.244,69972921.9,91499432.2894,198332.0
2021-10-09,Binance,MATICUSDT,1.344,1.383,1.327,1.352,68478479.5,92604421.9149,168073.0
2021-10-08,Binance,MATICUSDT,1.277,1.44,1.27,1.344,186129635.1,255219377.6575,597962.0
2021-10-07,Binance,MATICUSDT,1.257,1.31,1.228,1.276,92713633.8,118118950.8899,283296.0
2021-10-06,Binance,MATICUSDT,1.314,1.319,1.202,1.257,119351850.0,151244914.8309,298502.0
2021-10-05,Binance,MATICUSDT,1.275,1.34,1.265,1.315,85020452.9,110906323.2568,218952.0
2021-10-04,Binance,MATICUSDT,1.326,1.327,1.235,1.275,111714716.2,142395816.8824,259259.0
2021-10-03,Binance,MATICUSDT,1.292,1.346,1.274,1.326,100812246.8,132611243.3565,250295.0
2021-10-02,Binance,MATICUSDT,1.266,1.356,1.223,1.292,94079891.6,120546449.6849,305036.0
2021-10-01,Binance,MATICUSDT,1.127,1.268,1.126,1.266,127648568.6,154822788.0628,336213.0
2021-09-30,Binance,MATICUSDT,1.1,1.15,1.094,1.128,79629849.0,89433449.4661,175118.0
2021-09-29,Binance,MATICUSDT,1.05,1.112,1.043,1.099,73483897.1,79857542.0506,132093.0
2021-09-28,Binance,MATICUSDT,1.085,1.112,1.046,1.05,70008132.7,75322513.5707,125689.0
2021-09-27,Binance,MATICUSDT,1.123,1.17,1.082,1.084,79992092.5,89978349.6711,160134.0
2021-09-26,Binance,MATICUSDT,1.12,1.167,1.03,1.123,114121246.6,126041510.2062,229336.0
2021-09-25,Binance,MATICUSDT,1.127,1.145,1.082,1.121,73679011.0,82490068.4741,162466.0
2021-09-24,Binance,MATICUSDT,1.225,1.23,1.047,1.126,147894771.3,167224244.899,303967.0
2021-09-23,Binance,MATICUSDT,1.23,1.245,1.176,1.225,92389284.5,112258701.9265,199223.0
2021-09-22,Binance,MATICUSDT,1.047,1.235,1.029,1.23,160509158.5,182396234.311466,307633.0
2021-09-21,Binance,MATICUSDT,1.135,1.187,1.015,1.047,212680253.6,236478230.82555,370218.0
2021-09-20,Binance,MATICUSDT,1.315,1.319,1.096,1.135,222246591.0,265361740.23609,457216.0
2021-09-19,Binance,MATICUSDT,1.365,1.372,1.301,1.315,65396253.9,87654589.4652,154404.0
2021-09-18,Binance,MATICUSDT,1.423,1.44,1.335,1.366,99338561.9,137838111.8751,238938.0
2021-09-17,Binance,MATICUSDT,1.383,1.442,1.3,1.422,134936963.2,184880753.5514,328418.0
2021-09-16,Binance,MATICUSDT,1.416,1.5,1.347,1.384,179037601.8,257494304.3211,482885.0
2021-09-15,Binance,MATICUSDT,1.318,1.42,1.316,1.416,108101078.6,147169273.8688,315414.0
2021-09-14,Binance,MATICUSDT,1.248,1.347,1.187,1.318,131588358.1,169886601.4442,332862.0
2021-09-13,Binance,MATICUSDT,1.328,1.35,1.196,1.248,146911214.7,183916187.595,374006.0
2021-09-12,Binance,MATICUSDT,1.316,1.373,1.222,1.328,109044545.6,145010065.5857,279043.0
2021-09-11,Binance,MATICUSDT,1.304,1.372,1.276,1.316,105837460.3,140076036.7437,247552.0
2021-09-10,Binance,MATICUSDT,1.367,1.5,1.266,1.304,206827240.3,282346976.6573,509199.0
2021-09-09,Binance,MATICUSDT,1.334,1.455,1.282,1.367,209323000.1,288163497.7519,484583.0
2021-09-08,Binance,MATICUSDT,1.361,1.382,1.183,1.334,281137276.4,364596628.2118,520945.0
2021-09-07,Binance,MATICUSDT,1.643,1.698,1.111,1.362,561949825.6,795011093.07806,1074182.0
2021-09-06,Binance,MATICUSDT,1.68,1.718,1.561,1.643,186068467.4,306754165.4607,440979.0
2021-09-05,Binance,MATICUSDT,1.738,1.798,1.634,1.68,277681074.8,475826953.562746,758443.0
2021-09-04,Binance,MATICUSDT,1.457,1.744,1.446,1.739,321325026.8,518306903.65958893,1072844.0
2021-09-03,Binance,MATICUSDT,1.445,1.502,1.403,1.457,122433630.3,178556357.6324,295022.0
2021-09-02,Binance,MATICUSDT,1.47,1.52,1.428,1.445,143859302.6,212141996.6134,336157.0
2021-09-01,Binance,MATICUSDT,1.337,1.5,1.31,1.47,262482700.2,373057183.4063,533910.0
2021-08-31,Binance,MATICUSDT,1.318,1.417,1.301,1.336,179349793.5,242763590.652773,323433.0
2021-08-30,Binance,MATICUSDT,1.419,1.421,1.304,1.319,146994160.6,201980400.918678,293920.0
2021-08-29,Binance,MATICUSDT,1.458,1.483,1.394,1.418,85334115.2,121836813.1203,186603.0
2021-08-28,Binance,MATICUSDT,1.519,1.53,1.441,1.458,78274762.8,115379983.933195,172141.0
2021-08-27,Binance,MATICUSDT,1.372,1.52,1.35,1.518,142531594.6,205121627.972264,285307.0
2021-08-26,Binance,MATICUSDT,1.52701,1.54773,1.362,1.372,143533351.4,204490387.631408,330417.0
2021-08-25,Binance,MATICUSDT,1.47434,1.55352,1.41934,1.52737,130368043.8,194773893.518112,362409.0
2021-08-24,Binance,MATICUSDT,1.62367,1.63,1.43515,1.47371,168472769.1,258650411.211406,471419.0
2021-08-23,Binance,MATICUSDT,1.62299,1.68612,1.59006,1.62482,149791238.6,245022116.983697,455939.0
2021-08-22,Binance,MATICUSDT,1.583,1.6686,1.55557,1.62299,163992144.0,264746854.613749,489880.0
2021-08-21,Binance,MATICUSDT,1.54942,1.7,1.51182,1.58324,260862252.0,426229904.507578,939213.0
2021-08-20,Binance,MATICUSDT,1.47055,1.56893,1.45067,1.54956,232074045.3,351271525.031377,701283.0
2021-08-19,Binance,MATICUSDT,1.33419,1.4707,1.3004,1.47056,167895431.9,229015151.778672,462843.0
2021-08-18,Binance,MATICUSDT,1.34998,1.40949,1.27189,1.33364,207837866.4,279317102.970451,472457.0
2021-08-17,Binance,MATICUSDT,1.41924,1.533,1.33,1.34998,248378838.6,356880741.124994,626779.0
2021-08-16,Binance,MATICUSDT,1.46666,1.56,1.4135,1.41963,250983686.7,375336418.621882,650355.0
2021-08-15,Binance,MATICUSDT,1.44134,1.486,1.36739,1.46666,165026629.9,235544572.499776,418776.0
2021-08-14,Binance,MATICUSDT,1.511,1.51249,1.40301,1.4416,206977533.2,300710949.238061,464497.0
2021-08-13,Binance,MATICUSDT,1.32168,1.51597,1.31454,1.51075,293333695.2,420668682.510064,717990.0
2021-08-12,Binance,MATICUSDT,1.37148,1.47929,1.25,1.32175,367785059.4,497628515.354106,856301.0
2021-08-11,Binance,MATICUSDT,1.15642,1.42709,1.15256,1.37115,489110484.5,644861436.8522489,1191571.0
2021-08-10,Binance,MATICUSDT,1.12626,1.17888,1.10852,1.15611,198586008.1,226869072.349308,410525.0
2021-08-09,Binance,MATICUSDT,1.08142,1.15861,1.03802,1.12629,171591288.4,190295205.664906,358290.0
2021-08-08,Binance,MATICUSDT,1.16647,1.1796,1.06844,1.08129,165071670.0,186372988.746331,330580.0
2021-08-07,Binance,MATICUSDT,1.08096,1.19662,1.06858,1.16618,276589477.7,317024563.896899,590549.0
2021-08-06,Binance,MATICUSDT,1.06561,1.09797,1.03515,1.08093,119365962.6,127347294.338209,246517.0
2021-08-05,Binance,MATICUSDT,1.05341,1.07453,1.011,1.06558,138199453.0,144707902.609999,254041.0
2021-08-04,Binance,MATICUSDT,1.02249,1.07096,1.00844,1.05387,112676829.2,117364997.166172,202657.0
2021-08-03,Binance,MATICUSDT,1.04553,1.06,1.005,1.02249,109219073.2,111880968.026429,193165.0
